bank,quarter,speaker,role,paragraph,word_count,page_number,sequence,confidence,topic_category
Citigroup,Fourth Quarter 2023,"QUESTION AND ANSWER
OPERATOR",MODERATOR,"Our first question will come from Mike Mayo with Wells Fargo. Your line is now open. Please go
ahead.",19,9,11,0.6,qa_session
Citigroup,Fourth Quarter 2023,MIKE MAYO,OTHER,"Hi. I looked in detail at the earnings presentation, especially slide 4, and I think the question is,
on many people's minds, I count 12 restructurings at Citigroup. And I count 12 restructurings that have failed
at Citigroup. You might disagree with the number 12, It could be 5, it could be 8, it could be 12, it could be
more, but I've not spoken to one person of any investor who would say that Citi has succeeded on its prior
restructuring. So, the question is, why is this time different? Number one, who is this new and improved
Citigroup. Number two, why aren't expenses down even move, especially when few people that I talk to think
you'll hit your revenue target? And three, Jane, what is your conviction level of getting to that 11% to 12%
RoTCE in 2025 or 2026? Thank you.",144,9,12,0.6,opening_remarks
Citigroup,Fourth Quarter 2023,JANE FRASER,OTHER,"Well, thank you very much indeed, Mike. I'll start with, who is Citi? Citi is, I'm delighted to say,
finally simple. At Investor Day, I set out a vision to be the preeminent banking partner for clients with cross
border needs. That vision was based on five core interconnected businesses. We set off on a deliberate path
to get there, and over the last three years we've done so.
Page 4 is who we are today. We are five interconnected businesses; no more, no less. We have our
organization that now aligns with those five businesses, and this enables us to focus on two priorities. The
first is improving the performance and the returns of those five core businesses, so that we can meet the
medium-term RoTCE target we laid out. And the second is on addressing our regulatory issues through the
transformation. And I would also be, I need to note that I fully recognize that 2024 is an inflection year, Mike.
And I and the management team are accountable to deliver. And that you and our investors have the
transparency you need to hold us accountable.
So, why is this time different? Look, it's not lost on me that there's been many attempts in the past to change
this firm. I and the management are fully committed to transforming this company for the long term and we
are addressing the issues that have held us back in the past. And you've got proof points of the last three
years where we've made a lot of tough decisions and we have put through a tremendous amount of change
to get to the simple Citi that we are today. We completely reset our strategy. So, we now have a significantly
more focused business and operating model.
We've announced the most consequential set of changes to our organizational model, and frankly, from my
perspective, more importantly, how we run the bank, since the financial crisis, aimed at simplifying the bank
and increasing accountability. You've seen moved quickly. We're on track with our execution of this
effort. And it will generate over $1 billion of run rate saves the end of the first quarter, purely from the
organization efforts that we've put in that we announced in September. We've done this while investing and
I think this is another difference. We've invested heavily in our transformation. And while that was catalyzed
Copyright © 2024 Citigroup Inc. 9",405,9,13,0.6,opening_remarks
Citigroup,Fourth Quarter 2023,MARK MASON,OTHER,"Yeah, thanks, Jane. And why aren't expenses down more? I think to your point, Jane, we've
been investing in the franchise both on the front-end, and importantly, on the transformation and the risk
and controls. What I would point out is that, in 2023, we delivered expenses of $54.3 billion ex the FDIC
charge. That is the guidance that we gave. But I also highlight that we also included $780 million associated
with the restructuring charge. That is more than I had articulated in the way of guidance. So, the capacity
that we created through our efforts through the year, we use that in a smart way. We use that to fund the org
simplification cost, so that we can realize the savings down the line. And we're going to continue to manage
our expenses in a disciplined and smart fashion. That means spending what we need to spend on the
transformation and risk and controls, but driving greater efficiencies and productivities along the way to
ensure we get to that 11% to 12%. And to your point, if revenues are to come down or come in lower than
expected, we'll adjust the expenses accordingly.",195,10,14,0.6,opening_remarks
Citigroup,Fourth Quarter 2023,OPERATOR,MODERATOR,Thank you. Our next question comes from Glenn Schorr with Evercore. Your line is now open.,16,10,15,0.6,opening_remarks
Citigroup,Fourth Quarter 2023,GLENN SCHORR,OTHER,"Hi. Thanks very much. So, you're clearly making a lot of progress and I hate to like, ask this
question too early, but I think it is important. Your expense guidance is good, your revenue guide is good, and
you have your arms around the expenses. The question I have is, how do you think about balancing that near-
term profitability improvement that we all want desperately with making sure you do make the right
investments? Because if you look around the world there's a lot of places to grow, whether it be a branch
network, or the wealth management aspirations that you have, or the digital investments. So, how do we
know that all the right future investments are being made while you extract costs in all the good ways that
you've been doing?",135,10,16,0.6,opening_remarks
Citigroup,Fourth Quarter 2023,MARK MASON,OTHER,"Yeah, thanks, Glenn. I guess, I'll start, and Jane, feel free to add in on it. Look, it is a balancing
act, right, and we do look at each of our five core businesses. We obviously are clear on the strategy, but
where's the growth? Where are the return opportunities associated with them? And how do we ensure we're
deploying resources after them in order to deliver for the client and deliver on those returns over time? We
have to juxtapose that against the required investment to modernize our operations and we're making those
trade-offs on a regular basis. But importantly, when we do invest to capture those growth opportunities,
we're trying to be agile about it, which means if those opportunities don't play out in the way we're expecting
because the cycle just doesn't mature or materialize in that fashion, we've got to be disciplined enough to
Copyright © 2024 Citigroup Inc. 10",154,10,17,0.6,opening_remarks
Citigroup,Fourth Quarter 2023,GLENN SCHORR,OTHER,"I appreciate that. Maybe a quickie on Services. Obviously, up 16% and a record is great. I
don't know if you've dimensionalized how much was rate versus new business, but you have good core
business momentum and a pipeline of won, but not yet funded. So I guess the question is, where can Services
be over, let's say, the next two years in terms of growth, while rates come down, yet your businesses is
winning new wins?",77,11,18,0.6,qa_session
Citigroup,Fourth Quarter 2023,MARK MASON,OTHER,"Yeah, sure. You want me to, sure.",7,11,19,0.6,general_discussion
Citigroup,Fourth Quarter 2023,JANE FRASER,OTHER,"Yeah and I'll jump in, too. Let's maybe start with TTS. When we think about the performance
of TTS, which, as we say, the growth this year up 19% ex-Argentina, came from a combination of both rates
and the strong business actions we've taken. And you can see that in the different drivers. Cross-border was
up 23%, commercial cards up 8%. In terms of the growth prospects, we've generated 22% in average revenue
growth, from 21 to 23, well ahead of the Investor Day guidance we had of high-single digits. That was not just
because of the rate cycle. It obviously helped. And we certainly expect to grow revenues at mid-single digit
now as we lap the prior periods that benefited from those rate increases, and that's going to come from a few
different areas.
One, the focus on our fee strategy, where we're capitalizing on strong client engagement, market-leading
client solutions, and we're delivering on a lot of the different growth initiatives that we've been investing in
across all our client segments. We'll continue optimizing our deposit book and bringing in high-quality
deposits. And in a lower rate environment, GDP is typically higher, so you'd expect to see some higher growth
in our capital-efficient payment volumes.
You'll see us continuing to acquire new clients and deepen relationships with existing clients. And I'd point
to our confidence here, 27% increase in our new client acquisition this year and a sustained win/loss ratio of
82% on new deals, and that was across different client segments. And revenues from these clients just
continues to ramp up, as we expand across the different geographies and product suites with them. And
you'll also continue to see us investing in the infrastructure and platforms we've been doing, launching new
innovative products. And we're seeing momentum from some of the things we've recently done: Citi Token
Services, Payment Express, 24/7 Clearing, et cetera. So I think, the main takeaway from TTS is that we'll
continue to invest in it. We expect to see strong client momentum. We've been getting consistently good
client feedback regarding our capabilities, so we expect to see good global growth that will certainly help as
the rate cycle comes down. And it is a crown jewel for a reason.
And then, just quickly on Securities Services. I think where we're seeing, we mentioned, we've got a number
of marquee wins there across all the client segments. That pipeline is both investors and issuers. And one of
the core strategies that Okan put in place was to grow share with the US-based asset managers. We were at
2.6% share in 2020; we're now at 4.3%. And a lot of the growth in the pipeline has been coming, not only
from our global network names, but also from the marquee players in the US asset manager space. I think
that's our ability to connect our capabilities that gives these players huge efficiencies for our clients.
Mark, anything I've missed there? You know I love this business.
Copyright © 2024 Citigroup Inc. 11",508,11,20,0.6,financial_results
Citigroup,Fourth Quarter 2023,MARK MASON,OTHER,"As you should rightfully so, high-returning business, great growth prospects. To answer one
of your questions, Glenn, about half of the NII growth, we could attribute to interest rates. And about half,
I'd say, is business action, so us working with the clients to drive that momentum. And then, if you think
about the noninterest revenue, for Services, they're up about 20% in the quarter year-over-year if you
exclude the impact of the Argentina devaluation, and up 7% on a full year basis. And so, good momentum in
the noninterest revenue growth as well.",94,12,21,0.6,financial_results
Citigroup,Fourth Quarter 2023,OPERATOR,MODERATOR,"Our next question comes from John McDonald with Autonomous Research. Your line is now
open.",15,12,22,0.6,qa_session
Citigroup,Fourth Quarter 2023,JOHN MCDONALD,OTHER,"Hi good morning. Mark, was hoping to ask you, how are you thinking about the pacing
of capital build? Obviously, the Basel III proposals are out there, but they could change, of course. Even if
they don't change, you have a couple of years to leg into those with the phase-ins and perhaps some
mitigation opportunities. How should we think about you kind of building capital, given all those variables
and the ability to buy back some stock along the way as you mentioned earlier?",85,12,23,0.6,opening_remarks
Citigroup,Fourth Quarter 2023,MARK MASON,OTHER,"Sure, so look, John, obviously the Basel III proposal's still out there and under discussion.
We've been very vocal about the potential impact of that. We've also been very disciplined about how we've
been managing our capital. We've built that over 30 basis points over the course of the year. You've seen us
actively manage that through the year, and we're going to continue to do that. We obviously generate
earnings that contribute to that. We want to continue to drive growth across the business.
We're trading at a 0.5 times book, where we can, we want to buy back as much as we can in shares. And we
try to be disciplined about that over the past couple of quarters, doing that as a modest level. You heard me
say, we're going to do that again this quarter at a modest level, but we have to be thoughtful about what
those headwinds might look like. And we're actively working what mitigation actions we have to put in place,
should it turn out closer to the way the current proposal sits.
So, it's an ongoing active management that tries to balance servicing our client needs, with, obviously,
holding a responsible amount of capital in light of the uncertainty that's out there, and with an eye towards
buybacks where we can do that.",222,12,24,0.6,financial_results
Citigroup,Fourth Quarter 2023,JOHN MCDONALD,OTHER,"Okay. And just as an expense follow-up, I wasn't clear. Has the transformation spend
peaked, when you think about what you'll spend on transformation this year versus last year? And are the
transformation benefits starting to kick in at this point?",41,12,25,0.6,general_discussion
Citigroup,Fourth Quarter 2023,MARK MASON,OTHER,"Yeah. So to be clear, we're going to continue to spend whatever we need to spend on the
transformation and on risk and controls. And so, we did see a tick up this year. We've got a plan for 2024, and
if we've got to spend a bit more than we spent this year, we're going to spend more. That's what the plan calls
for, and so that's what we'll do. That's inside of the number that I've given you for guidance, all right. And so,
that's important for us. I think it will drive, obviously, operational improvement and saves down the line.
It is part of the $2 billion to $2.5 billion, but that is the early stage, if you will, of the transformation spend
paying back. I think as we talked about at Investor Day, frankly, we'll continue to see expense benefits
beyond the medium term from some of this transformation investment that we've been making. And so, I
would think of the medium term as the start of the benefits that we'll see from the investments we've been
making in transformation and risk and controls.",188,12,26,0.6,guidance
Citigroup,Fourth Quarter 2023,JANE FRASER,OTHER,"Yeah. I think, Mark, you're spot on. So we'll continue making the investments we need to in
the transformation. It's a multi-year journey, as we've always been clear around this, ultimately, with
benefits to the shareholders. And more of the expense saves that we've been talking about are, I'd separate
out transformation from sort of the operating expense base of our businesses, which we want to make sure
Copyright © 2024 Citigroup Inc. 12",74,12,27,0.6,general_discussion
Citigroup,Fourth Quarter 2023,OPERATOR,MODERATOR,Our next question will come from Jim Mitchell with Seaport Global. Your line is now open.,16,13,28,0.6,qa_session
Citigroup,Fourth Quarter 2023,JIM MITCHELL,OTHER,"Hey, good afternoon. Mark, maybe just to follow up on the expense, slide 22, where you talk
about $2 billion to $2.5 billion of expense saves. I guess I'm struggling with the numbers there. I think if you
look at exit and wind- down markets, you're probably close to $2 billion in numbers there. And maybe the
stranded costs, you can't get all of that out. You're doing about severance is $700 million to $1 billion in
2024. So doesn't seem like there's a ton of actual cost saves in that number. And just maybe I'm wrong, if you
could just kind of walk me through the numbers embedded in there and if there's, you've kind of eluded to
more to come beyond the intermediate term.",126,13,29,0.6,opening_remarks
Citigroup,Fourth Quarter 2023,MARK MASON,OTHER,"Yeah, I think the thing I'd point out to you is a couple things. One, obviously, we're forecasting
revenue growth over this period of time. And so, there's going to be volume-related expenses associated with
that. The second thing I'd point out, as I just mentioned to the prior question, is that we're continuing to
invest in risk and controls and in the transformation over this period of time.
And so, what you see is there's an increase in expenses associated with at least those two things. And that's
offset by the savings that we're starting to generate, particularly from the org simplification that Jane has
talked about, as well as from the stranded cost reduction that will continue to play out, as well as from some
of the rightsizing of businesses that we've referenced in some of the prepared remarks. And so, important to
think about, there are headwinds and tailwinds that kind of net down to this $2 billion to $2.5 billion.
And then the final point that I'd make is if I look at this medium-term number of $51 billion to $53 billion that
still has Mexico in it and one of the other pages we'd point to, expenses around Mexico. But because of where
we are, we'll be in the IPO process, that's still going to be part of this expense base, and so you can't lose sight
of that.",234,13,30,0.6,financial_results
Citigroup,Fourth Quarter 2023,JIM MITCHELL,OTHER,"Well, that's an important clarification that the $2 billion to $2.5 billion includes revenue-
related volume growth, so that's helpful. And then, just maybe the other, on the slides talking about revenue
targets. One of the big numbers not talked about was Markets. How are you thinking, volatility has come in,
macro pictures getting better, maybe that mutes volatility, how do you think about that business in 2024
as it relates to your guidance?",74,13,31,0.6,financial_results
Citigroup,Fourth Quarter 2023,MARK MASON,OTHER,"As you know, it's a tough business to forecast, certainly, for a full year, and in some instances
for a quarter, and so, we've basically kind of backed that out but we assume markets kind of flat to modestly
down, but we've backed it out, and it's roughly flat. Not of the $80 billion to $81 billion, right, you see the
guidance of NIR ex- Markets and NII ex-Markets, so in the $80 billion to $81 billion, we've assumed it roughly
Copyright © 2024 Citigroup Inc. 13",87,13,32,0.6,guidance
Citigroup,Fourth Quarter 2023,OPERATOR,MODERATOR,"Our next question will come from Ebrahim Poonawala with Bank of America. Your line is now
open.",17,14,33,0.6,qa_session
Citigroup,Fourth Quarter 2023,EBRAHIM POONAWALA,OTHER,"Morning, afternoon, Jane. Just wanted to follow up on something I think Mark said
at the end of his very first response around, it's very hard in my seat to figure out whether you're going to grow
revenues or shrink revenues given the macro. Should we take it based on what you've said today as we look
into 2026 getting to that 11% RoTCE, if for whatever reason, revenue falls short and you feel good about the
expense flex to mitigate that headwind?",83,14,34,0.6,financial_results
Citigroup,Fourth Quarter 2023,JANE FRASER,OTHER,"It's Jane, obviously. I want to just jump in on one bit, which is we are committed and we're
very confident around the 4% to 5% revenue growth rate, so there isn't any backing away from that number.
And that's in various macro environments, et cetera. And as we look across the different businesses, and the
projections we have, we're confident around that. Obviously, if there's a very adverse macro environment, et
cetera, we've got other levers we can take, but Mark, let me pass it to you.",88,14,35,0.6,financial_results
Citigroup,Fourth Quarter 2023,MARK MASON,OTHER,"And by no means was I trying to suggest that we weren't confident in the forecast for the top
line. If you think about the strategy and the strength of those five core businesses, we've got a lot of
conviction around that. With that said, as you point out, Jane, under a circumstance where that doesn't play
out, there are obviously volume-related incentive comp expenses and the like that would naturally come
down. We'd ensure that they came down with the revenue decline or shortfall. And then we'd recalibrate
other spend, other investments, spend not related to risk and controls and transformation, but other
investments across the platform, we'd recalibrate accordingly.",111,14,36,0.6,financial_results
Citigroup,Fourth Quarter 2023,EBRAHIM POONAWALA,OTHER,"Well said. Just what I needed. And one quick question. As we think about
rightsizing the Markets business, there have been headlines around the muni and the distressed business
that you've gotten out. Is there a risk where the Markets business becomes too small and you lag the scale
to be sort of efficient and relevant in certain, or just across the breadth of, be it, fixed income or equities? Just
if you can talk about that. Thank you.",79,14,37,0.6,opening_remarks
Citigroup,Fourth Quarter 2023,JANE FRASER,OTHER,"The short answer is no. If you think about our Markets business, we have four businesses,
each of which are around sort of $4 billion or so in size. You have our global FX network, where we're typically
number one in any year, just given the strength, and particularly, the corporate client base we've set off.
Rates, typically top three. Together, these are two of the largest macro pools within FICC.
In terms of the spread products, we've been putting our financing and securitization business as part of our
simplification, fully within Markets, so that we've created a unified, scaled spreads product business. And
then finally, equities, where we're focused on improving our prime offering, building balances. We still have
a way to go obviously in that. Prime balances we're pleased they were nicely up this year, driven by client
momentum. And we're a leading equities derivative franchise. So, you do have these four core businesses.
And I'd go back to our big point of differentiation and why we feel we're well-positioned. We have a very
differentiated corporate client base and very strong partnerships between our core Markets franchise, TTS,
and Banking and Securities Services, and that helps us in FX, in commodities and in rates around the world.
So, Markets is important both in terms of its leadership, but also, how it fits into the strengths that we have
from this simpler Citi of those five core interconnected businesses.
We've demonstrated solid returns in the past. I think a lot of the actions we've been taking will help drive
returns in the future. And you should be getting confidence when you see the discipline we're putting on to
Copyright © 2024 Citigroup Inc. 14",285,14,38,0.6,qa_session
Citigroup,Fourth Quarter 2023,OPERATOR,MODERATOR,Our next question will come from Gerard Cassidy with RBC. Your line is now open.,15,15,39,0.6,qa_session
Citigroup,Fourth Quarter 2023,GERARD CASSIDY,OTHER,"Good afternoon, Mark, Jane. Mark, can you share with us, in your revenue guide, in the
net interest income, I know you mentioned it's going to be lower and part of it is due to lower interest rates.
Some of your peers have come out with their guides using the forward curve in their net interest income
forecast which includes the Fed in our country, six cuts. Can you give us some color what kind of rate
environment, I know you said lower rates, but any insights around that guide?",90,15,40,0.6,opening_remarks
Citigroup,Fourth Quarter 2023,MARK MASON,OTHER,"Yeah, I think what I'd point you to is in the range of the $80 billion to $81 billion, we're
assuming three to six cuts, right. You've got a range there and the reason I described it like that is that, if you
think about our IRE, as we've shown it in the Qs before, we're positioned such that, with 100 basis point
move, parallel shift in rate across the curve, the US dollar impact would only be a couple hundred million
dollars, all right, and so, to the negative, obviously, but it's a couple hundred million dollars. And so as we
think about that forecast, and as I mentioned, NII being down a bit, that covers kind of three to six cuts over
the course of 2024, likely back-loaded, but that's what's in there.",135,15,41,0.6,guidance
Citigroup,Fourth Quarter 2023,GERARD CASSIDY,OTHER,"Very good, I appreciate that. And then, Jane, more of a qualitative question rather than
quantitative, but obviously, there's numerous moving parts of the strategies that you guys are executing on,
exiting businesses, downsizing businesses. Especially on the downsizing, I think you guys mentioned, the
head count of about 20,000 coming down. How do you keep the morale of the organization elevated when
you have these types of tough decisions that you all have to make?",76,15,42,0.6,qa_session
Citigroup,Fourth Quarter 2023,JANE FRASER,OTHER,"Yes. Well, we've also got areas which are growing, so that does help, too. We have a diversified
portfolio here. I think we're very mindful of, that there is a human impact of the decisions that we're making.
We're trying to be as transparent with our people, as we are with our investors about what we need to do,
why we're doing it, what to expect and laying that out so people understand the logic behind the decisions,
and then they understand what the decisions are as quickly as they can. I think that's the most humane way
to do this.",101,15,43,0.6,guidance
Citigroup,Fourth Quarter 2023,OPERATOR,MODERATOR,Our next question comes from Erika Najarian with UBS. Your line is now open.,14,15,44,0.6,qa_session
Citigroup,Fourth Quarter 2023,ERIKA NAJARIAN,OTHER,"Hi. I'm sorry to prolong the call. Thank you for all your color. Just one more question. Jane,
when will you feel comfortable giving us a buyback outlook that's beyond just fourth quarter? I know you still
have a little bit of ways to go, but you do have 100 basis point buffer to your minimum. And I know Basel III
endgame is still out there, and I'm sure that reducing risk just doesn't mean expenses, but also reducing your
or being mindful of your RWA footprint. And given where your stock is relative to book, when will you be
more comfortable about giving sort of a longer-term outlook that was underpinning your RoTCE target with
regards to the buyback?",120,15,45,0.6,opening_remarks
Citigroup,Fourth Quarter 2023,JANE FRASER,OTHER,"Erika, it's a great question. It's one I ask myself every morning when I get up, because given
where we trade, the value for our shareholders of buybacks is enormous. And Mark and I are very committed
to doing so. We also know that we're building our credibility. And I don't want to say things that we're not
going to deliver against, although we're going to have to change. I think it's one of the values that we're really
trying to adhere to very strongly.
And with the NPR, I think we'll get a better sense about this soon. The comment period just got extended,
and we want to see what that is. I think you've all heard us at the Senate banking hearings with our concerns
Copyright © 2024 Citigroup Inc. 15",133,15,46,0.6,qa_session
Citigroup,Fourth Quarter 2023,ERIKA NAJARIAN,OTHER,"Thank you, Jane. I think that it was very helpful that you said on this public forum where
you're trying to build credibility, because as I think about what long-only investors have been dying to see
from Citi in terms of the previous leadership was that sort of awareness. And I think just having that
awareness recognition will be very important to investors, so thank you.",66,16,47,0.6,opening_remarks
Citigroup,Fourth Quarter 2023,OPERATOR,MODERATOR,"Our next question will come from Matt O'Connor with Deutsche Bank. Your line is now open.
Hi. I want to follow up on the Russian exposure on page 34. It looks like you guys have
taken a really good whack on the net investment. And you also highlighted how the CTA would be capital-
neutral, even if you did have to write that down. But what about the remaining exposure? And just like how
prime are you responsible for some of these unremittable corporate derivatives? I think a lot of us don't
understand that type of exposure. And is there risk to you going forward, or could you hopefully clear it back
from the outside exposure going forward?",118,16,48,0.6,qa_session
Citigroup,Fourth Quarter 2023,JANE FRASER,OTHER,"Yeah, actually, I also want to kind of take a bigger picture answer to that before I turn it to
Mark. Because I would have thought that's a question that is on everybody's minds, particularly given the
firm's overall low level of returns and our headline numbers this quarter about what we've been doing with
Russia and Argentina, the sort of bigger strategic question behind it, and then we'll get to your specifics on
the Russia front.
If you think about Citi, we have a differentiated global business model, and that means we're committed to
the countries in which our multinational clients operate over the long run. So, that means we hold long-term
capital in those countries, upon which we generate solid returns through the cycle. And let me just point to
our leading Services and FX businesses are the heart of that network, and they're generating double-digits,
as you can see.
With that footprint comes a set of risks. So, I think of it in terms of credit, currency, transferability of capital.
And we've proven our ability to manage those risks consistently over a long period of time. And with respect
to the Q4 currency and transfer items, while the timing was unknown and we've highlighted those risks in
our disclosures for a couple of years, I'd say, Russia is rather unique. It's a war, and for us, a highly unusual
liquidation. We've navigated it very well. We've executed our wind-down in an orderly way with very low
losses for our clients and very low losses for us. Our remaining net assets are now 100% reserved against.
And I think similarly, if I just touch on Argentina for a minute, because I'm sure, folks have got a few questions
on that. Similarly, over the last several years, we've de-risked our business model there. We don't have a
consumer bank, so we've really reduced down our emerging markets exposures to just our institutional
presence, focused on the multinational clients, you've heard us talk about that, and select high-grade local
clients.
If you look at Argentina, it's a very good business for us over the cycle. And even after the impacts of Q4, we
had less than $5 million in credit losses in Argentina over a 10-year period. That's remarkable, $5 million over
10 years. In terms of the currency risk, we all have to book revenues, the official rate versus the parallel market
rate. We are able to partially but not fully hedge the exposure, but we would certainly always take economic
decisions on the business we do and did mindful of likely devaluations and capital controls. And the reserve
Copyright © 2024 Citigroup Inc. 16",446,16,49,0.6,financial_results
Citigroup,Fourth Quarter 2023,MARK MASON,OTHER,"Yeah, very quickly on the Russia point. As you know and as the slide points out, we've
continued to bring our exposure down there. It's down to $6.5 billion, it's down 13% from the previous year
and a third from 2021. We've brought down the consumer loans, the consumer deposits in a significant way
there. And essentially, what's left is that we have a custody business and we're holding corporate dividends
that are our clients' proceeds were unable to pay those out by law, by regulation, and so we have to hold
those and so that's what's being referenced in the slide when we say unremittable Russia corporate
dividends. And so, that is not a risk of loss for us, but we're unable to kind of clear those because of the state
of play in Russia at this stage.
Okay, that was clear. And then, just separately in credit cards. You and a lot of your peers
expect losses to go up from here, but most of you are saying, they're going to peak at this year, including you.
Just what gives you confidence that the card losses will peak this year is it just getting back to that a little bit
of a normalized level? Is it some tightening that you've done? What's driving that confidence, looking out this
year? Because you're probably seeing a step-up coming still, right?",230,17,50,0.6,guidance
Citigroup,Fourth Quarter 2023,MARK MASON,OTHER,"Sure ,there's a step-up coming. We gave a forecast on 2024 (sic), as you point out, to what
the full-year estimate for NCLs will be for both Branded and for Retail Services. What I'd point out is, you can
see actually on the slide how there was a dip in loss rates during the COVID period. And so to some extent,
what we're seeing is kind of a catch up of those, as those portfolios go through a longer maturation than what
you'd normally see in a cards portfolio.
On top of that, we've been originating new card. You've noticed our acquisitions have grown, so we obviously
have new card loans, and those are going through a much normal maturation period. And so, as we look at
the early buckets and the delinquencies that are playing out, we've got a pretty good sense for when we
would expect those to peak and at what level. And we think they'll peak inside of 2024, so that's captured in
that average forecast that we've given.
We haven't made material changes to our underwriting. However, there is mix evolution that happens.
Transactors, we have a number of transactors that have kind of come on to our portfolio and are in the mix
of our Branded portfolio as well. So, anyway, those are the drivers that give us confidence and inform the
trajectory that we're talking about here.",234,17,51,0.6,guidance
Citigroup,Fourth Quarter 2023,OPERATOR,MODERATOR,Our next question will come from Ryan Kenny with Morgan Stanley. Your line is now open.,16,17,52,0.6,qa_session
Citigroup,Fourth Quarter 2023,RYAN KENNY,OTHER,"Hi. Thanks for taking my question. So, I have a question on quantitative tightening.
Wondering if you have any early thoughts on how Citi's positioned if the Fed ends QT early? Is that a material
catalyst for you, and would that help you hit your revenue targets even sooner?",49,17,53,0.6,opening_remarks
Citigroup,Fourth Quarter 2023,MARK MASON,OTHER,"Yeah. Again, I mean, when I think about our interest rate exposure, and for US dollar in
particular, we showed it in our last Q, we'll show it in this Q. For a 100 basis point move in a parallel shift,
we're looking at probably a negative $1.6 billion or so, but important to point out that the US dollar
component of that is only a couple hundred million dollars. Similarly, if rates moved in the other way, positive
of 100 basis points, there'd be a small movement as it relates to US dollar exposure. So our US dollar
exposure is relatively neutral, again, assuming a static balance sheet, a parallel shift in the curve. And so,
we're kind of neutral relative to rates moving in either direction and, therefore, the impact there.
Copyright © 2024 Citigroup Inc. 17",139,17,54,0.6,general_discussion
Citigroup,Fourth Quarter 2023,RYAN KENNY,OTHER,"Then, there's a lot of optimism and debate around capital markets rebound. Are you seeing
that? And can you help update us on Investment Banking pipeline across M&A, ECM, DCM?",30,18,55,0.6,general_discussion
Citigroup,Fourth Quarter 2023,JANE FRASER,OTHER,"Yes. We certainly had a much more constructive market environment to the end of 2023.
Interest rate spreads and volatility at lows for the year. Equity prices are high. And I think we view this as a
helpful foundation for activity to accelerate in 2024, assuming the tailwinds persist. And speaking of our
own pipeline, the breadth, the depth, the quality of it's very sound. It's higher than it was pre-COVID. So
when markets are constructive, we expect to move these opportunities forward. And we're hearing a lot more
confidence from the CEOs, CFOs around this.
And yeah, we're looking at our own side. As you know, we've been investing in some higher-growth areas, so
we get a good balance between our traditionally strong sectors as well as high-growth areas. And we've been
seeing some very good momentum in healthcare and technology, as well as areas of traditional strength,
which is energy and industrial. And I think we feel very confident in the recovery in DCM. The beginnings of
one in LevFin. And so, cautiously optimistic here. So I wouldn't say that it's going to accelerate enormously
and with incredible speed, but I think we're feeling much better about the foundation. Mark, anything you'd
add?",205,18,56,0.6,guidance
Citigroup,Fourth Quarter 2023,OPERATOR,MODERATOR,Our next question comes from Scott Siefers with Piper Sandler. Your line is now open.,15,18,57,0.6,qa_session
Citigroup,Fourth Quarter 2023,SCOTT SIEFERS,OTHER,"Good afternoon, everybody. Thanks for taking the questions. Have you all assumed any
revenue attrition just related to the reduction in force? And I guess just broadly, how might that be embedded
in the 2024 revenue guidance? And I guess just at a top level, maybe just a shot or two on...",52,18,58,0.6,opening_remarks
Citigroup,Fourth Quarter 2023,JANE FRASER,OTHER,"Sorry, Scott, I didn't hear what it was. I think the phone line cut out. The revenue attrition?",18,18,59,0.6,financial_results
Citigroup,Fourth Quarter 2023,SCOTT SIEFERS,OTHER,"I'm sorry. Yeah, just curious if you have assumed any revenue attrition related to the
reduction in force over the coming year.",22,18,60,0.6,financial_results
Citigroup,Fourth Quarter 2023,JANE FRASER,OTHER,"Okay, no, no we haven't. I think a lot of the moves that we've made from the organization
simplification, so the 5,000 or so roles we talked about, they're mainly managerial roles. And they've mainly
impacted the functions and the geographies, not nearly so much the revenue from revenue generators.
And the other piece is with the client organization, we're actually putting much more time into the hands of
our people to drive revenue forward, so I think what we're looking at here is getting rid of areas of bureaucracy
and where we've been too complicated, where we can drive efficiency whilst preserving our frontline and
encouraging them to be as revenue-productive and delivering the full force of the firm to the client. So I like
to see the opposite actually.",131,18,61,0.6,financial_results
Citigroup,Fourth Quarter 2023,SCOTT SIEFERS,OTHER,"Okay, perfect, thank you. And then, Mark, can you discuss for a second maybe, just broadly,
the flow of expenses through the year? I know that they should begin to decline towards the end, but what
happens between now and then? Do they hold kind of flattish with a core rate, or would there be any normal
course of business growth?",61,18,62,0.6,opening_remarks
Citigroup,Fourth Quarter 2023,MARK MASON,OTHER,"I think what I'd say is that, you should expect it in the first quarter. We'd likely see an uptick
in our total expenses relative to the fourth, in part because, as Jane has mentioned, we anticipate that there'll
be more to the org simplification and, therefore, dollars associated with that in Q1. And then, from there, I
would expect that you see a downward trend through the fourth quarter.
Copyright © 2024 Citigroup Inc. 18",76,18,63,0.6,guidance
Citigroup,Fourth Quarter 2023,OPERATOR,MODERATOR,Our next question will come from Vivek Juneja with JP Morgan. Your line is now open.,16,19,64,0.6,qa_session
Citigroup,Fourth Quarter 2023,VIVEK JUNEJA,OTHER,"Hi Jane, hi Mark. Couple of quick clarifications. On your NII guide, you talked about you're
assuming three to six cuts. That's US, I presume, so are you assuming flat, unchanged rates outside the US
since you have more sensitivity outside?",41,19,65,0.6,general_discussion
Citigroup,Fourth Quarter 2023,MARK MASON,OTHER,"Modest declines outside, but yes declines outside as well, but not nearly of the magnitude
of what we're talking about in the US.",23,19,66,0.6,general_discussion
