text,fiscal_period_ref,speaker,role,page,section,reporting_period,date_of_call
"The rate remains low relative to many because of the transactional nature of our deposit relationships, with $565 billion in noninterest-bearing deposits. And you can see in the upper right alone, in low interest and no interest checking, there's $504 billion in consumer.",quarter,Brian Moynihan,CEO,6,Prepared remarks,Q3_2023,2023-10-17
We remember the importance of the spread against the quarter's average Fed funds rate. This positions us very advantaged compared to past cycles because the transactional accounts in the current cycle are a much higher mix of Bank of America's deposits.,quarter,Brian Moynihan,CEO,6,Prepared remarks,Q3_2023,2023-10-17
"I would also add that while we maintain discipline and deposit price and we pay competitive rates to customers with excess cash seeing higher yields across all the businesses, if rates fall, those particular products will see the rates come down also. Dropping into the business trends.",quarter,Brian Moynihan,CEO,6,Prepared remarks,Q3_2023,2023-10-17
"In consumer, if you look at the top right chart, you saw a $22 billion decline. Note the difference in the movement through the quarter between the balance of load and no interest checking accounts and higher-yielding nonchecking accounts.",quarter,Brian Moynihan,CEO,6,Prepared remarks,Q3_2023,2023-10-17
"You could also see the low levels of our more rate-sensitive balance in consumer investments in CD balances broken out. In total, we have $982 billion in consumer deposits. In consumer alone, this is $250 billion more than we had pre pandemic. The total rate paid on consumer deposits in the quarter was 34 basis points.",quarter,Brian Moynihan,CEO,6,Prepared remarks,Q3_2023,2023-10-17
"It remains very low, driven by the high percentage of transactional high-quality transaction accounts. Most of the quarter's rate increase is concentrated in CDs and consumer investment deposits were about -- which are about 13% of the deposits.",quarter,Brian Moynihan,CEO,7,Prepared remarks,Q3_2023,2023-10-17
"Turning to wealth management, balances were flat. We saw a slowing in the previous quarterly trend of clients moving money from lower-yielding sweep accounts into higher-yielding preferred deposits and off-balance sheet products ones.",quarter,Brian Moynihan,CEO,7,Prepared remarks,Q3_2023,2023-10-17
"Balances were down by $7 billion and replaced by new account generation and deepening. At the bottom right, note the Global Banking deposits grew $2 billion and have hovered around $500 million for the past 6 quarters. These are generally the transaction deposits of our commercial customers use to manage their cash flows. Noninterest-bearing deposits were 37% of deposits at the end of the quarter.",quarter,Brian Moynihan,CEO,7,Prepared remarks,Q3_2023,2023-10-17
"Sticking with the balance sheet but moving to capital, let me give you a few thoughts on the proposed capital rules. As you are well aware, our banking industry in the United States is the most highly capitalized the most profitable banking group in the world. It's a source of strength for our country and its economy.",quarter,Brian Moynihan,CEO,7,Prepared remarks,Q3_2023,2023-10-17
"Stress tests over -- are now over a dozen years old, using ever-increasing harsher test scenarios have proven that capital is sufficient.",quarter,Brian Moynihan,CEO,7,Prepared remarks,Q3_2023,2023-10-17
"Banks have proven to be a part of the solution during the more recent COVID pandemic and the banking disruption in March this year. We add to our capital and reduce our lending capacity to American Business consumers, and those trade-offs are being debated. But as far as the rules are concerned, there are many parts of the rules that our industry doesn't agree with because of double accounts or increased trading and market risk. And we're talking to those proposals of working, and we're hopeful they'll change.",quarter,Brian Moynihan,CEO,7,Prepared remarks,Q3_2023,2023-10-17
"But in any event, they may not. If they don't, how will they affect us? If you go to Slide 8, you can show the expected impact as we interpret those proposed rules. This assumes that they're proposed today without any changes. The proposed rules would inflate our risk-weighted assets by about 20%.",quarter,Brian Moynihan,CEO,7,Prepared remarks,Q3_2023,2023-10-17
"So if I apply the inflation against this quarter's RWA of $1.6 trillion, that means, if nothing else changes in the rules, we'd end up with about $320 billion more risk-weighted assets. The biggest increase in RWA would be a couple of hundred dollars in operational RWA. The next biggest category would be driven by fourfold increase in the RWA against non-publicly traded equity exposures. In our case, that really is mostly about the tax-advantaged investments in solar and wind.",quarter,Brian Moynihan,CEO,8,Prepared remarks,Q3_2023,2023-10-17
"Looking at capital held against the inflated RWA on the right side of the slide, I'd remind you today that our minimum capital requirement is to hold 9.5% in on Common Equity Tier 1. But based on our G-SIB charges, that were going to come in effect on January 1st, 2024, we moved to 10%. So I'm going to use that as a requirement. Holding 10% today means $163 billion, that we finished the third quarter with $194 billion.",quarter,Brian Moynihan,CEO,8,Prepared remarks,Q3_2023,2023-10-17
"So today, we have more than $30 billion excess capital. Now let's assume the proposed changes going through in full. The proposed changes are phased in from '25 -- the middle '25 to '28 under the current proposal. When those are fully phased in, as we used to call Basel fully phased in, if you remember, we would have a need for $195 billion of total capital.",quarter,Brian Moynihan,CEO,8,Prepared remarks,Q3_2023,2023-10-17
"Now if you look on the upper right-hand side of the page, you'll see that we're today we're at $194 billion. So we hold the required capital today. And of course, we'd have to build a buffer to that throughout the implementation period. But if you look at the bottom of the page, you see just in the last 9 quarters the kind of capital generation this company has.",quarter,Brian Moynihan,CEO,8,Prepared remarks,Q3_2023,2023-10-17
"Once we understand the rules, we'll of course have a chance to optimize our balance sheet and appropriately priced assets to improve the return on tangible common equity. Now before I turn it over to Alastair, I just wanted to highlight one business that we talked about over the many years. That's our Global Markets business. Global Markets represent 17% of the company's year-to-date earnings and it's one of the top capital markets platforms in the world.",quarter,Brian Moynihan,CEO,8,Prepared remarks,Q3_2023,2023-10-17
"It's one 'of a handful of firms that can do what is due, providing advice and execution in every major market around the world. Jimmy DeMare and the in the business asked us for additional investment around four years ago, and they've grown this business with an intensity that clients are appreciate and reward us with more of their business.",quarter,Brian Moynihan,CEO,9,Prepared remarks,Q3_2023,2023-10-17
This has produced strong revenue growth. We've grown the balance sheet here but have done it efficiently.,quarter,Brian Moynihan,CEO,9,Prepared remarks,Q3_2023,2023-10-17
"That's allowed us to grow sales and trading revenue over the past 12 months consistently and now stands 32% higher than the average of the five years leading into the pandemic investment in the business. And through effective cost management, we also generated 11% to 12% returns on capital. This exceeds our cost of capital even as we continue to allocate more capital to the business.",quarter,Brian Moynihan,CEO,9,Prepared remarks,Q3_2023,2023-10-17
"Returns, by and large, if combined with the Global Banking business, that many show the businesses combined and take -- because our corporate clients also take advantage of these industry-leading capabilities. With that, let me turn over the call to Alastair to walk through the quarter. Alastair?",quarter,Brian Moynihan,CEO,9,Prepared remarks,Q3_2023,2023-10-17
"Thanks, Brian. And on Slide 10, we present the summary income statement. I'm not going to spend a lot of time here because Brian touched on this and the highlights that we show on Slide 3. For the quarter, we generated $7.8 billion in net income, resulting in $0.90 per diluted share.",quarter,Alastair Borthwick,CFO,9,Prepared remarks,Q3_2023,2023-10-17
"Both of those are up the double digits from the third quarter of last year. The year-over-year revenue growth of 3% was led by improvement in net interest income, coupled with a strong 8% increase in sales and trading results, and that excludes DVA, and a 4% increase in investment in brokerage revenue driven by our management businesses.",quarter,Alastair Borthwick,CFO,9,Prepared remarks,Q3_2023,2023-10-17
"Expense for the quarter of $15.8 billion included good discipline from our team, which allowed us to reduce costs from the second quarter, even as we continue our planned investments for marketing technology and physical presence build-outs, including financial center openings and renovations.",quarter,Alastair Borthwick,CFO,9,Prepared remarks,Q3_2023,2023-10-17
"Asset quality remains stellar, and provision expense for the quarter was $1.2 billion.",quarter,Alastair Borthwick,CFO,10,Prepared remarks,Q3_2023,2023-10-17
"That consisted of $931 million of net charge-offs and $303 million of reserve build. Provision expense reflects the continued trend in charge-offs toward pre-pandemic level and remains below historical levels. Our charge-off rate was 35 basis points, that's 2 basis points higher than the second quarter, and still below the 39 basis points we saw in the fourth quarter of '19. And as a reminder, that 2019 was a multi-decade low.",quarter,Alastair Borthwick,CFO,10,Prepared remarks,Q3_2023,2023-10-17
"30-day delinquencies also remained below their fourth-quarter '19 level. Lastly, our tax rate this quarter was 4%, driven mostly by higher-than-expected volume of investment tax credit, or ITC, deals for the rest of the year. And we can expect other income in Q4 reflect seasonally higher renewables investment losses when these projects get placed into service. OK.",quarter,Alastair Borthwick,CFO,10,Prepared remarks,Q3_2023,2023-10-17
"Let's turn to the balance sheet, that's on Slide 11. And you can see it ended the quarter at $3.2 trillion, up $31 billion from the second quarter. So not a lot to note here. The driver of the increase was a $34 billion increase in available for held securities.",quarter,Alastair Borthwick,CFO,10,Prepared remarks,Q3_2023,2023-10-17
"With cash levels so high, we chose to reduce the cash and just put some of the money into short-term T-bills this quarter, and those are essentially the same rate as cash. Our cash remains high at $352 billion.",quarter,Alastair Borthwick,CFO,10,Prepared remarks,Q3_2023,2023-10-17
"In addition to the cash level change, we saw another $11 billion decline in hold to maturity securities as those securities matured and paid down. And as Brian noted, global excess liquidity sources remained strong at $159 billion, that's down very modestly from the second quarter, and still remains approximately $280 billion above our pre-pandemic fourth quarter '19 level.",quarter,Alastair Borthwick,CFO,10,Prepared remarks,Q3_2023,2023-10-17
"Shareholders' equity increased $4 billion from the second quarter as earnings were only partially offset by capital distributed to shareholders. During the quarter, we paid out $1.9 billion in common dividends and we bought back $1 billion in shares to offset our employee awards. AOCI was $1.1 billion lower, reflecting both a modest decline in the value of AFS securities, modestly impacting CET1 as well as a small change in cash flow hedges, which doesn't impact the regulatory capital. Tangible book value per share is up 12% year over year.",quarter,Alastair Borthwick,CFO,10,Prepared remarks,Q3_2023,2023-10-17
"Turning to regulatory capital. our CET1 level improved to $194 billion from June 30th, and our CET1 ratio improved 30 basis points to 11.9%. It's well above our current 9.5% requirement, as Brian noted. Risk-weighted assets declined mildly as loans and Global Markets RWA both moved lower.",quarter,Alastair Borthwick,CFO,11,Prepared remarks,Q3_2023,2023-10-17
"Our supplemental leverage ratio was 62% versus a minimum requirement of 5%, which leaves capacity for balance sheet growth and our AC ratio remains well above our requirements. LCR ratios remain well above minimums for BAC metrics and stronger at the bank level. Let's now focus on loans by looking at average balances on Slide 12. And loan growth slowed this quarter as a decline in demand for commercial borrowing more than offset our credit card growth.",quarter,Alastair Borthwick,CFO,11,Prepared remarks,Q3_2023,2023-10-17
So we saw that lower commercial demand in lower revolver utilization among higher funding costs. And commercial balances were also impacted by term loan repayments to borrowers accessing other capital market solutions.,quarter,Alastair Borthwick,CFO,11,Prepared remarks,Q3_2023,2023-10-17
"Focusing for a moment on average deposits and using Slide 13. Given Brian's earlier comments, I'd just note the comparisons.",quarter,Alastair Borthwick,CFO,11,Prepared remarks,Q3_2023,2023-10-17
"Relative to pre-pandemic fourth quarter '19, average deposits are up 33%. Consumer is up 36%, with consumer checking up 45%. And you can see the other segment comparisons on the page. Turning to Slide 14.",quarter,Alastair Borthwick,CFO,11,Prepared remarks,Q3_2023,2023-10-17
"Let's extend the conversation we can have over the course of the past couple of quarters around management of our excess liquidity. This slide serves as a reminder of the size of our high-quality deposit book, the magnitude of deposits we have in excess of those needed to fund loans and the way we've extracted the value of that excess to deliver value back to our shareholders.",quarter,Alastair Borthwick,CFO,11,Prepared remarks,Q3_2023,2023-10-17
"The excess of deposits needed to fund loans increased from $420 billion pre-pandemic to a peak of $1.1 trillion in the fall of 2021. And as you can see, it remains high at $835 billion today.",quarter,Alastair Borthwick,CFO,11,Prepared remarks,Q3_2023,2023-10-17
"That $1.1 trillion of excess liquidity has always included a balanced mix of cash available for sale securities and securities we hold to maturity. In late 2020 and into 2021, we concluded that additional stimulus was going to remain in client accounts for an extended period, and we increased the hold to maturity securities portion so we could lock in value from those deposits. And we made these investments given the core nature of our customers' deposits.",quarter,Alastair Borthwick,CFO,12,Prepared remarks,Q3_2023,2023-10-17
"Note the split of the shorter-term investments in cash and available-for-sale securities, and then the term hold to maturity securities.",quarter,Alastair Borthwick,CFO,12,Prepared remarks,Q3_2023,2023-10-17
"And I just draw your attention to just how much cash we have above the actual level we need to run the company. On the available for sale, we would just note the duration is less than 6 months as it's mostly all short-term treasuries. And the combination of the cash and available-for-sale securities represents about 47% of the total noted on this page in the third quarter of '23 to give us the balance we're looking for.",quarter,Alastair Borthwick,CFO,12,Prepared remarks,Q3_2023,2023-10-17
"And if we look at the hold-to-maturity book, it had grown from $190 billion pre-pandemic, peaking two years ago, and now falling to just over $600 billion currently.",quarter,Alastair Borthwick,CFO,12,Prepared remarks,Q3_2023,2023-10-17
"That $600 billion consists of about $122 billion in treasuries. Those will mature in a little more than six years, and about $474 million in mortgage-backed securities and a few billion Other. Hold to maturity securities peaked at $683 billion, and we're now down $80 billion from the peak and $11 billion in last quarter. That $80 billion decline from peak was all driven by the reduction of mortgages from $555 billion to $474 billion.",quarter,Alastair Borthwick,CFO,12,Prepared remarks,Q3_2023,2023-10-17
"With less loan funding needs over the past several quarters, the proceeds from security paydowns have been deployed into higher-yielding cash, and this mix shift has been happening at about a 300 basis point split benefit for these assets. Given the increased cash rates, the combined cash and security yield has risen now to more than 3%. It's up more than 200 basis points since the peak size of the portfolio in the third quarter of '21, and it's risen faster than the rate paid on deposits. In fact, today, it's 178 basis points above what we pay for deposits.",quarter,Alastair Borthwick,CFO,12,Prepared remarks,Q3_2023,2023-10-17
"And remember also, we have $1 trillion of loans that are largely in floating rate, in addition. From a valuation perspective, we did experience a decline in the valuation of the hold-to-maturity book this quarter, and that's in the context of mortgage rates reaching a two-decade high.",quarter,Alastair Borthwick,CFO,13,Prepared remarks,Q3_2023,2023-10-17
"Comparing the valuation change to the year-ago period, it worsened $15 billion. And over that same time period, we grew regulatory capital by $19 billion and hold global liquidity sources in excess of $850 billion.",quarter,Alastair Borthwick,CFO,13,Prepared remarks,Q3_2023,2023-10-17
"And importantly, as we move to Slide 15, I'll make one final comment here, which is the improved NII over this investment period. The net interest income, excluding Global Markets, which we disclose each quarter, troughed in Q3 '20 at $9.1 billion, that compares to $13.9 billion in the third quarter of '23 or $4.7 billion higher every quarter on a quarterly basis, and that gives a sense of the entire balance sheet working together. OK.",quarter,Alastair Borthwick,CFO,13,Prepared remarks,Q3_2023,2023-10-17
"Let's now turn our focus to NII performance over the past quarter, and we'll talk about the path forward, and I'm going to use Slide 15 for that.",quarter,Alastair Borthwick,CFO,13,Prepared remarks,Q3_2023,2023-10-17
"On last quarter's call, we guided to expect Q3 NII to be about $14.2 billion to $14.3 billion on an FTE basis. Our third quarter performance turned out to be better than our guidance. And on an FTE basis, NII was $14.5 billion this quarter. We expect Q4 will be around $14 billion fully taxable equivalent, and that increases our full-year guidance for NII in 2023 versus 2022 to 9% growth per year.",quarter,Alastair Borthwick,CFO,13,Prepared remarks,Q3_2023,2023-10-17
"We believe NII will hover around this expected fourth quarter $14 billion level, plus or minus in the first half of next year, and then we anticipate modest growth in the half of 2024. By the time we get to the fourth quarter of 2024, we believe we can see NII up low single digits compared to the fourth quarter of 2023.",quarter,Alastair Borthwick,CFO,13,Prepared remarks,Q3_2023,2023-10-17
The good news is we believe NII will likely trough around the fourth quarter level of $14 billion and begin to grow again in the middle of next year. I'd note a few caveats around that forward view I just provided.,quarter,Alastair Borthwick,CFO,13,Prepared remarks,Q3_2023,2023-10-17
It includes an assumption that interest rates in the forward curve materialize and it includes rate cuts for the second half of 2024. It also includes an expectation of modest loan and deposit growth has moved into the second half of 2024.,quarter,Alastair Borthwick,CFO,13,Prepared remarks,Q3_2023,2023-10-17
"Focusing again on this quarter, $14.5 billion NII was an increase of nearly $700 million from the third quarter of '22, or 4%, while our net interest yield improved 5 basis points to 2.11%. The year-over-year improvement was driven by higher interest rates and partially offset by lower deposit balances.",quarter,Alastair Borthwick,CFO,14,Prepared remarks,Q3_2023,2023-10-17
"On a linked-quarter comparison, NII improved $239 million from Q2, that comes from the benefit of an extra day of interest, a rate hike, and higher global markets NII, partially offset by increased deposit pricing. And the net interest yield improved 5 basis points.",quarter,Alastair Borthwick,CFO,14,Prepared remarks,Q3_2023,2023-10-17
"Turning to asset sensitivity and focused on a forward yield curve basis, the plus 100 basis point parallel shift at September 30th was $3.1 billion of expected NII benefit over the next 12 months from our banking book. And that expects -- or that assumes no expected change in balance sheet levels or mix relative to our baseline forecast, and 95% of the sensitivity is driven by short rates.",quarter,Alastair Borthwick,CFO,14,Prepared remarks,Q3_2023,2023-10-17
"The 100 basis point down rate scenario was $3.3 billion. OK. Let's turn to expense, and we'll use Slide 16 for the discussion. We previously highlighted that we guided you to a trend of sequential declines in our expense each quarter this year, and we achieved that in Q3 with our expense down $200 million to $15.8 billion.",quarter,Alastair Borthwick,CFO,14,Prepared remarks,Q3_2023,2023-10-17
"Additionally, we expect the fourth quarter to go down another couple of hundred million to $15.6 billion, excluding any FDIC special assessment. That would mean our fourth quarter expense of $15.6 billion, compared to the fourth quarter of '22, would be up by only $100 million or less than 1%.",quarter,Alastair Borthwick,CFO,14,Prepared remarks,Q3_2023,2023-10-17
"And we're proud of that work by the team, especially considering our regular FDIC insurance expense alone increased by $125 million quarterly starting in the first quarter of this year. So without that, we would be flat year over year in Q4.",quarter,Alastair Borthwick,CFO,14,Prepared remarks,Q3_2023,2023-10-17
"The decline this quarter from the second was driven by the reduction in litigation expense and lower headcount, offset somewhat by investments in inflationary costs. Our headcount is down near 2,800 from the second quarter to 213,000. And that includes the addition of 2,500-or-so full-time campus hires we brought into the company.",quarter,Alastair Borthwick,CFO,14,Prepared remarks,Q3_2023,2023-10-17
"So that's good work by the team after we peaked at 218,000 in January month end.",quarter,Alastair Borthwick,CFO,15,Prepared remarks,Q3_2023,2023-10-17
"And you see the movement here across the past year at the bottom left of the slide. As we look forward to next quarter, we'd add $1.9 billion of expense for the proposed notice of special assessment from the FDIC as a possibility. Absent that, we'd expect our fourth quarter $15.6 billion expense target to more fully benefit from the third quarter headcount reductions, and that will allow expense to continue the decline experienced throughout the year so far.",quarter,Alastair Borthwick,CFO,15,Prepared remarks,Q3_2023,2023-10-17
All of that is going to set us up well for next year.,quarter,Alastair Borthwick,CFO,15,Prepared remarks,Q3_2023,2023-10-17
"Let's now turn to credit, and we'll turn to Slide 17. Net charge-offs of $931 million increased $62 million from the second quarter. The increase is driven by credit card losses as higher late-stage delinquencies flow through to charge-offs.",quarter,Alastair Borthwick,CFO,15,Prepared remarks,Q3_2023,2023-10-17
"For context, the credit card net charge-off rate rose 12 basis points to 2.72% in Q3, and it remains below the 3.03% pre-pandemic rate in the fourth quarter of '19.",quarter,Alastair Borthwick,CFO,15,Prepared remarks,Q3_2023,2023-10-17
"Provision expense was $1.2 billion in Q3, and that included $103 million reserve build. It reflects a macroeconomic outlook that on a weighted basis continues to include an unemployment rate that rises to north of 5% during 2024.",quarter,Alastair Borthwick,CFO,15,Prepared remarks,Q3_2023,2023-10-17
"On Slide 18, we highlight the credit quality metrics for both our consumer and our commercial portfolios. And on consumer, we just note that we continue to see the asset quality metrics come off the bottom.",quarter,Alastair Borthwick,CFO,15,Prepared remarks,Q3_2023,2023-10-17
"And for the most part, they remain below historical averages. 30 and 90 consumer delinquencies still remain below the fourth quarter of 2019, as an example. Commercial net charge-offs declined from the second quarter, driven mostly by a reduction in office write-downs.",quarter,Alastair Borthwick,CFO,15,Prepared remarks,Q3_2023,2023-10-17
"And as a reminder, our CRE credit exposure represents 7% of total loans, and that includes office exposure, which represents less than 2% of our loans.",quarter,Alastair Borthwick,CFO,15,Prepared remarks,Q3_2023,2023-10-17
"We've been very intentional around client selection and portfolio concentration and deal structure over many years, and that's helped us to mitigate risk in this portfolio. We continue to believe that the portfolio is well-positioned and adequately reserved against the current conditions.",quarter,Alastair Borthwick,CFO,15,Prepared remarks,Q3_2023,2023-10-17
"And in the appendix, we've included a current view of our commercial real estate and office portfolio stats we provided last quarter. We've also included the historical perspective of our loan book derisking and our net charge-offs, and you can see all of those on Slides 36, 37, 38, and 39.",quarter,Alastair Borthwick,CFO,16,Prepared remarks,Q3_2023,2023-10-17
