text,fiscal_period_ref,speaker,role,page,section,reporting_period,date_of_call
Card and service charge revenue also grew by 6% year-over-year in our Consumer business.,quarter,Brian Moynihan,CEO,3,Prepared remarks,Q2_2024,2024-07-16
Much of this fee growth is a result of our intensity around organic growth and is a testament to the diversity of our operating model.,quarter,Brian Moynihan,CEO,3,Prepared remarks,Q2_2024,2024-07-16
"Now onto Slide 3. Organic growth has been driven by several key factors. First, we focus on our customers. We continue to place them at the center of everything we do.",quarter,Brian Moynihan,CEO,3,Prepared remarks,Q2_2024,2024-07-16
"Consumer led the way in delivering solid organic growth with high-quality accounts and engaged clients. For the 22nd consecutive quarter, we had significant net new consumer checking accounts. We expand our customer base and our market share. Specifically, we added 278,000 net new checking accounts this quarter, which brings our first 6 months of 2024 to more than 500,000.",quarter,Brian Moynihan,CEO,3,Prepared remarks,Q2_2024,2024-07-16
"In Wealth Management, we added another 6,100 new relationships this quarter. In our commercial businesses, we added thousands of small businesses and hundreds of commercial banking relationships.",quarter,Brian Moynihan,CEO,3,Prepared remarks,Q2_2024,2024-07-16
"This has led to now managing $5.7 trillion in client balances, loans, deposits, and investments across the Consumer and Wealth Management client segments. In those areas, we saw flows of $58 billion in the past 4 quarters.",quarter,Brian Moynihan,CEO,3,Prepared remarks,Q2_2024,2024-07-16
"Our emphasis on personalized financial solutions and superior customer service has strengthened customer loyalty, attracting new clients across all our businesses. Our focus on providing liquidity and risk management solutions to our institutional clients positions us to continue to gain more share of the wallets as well.",quarter,Brian Moynihan,CEO,3,Prepared remarks,Q2_2024,2024-07-16
"Second, we continue to deliver innovative digital solutions. One of the primary contributors of both attracting and retaining customers to our platforms is our digital banking capabilities for our clients across all the businesses.",quarter,Brian Moynihan,CEO,3,Prepared remarks,Q2_2024,2024-07-16
Our fully-integrated consumer banking and investment app drives the utility for our customers across their investment and consumer accounts. Our usage stats are strong proof points. Our second-language capabilities in our consumer businesses further enhance our customers' capabilities.,quarter,Brian Moynihan,CEO,3,Prepared remarks,Q2_2024,2024-07-16
"You can see the continued digital growth in the slides on Pages 26, 28, and 30 in the appendix.",quarter,Brian Moynihan,CEO,3,Prepared remarks,Q2_2024,2024-07-16
A couple highlights: our consumer mobile banking app now serves more than 47 million active users. They logged in 3.5 billion times this quarter.,quarter,Brian Moynihan,CEO,3,Prepared remarks,Q2_2024,2024-07-16
We also committed -- continue to see more sales through use of our digital properties. Digital sales represented 53% of our total sales in the past quarter in our consumer businesses.,quarter,Brian Moynihan,CEO,3,Prepared remarks,Q2_2024,2024-07-16
23 million consumers are now using Zelle. They send money on Zelle at nearly 2.5x the rate they write checks.,quarter,Brian Moynihan,CEO,3,Prepared remarks,Q2_2024,2024-07-16
"And in fact, more Zelle transactions – sent transactions – take place than the combination of customer ATM transaction and cash withdrawals at teller. Simply put, Zelle is becoming a dominant way to move money.",quarter,Brian Moynihan,CEO,3,Prepared remarks,Q2_2024,2024-07-16
"In our Wealth Management business, we are seeing more banking accounts being opened to complement the investment business those clients do with us.",quarter,Brian Moynihan,CEO,3,Prepared remarks,Q2_2024,2024-07-16
"Importantly, these clients are also recognizing the ease of our digital banking capabilities. 75% of our new accounts in our Merrill teammates were opened digitally.",quarter,Brian Moynihan,CEO,3,Prepared remarks,Q2_2024,2024-07-16
"87% of our Global Banking clients also are digitally active. We have innovated and significantly streamlined service requests by enabling clients to directly initiate and track transaction inquiries within our award CashPro® platform, using AI to accomplish that.",quarter,Brian Moynihan,CEO,4,Prepared remarks,Q2_2024,2024-07-16
"Third, we continue to make core strategic investments in our businesses. We're not complacent with the success you see on this page. We continue to strategically invest in our core businesses.",quarter,Brian Moynihan,CEO,4,Prepared remarks,Q2_2024,2024-07-16
"A few examples. While we have the leading retail deposit share in America, we continue to invest and have opened 11 new financial centers this quarter in the first half of the year and renovated another 243. This is investment in both our expansion markets and our growth markets.",quarter,Brian Moynihan,CEO,4,Prepared remarks,Q2_2024,2024-07-16
"In Wealth Management, we continue to invest in our advisor development program. It's grown to 2,300 teammates, allowing us to continuously add more than -- teammates to our 18,000 strong best-in-class financial advisory force across our wealth management businesses. We're also adding teams of experienced advisors strategically in areas across the country.",quarter,Brian Moynihan,CEO,4,Prepared remarks,Q2_2024,2024-07-16
"In our Banking teams, we continue to add to our regional investment banking team. We now have more than 200 regional bankers across the country to better serve our Commercial clients, and they complement our industry coverage to our Corporate clients.",quarter,Brian Moynihan,CEO,4,Prepared remarks,Q2_2024,2024-07-16
"In our Global Markets business, we continue to extend balance sheet to our clients and adding expertise and talent to continue to lead our market share improvement seen over the last several years.",quarter,Brian Moynihan,CEO,4,Prepared remarks,Q2_2024,2024-07-16
We also have increased our technology initiative spend and expect to spend nearly $4 billion on our technology initiatives this year. We have focused projects around artificial intelligence enhancements with both clients and our teammates.,quarter,Brian Moynihan,CEO,4,Prepared remarks,Q2_2024,2024-07-16
"A recent example of our use of AI is our advisor and client insights tool. We've delivered more than 6 million insights year-to-date to our financial advisors, providing them proactive reasons to engage with clients. AI has moved from cost-savings ideas to enhancing the quality of our customer interactions.",quarter,Brian Moynihan,CEO,4,Prepared remarks,Q2_2024,2024-07-16
"Fourth, organic growth is driving integrated flows across our business. We invest heavily in each line of business that compete in the markets based on their particular customer segment. But importantly, we also invest across our lines of business to knit them together and gain market share in the local markets.",quarter,Brian Moynihan,CEO,4,Prepared remarks,Q2_2024,2024-07-16
"It's a differentiated advantage for us: our banking leadership position across our businesses and our nationwide franchise. For example, we leverage our franchise by connecting business customers with our wealth management teams. Our teams across all our businesses have made 4 million referrals to other businesses in the first 6 months of this year.",quarter,Brian Moynihan,CEO,4,Prepared remarks,Q2_2024,2024-07-16
"Next, we drive efficiency and effectiveness, and that's through our operational excellence platform. We continue to invest heavily in the future of our franchise and growth while we also have to manage expenses day-to-day.",quarter,Brian Moynihan,CEO,4,Prepared remarks,Q2_2024,2024-07-16
"Our focus on operational excellence has enabled us to hold our expense growth up to 2% year-over-year, well below the inflation rates. We continue to work to achieve operating leverage as NII stabilizes and begins to grow again.",quarter,Brian Moynihan,CEO,4,Prepared remarks,Q2_2024,2024-07-16
"As you look at it, and Alastair will explain later, a fair portion of the year-over-year increase in expense is due to the formulaic incentives of Wealth Management due to the fee growth in that business.",quarter,Brian Moynihan,CEO,4,Prepared remarks,Q2_2024,2024-07-16
"And last, our capital strength allows us to deliver for all stakeholders. Our capital remained strong as we held our CET1 ratio at 11.9% this quarter.",quarter,Brian Moynihan,CEO,4,Prepared remarks,Q2_2024,2024-07-16
"We grew loans, increased our share repurchases to $3.5 billion and paid $1.9 billion in dividends. Average diluted shares dropped below 8 billion shares outstanding.",quarter,Brian Moynihan,CEO,4,Prepared remarks,Q2_2024,2024-07-16
"In addition, we also announced our intent to increase our quarterly dividend 8% upon Board approval.",quarter,Brian Moynihan,CEO,4,Prepared remarks,Q2_2024,2024-07-16
Note that 11.9% CET1 ratio remained a solid excess capital position both above our current regulatory requirements and the increased requirement to 10.7% beginning in October as a result of the recent CCAR exam.,quarter,Brian Moynihan,CEO,4,Prepared remarks,Q2_2024,2024-07-16
"Let's turn to Slide 4. A couple of things to note here. First, we've noted for several quarters that the second quarter NII would be the trough for this rate cycle. We expect NII to grow in the third quarter and fourth quarter this year. Alastair is going to provide you some points in detail about the path forward.",quarter,Brian Moynihan,CEO,4,Prepared remarks,Q2_2024,2024-07-16
"One important contributor to that change is the deposit behaviors of our customers. On Slide 4, you'll note that average deposits grew 2% year-over-year and increased modestly linked quarter.",quarter,Brian Moynihan,CEO,5,Prepared remarks,Q2_2024,2024-07-16
"The second quarter in reality is typically a heavy outflow quarter. We have a lot of customers who pay a lot of taxes in that quarter. Quarter-over-quarter increases in rates paid continue to slow again this quarter across all businesses except for Wealth Management. And we show you that on this page, Slide 4, by line of business. While Wealth business deposit rates have moved higher with continued rotation, we expect those rates to begin to stabilize and the rate of the quarterly change to decrease going forward.",quarter,Brian Moynihan,CEO,5,Prepared remarks,Q2_2024,2024-07-16
"Turning to Slide 5. In previous calls, many of you have asked questions or commented upon the question about consumer net charge-offs and when would they stabilize in the second half of 2024. That expectation we have remains unchanged as well. This quarter's net charge-offs were 59 basis points. And for context, this is a stabilization of the rate. I would just remind you, prior to this quarter, I have to go all the way back to 2014 to see a charge-off rate that high, and that's near when we're still emerging from the financial crisis.",quarter,Brian Moynihan,CEO,5,Prepared remarks,Q2_2024,2024-07-16
"On Slide [5 – corrected by company], we highlight the 30- and 90-day plus credit card delinquency trends, which show delinquencies have plateaued for the second consecutive quarter. This should lead to stabilized net credit losses in credit card in the second half of the year.",quarter,Brian Moynihan,CEO,5,Prepared remarks,Q2_2024,2024-07-16
"At the bottom of the page, note a couple of facts: first, on the payment rates, this is the rate of paydown of balances in the month, remain 20% above index to the pre-pandemic levels, even while our card customers have plenty of capacity to borrow.",quarter,Brian Moynihan,CEO,5,Prepared remarks,Q2_2024,2024-07-16
"And importantly, because of our relationship-based businesses, look at the right-hand side at the bottom of Page 5. There, you can see our deposit investment balances of our customers who also have a card with us -- remain 25% above their pre-pandemic levels, illustrating continued health of these customers.",quarter,Brian Moynihan,CEO,5,Prepared remarks,Q2_2024,2024-07-16
"So if you think about consumer credit, the card charge-offs drive it and have flattened out in terms of delinquencies, and we expect them to improve in the second half.",quarter,Brian Moynihan,CEO,5,Prepared remarks,Q2_2024,2024-07-16
"With regard to commercial real estate, our usual CRE credit exposure slide is included in our appendix. We continue to aggressively work through our loans in our modest CRE office portfolio. We saw a decrease in all the categories: a decrease in reservable criticized loans, a decrease in NPLs and a decrease in net charge-offs. This supports our previous expectation that net charge-offs in the second half of 2024 will be lower than the first half of 2024.",quarter,Brian Moynihan,CEO,5,Prepared remarks,Q2_2024,2024-07-16
"Our second-quarter performance highlights Bank of America's ability to generate strong, sustainable growth through a combination of customer-centric strategies, innovation, strategic investments, and a commitment to a strong balance of risk and reward. We call that responsible growth. We're confident that focused approach will continue to drive long-term success and create value for you, our shareholders.",quarter,Brian Moynihan,CEO,5,Prepared remarks,Q2_2024,2024-07-16
Now I will turn it to Alastair for additional thoughts.,quarter,Brian Moynihan,CEO,5,Prepared remarks,Q2_2024,2024-07-16
"Thank you, Brian. And I'm going to start on Slide 6 of the earnings presentation. I'll touch on more highlights noted on Slide 6 as we work through the material.",quarter,Alastair Borthwick,CFO,5,Prepared remarks,Q2_2024,2024-07-16
I just want to say upfront that we delivered strong returns with return on average assets of 85 basis points and a return on tangible common equity of nearly 14%.,quarter,Alastair Borthwick,CFO,5,Prepared remarks,Q2_2024,2024-07-16
"So let's move to the balance sheet on Slide 7, where you can see we ended the quarter at $3.26 trillion of total assets, relatively unchanged from the first quarter. And not much to note here apart from a mix shift of lower securities balances, mostly offset by an increase in reverse repo and modest loan growth, as well as Global Markets client activity.",quarter,Alastair Borthwick,CFO,5,Prepared remarks,Q2_2024,2024-07-16
"On the funding side, deposits declined $36 billion on an ending basis, reflecting typical seasonal customer payments and income taxes. And as Brian noted, average deposits were still modestly higher. Liquidity remains strong with $909 billion of Global Liquidity Sources. That was flat compared to the first quarter.",quarter,Alastair Borthwick,CFO,5,Prepared remarks,Q2_2024,2024-07-16
"Shareholders' equity was also flat compared to Q1 as earnings were offset by $5.4 billion in capital distributed to shareholders and a $1.9 billion redemption of preferred stock in the quarter. The $5.4 billion of capital contributions included $1.9 billion in common dividends and the repurchase of 3.5 billion in shares. AOCI improved modestly in the quarter, and tangible book value per share of $25.37 rose 9% from the second quarter of last year.",quarter,Alastair Borthwick,CFO,6,Prepared remarks,Q2_2024,2024-07-16
"In terms of regulatory capital, our CET1 level improved to $198 billion, and the CET1 ratio was stable at 11.9%. This 11.9% ratio remained well above our current 10% requirement, as well as our new 10.7% requirement as of October 1, 2024. Risk-weighted assets increased modestly, and that was driven by lending activity.",quarter,Alastair Borthwick,CFO,6,Prepared remarks,Q2_2024,2024-07-16
Our Supplemental Leverage Ratio was 6% versus our minimum requirement 5%. And that leaves plenty of capacity for balance sheet growth. And our $468 billion of TLAC means our total loss absorbing capital ratio remains comfortably above our requirements.,quarter,Alastair Borthwick,CFO,6,Prepared remarks,Q2_2024,2024-07-16
"Brian already covered deposit trends, so let's turn the balance sheet focus to loans, and we'll look at average balances on Slide 8. You can see average loans in Q2 of $1.051 trillion.",quarter,Alastair Borthwick,CFO,6,Prepared remarks,Q2_2024,2024-07-16
"They improved 1% year-over-year driven by 5% credit card growth and modest commercial growth. The modest improvement in overall commercial loans included a 2% increase in our domestic commercial loans and leases, partially offset by a 4% decline in commercial real estate.",quarter,Alastair Borthwick,CFO,6,Prepared remarks,Q2_2024,2024-07-16
"Middle market lending saw an uptick in the quarter, and we saw good demand in our wealth businesses from custom lending. These areas of growth were largely offset by continued paydowns from our larger corporate clients on interest rate sentiment.",quarter,Alastair Borthwick,CFO,6,Prepared remarks,Q2_2024,2024-07-16
"Consumer growth was driven by credit card borrowing. And while home lending balances were flattish, originations picked up a bit this quarter. Lastly, and on a positive note, loan spreads continue to widen.",quarter,Alastair Borthwick,CFO,6,Prepared remarks,Q2_2024,2024-07-16
"As we turn our focus then to NII performance and Slide 9, note that we moved the slide we typically used to talk about excess deposits to the appendix on Slide 22, so you can see that there.",quarter,Alastair Borthwick,CFO,6,Prepared remarks,Q2_2024,2024-07-16
"Our excess deposit levels above loans remained high at $850 billion and continued to be a good source of value for shareholders. 52% of our excess liquidity is now in short-dated cash and available-for-sale securities. The longer-dated lower-yielding hold-to-maturity book continues to roll off, and we reinvested again this quarter in higher-yielding assets. The blended yield of cash and securities continued to improve in the quarter and is now 160 basis points above our deposit rate paid.",quarter,Alastair Borthwick,CFO,6,Prepared remarks,Q2_2024,2024-07-16
"Regarding NII, on a GAAP…",quarter,Alastair Borthwick,CFO,6,Prepared remarks,Q2_2024,2024-07-16
"…the forward curve will materialize and this now includes 3 interest rate cuts starting in September, another in November, and one more in December. And the waterfall shows an estimated impact of those rate cuts to our quarterly NII.",quarter,Alastair Borthwick,CFO,6,Prepared remarks,Q2_2024,2024-07-16
The next couple categories are a result of natural management of interest rate risk in a balance sheet mixed with fixed-rate assets and variable-rate assets. And our balance sheet is split roughly half and half.,quarter,Alastair Borthwick,CFO,6,Prepared remarks,Q2_2024,2024-07-16
"So we take in liquidity from customers that we used to fund our assets, and then we store excess liquidity in cash and securities. We have fixed assets that mature and pay down, and those supply cash that then gets put back to work on the balance sheet and reprices over time.",quarter,Alastair Borthwick,CFO,6,Prepared remarks,Q2_2024,2024-07-16
"And we have two basic categories of fixed assets that mature and pay off, and those are securities and loans. On securities, you can see we've got about $10 billion a quarter of cash coming off of our securities portfolio. And we gain roughly 300 basis points of improvement on those assets when we put that money back from the balance sheet.",quarter,Alastair Borthwick,CFO,6,Prepared remarks,Q2_2024,2024-07-16
"On loans between resi mortgage and auto, we've got another roughly $10 billion, which reprices with a little less yield improvement than securities. And between the securities and loans, we expect the fixed-rate asset repricing adds about $300 million through our quarterly rate of NII as we get to the fourth quarter.",quarter,Alastair Borthwick,CFO,6,Prepared remarks,Q2_2024,2024-07-16
"On the variable-rate asset side, and to protect from down moves in rates, we hedge some of that with cash-flow swaps. And those typically roll off in any given quarter and get replaced over time.",quarter,Alastair Borthwick,CFO,7,Prepared remarks,Q2_2024,2024-07-16
"So included in the cash flow hedges is an impact of cessation of BSBY as an alternative rate. If you recall, we took a charge in the fourth quarter of '23. It was $1.6 billion, and we said that would come back to us through time. And beginning in November, we start to see the benefit coming back into NII.",quarter,Alastair Borthwick,CFO,7,Prepared remarks,Q2_2024,2024-07-16
"And in Q4, that's about $200 million. That Q4 partial-quarter benefit will grow by a slightly smaller sequential NII benefit in Q1 '25, and then it begins to taper off heading into 2026.",quarter,Alastair Borthwick,CFO,7,Prepared remarks,Q2_2024,2024-07-16
"In addition, we've got about $150 billion of received-fixed cash-flow hedges protecting us from short rate moves moving lower. Most are hedging floating-rate commercial loans, and the cost of those hedges is reported as contra revenue in commercial loan interest income. These hedges have a weighted-average life of just over two years, and they've got an average fixed rate of approximately 250 basis points.",quarter,Alastair Borthwick,CFO,7,Prepared remarks,Q2_2024,2024-07-16
"So starting in the second half of 2025, we begin to get some additional NII tailwind, because the cash-flow hedges with lower fixed-rate legs, where we receive, those will begin to roll off and will likely replace those at higher current market rates at the time. The actual size of the tailwind we'll get from the expiration of those swaps will obviously be highly dependent upon the level and the shape of the yield curve at the time of those maturities. And that stretches out over the course of the next 4 years.",quarter,Alastair Borthwick,CFO,7,Prepared remarks,Q2_2024,2024-07-16
"Okay. A couple of other points to make. You'll note, we don't expect much movement around our modestly liability-sensitive Global Markets NII activity.",quarter,Alastair Borthwick,CFO,7,Prepared remarks,Q2_2024,2024-07-16
"And lastly, our forward view has an expectation of low-single-digit growth in loans, low-single-digit growth in deposits, with continued slowing of rate-paid movement through the back half of 2024. And you can see our expectation of the combined impact here as well. This last element is the one that has the most potential variability. And obviously, it will depend upon actual deposit and loan growth and pricing and rotation.",quarter,Alastair Borthwick,CFO,7,Prepared remarks,Q2_2024,2024-07-16
"Okay. Let's turn to expense, and we'll use Slide 11 for the discussion. We reported $16.3 billion of expense this quarter, and that's more than $900 million lower than Q1, which included $700 million for the FDIC special assessment. Not including the FDIC assessment, expenses were lower than Q1 by $229 million, driven by seasonally-lower payroll tax expense.",quarter,Alastair Borthwick,CFO,7,Prepared remarks,Q2_2024,2024-07-16
"Compared to Q2 '23, we're up less than 2%. And that increase is equal to the incentives paid for improved fee revenue. Incentives for our GWIM business alone are up $200 million year-over-year. And that's obviously an expense we're happy to pay when we have a 14% improvement in fees for assets under management.",quarter,Alastair Borthwick,CFO,7,Prepared remarks,Q2_2024,2024-07-16
"Our second quarter headcount number included welcoming a diverse class of nearly 2,000 summer interns, who we hope will join us over the course of the next year or two upon their graduation. And absent those interns, our headcount fell by nearly 2,000. In the third quarter, we expect to add approximately 2,500 college graduates for full-time, and that's from more than 120,000 applications received, showing that we remain an employer of choice for talented young people.",quarter,Alastair Borthwick,CFO,7,Prepared remarks,Q2_2024,2024-07-16
"Expense levels for the rest of 2024 are expected to bounce around the second quarter level, given the higher fee revenue and investments made for growth.",quarter,Alastair Borthwick,CFO,7,Prepared remarks,Q2_2024,2024-07-16
"So let's now move to credit, and we'll turn to Slide 12. There was little change in our asset quality metrics this quarter. Provision expense was $1.5 billion. That was $189 million higher than Q1, driven by a smaller reserve release in Q2.",quarter,Alastair Borthwick,CFO,7,Prepared remarks,Q2_2024,2024-07-16
"Net charge-offs of $1.5 billion were little changed, with a small increase in credit card mostly offset by lower commercial real estate office charge-offs. On a weighted basis, we remain reserved for an unemployment rate of nearly 5% by the end of 2025, compared to the most recent 4.1% rate reported. The net charge-off ratio was 59 basis points, largely unchanged from Q1.",quarter,Alastair Borthwick,CFO,7,Prepared remarks,Q2_2024,2024-07-16
"On Slide 13, we highlight more credit quality metrics for both our consumer and commercial portfolios. Consumer net charge-offs increased by a modest $31 million versus the first quarter from the flow-through of higher late-stage credit card delinquencies from Q1. Highlighting the change in direction of delinquencies, consumer 90-day plus delinquencies declined in 2Q by $57 million.",quarter,Alastair Borthwick,CFO,8,Prepared remarks,Q2_2024,2024-07-16
"Commercial net charge-offs were relatively flat, as lower commercial real estate losses were mostly offset by a small increase in other commercial loans. Our office losses went from $304 million in Q1 to $226 million in Q2. Other commercial real estate loan losses were simply one hotel.",quarter,Alastair Borthwick,CFO,8,Prepared remarks,Q2_2024,2024-07-16
"Okay. Let's move to the various lines of business and some brief comments on their results, and I'll start on Slide 14 with Consumer Banking. For the quarter, Consumer earned $2.6 billion on continued strong organic growth, and reported earnings declined 9% year-over-year as revenue declined from lower deposit balances compared to the second quarter of last year.",quarter,Alastair Borthwick,CFO,8,Prepared remarks,Q2_2024,2024-07-16
"Customer activity showed another strong quarter, net new checking growth, another strong period of card openings, and investment balances for Consumer clients, which climbed 23% year-over-year to a new record $476 billion. That included 12 months of strong flows at $38 billion in addition to market appreciation over the time. As noted earlier, loans grew nicely year-over-year from credit card, as well as small business where we remain the industry leader.",quarter,Alastair Borthwick,CFO,8,Prepared remarks,Q2_2024,2024-07-16
"Team held expense flat year-over-year, reflecting good work with continued business investments for growth, offset by the operational excellence work to improve processes and move more of our transactions to digital.",quarter,Alastair Borthwick,CFO,8,Prepared remarks,Q2_2024,2024-07-16
"And as you can see in the appendix, Page 26, digital adoption and engagement continue to improve. And customer satisfaction scores remain near record levels, illustrating customer appreciation of our enhanced capabilities due to our continuous investment.",quarter,Alastair Borthwick,CFO,8,Prepared remarks,Q2_2024,2024-07-16
"Moving to Wealth Management on Slide 15. We produced good results, and those included good organic client activity, market favorability and strong AUM flows. And this quarter also saw good lending results. Our comprehensive suite of investment and advisory services, coupled with our commitment to personalized wealth management planning solutions, has enabled us to meet the diverse needs and aspirations of our clients.",quarter,Alastair Borthwick,CFO,8,Prepared remarks,Q2_2024,2024-07-16
"Net income rose 5% from the second quarter of last year to a little more than $1 billion. In Q2, we reported revenue of $5.6 billion, growing 6% over the prior year. As Brian noted, strong 14% growth in fee revenue from investment and brokerage services overcame the NII headwind.",quarter,Alastair Borthwick,CFO,8,Prepared remarks,Q2_2024,2024-07-16
"Expense growth reflects the fee growth and other investments for the future. The business had a 25% margin, and it generated a strong return on capital of more than 22%. Average loans were up 2% year-over-year, driven by strong growth we're seeing in custom lending and a pickup in mortgage lending.",quarter,Alastair Borthwick,CFO,8,Prepared remarks,Q2_2024,2024-07-16
"Both Merrill and the Private Bank continued to see good organic growth. And they produced strong assets under management flows of $58 billion since last year's second quarter, which reflects a mix of new client money, as well as existing clients putting more of their money to work. I also want to highlight the continued digital momentum in this business, and you can find that on Slide 28.",quarter,Alastair Borthwick,CFO,8,Prepared remarks,Q2_2024,2024-07-16
"On Slide 16, we turn to Global Banking results. And here, the business produced earnings of $2.1 billion, down 20% year-over-year as improved investment banking fees and treasury services revenue were overcome by lower net interest income and higher provision expense. Revenue declined 6% driven by the impact of interest rates and deposit rotation. The diversified revenue across products and regions reflects the strength of our Global Banking franchise.",quarter,Alastair Borthwick,CFO,8,Prepared remarks,Q2_2024,2024-07-16
"In our GTS business, fees for managing the cash of clients offsets a lot of the NII pressure from higher rates. And clients are accessing the capital markets for their capital needs instead of borrowing.",quarter,Alastair Borthwick,CFO,8,Prepared remarks,Q2_2024,2024-07-16
"Investment banking had a strong quarter, growing fees 29% year-over-year to nearly $1.6 billion, led by debt capital markets fees, mostly in leveraged finance and investment grade.",quarter,Alastair Borthwick,CFO,8,Prepared remarks,Q2_2024,2024-07-16
"And we finished the quarter strong, maintaining our #3 investment banking fee position globally. A solid start to 2024 has left us in a good position with top 3 rankings now in North America, Latin America, and EMEA and #6 in APAC. And we're seeing strong performance in important industry groups as well.",quarter,Alastair Borthwick,CFO,9,Prepared remarks,Q2_2024,2024-07-16
"An increase in provision expense from last year was driven by the commercial real estate net charge-offs I discussed earlier. And expense increased 3% year-over-year, including continued investment in the business.",quarter,Alastair Borthwick,CFO,9,Prepared remarks,Q2_2024,2024-07-16
"Switching to Global Markets on Slide 17. I'll focus my comments on results excluding DVA, as I normally do. The team had another terrific quarter as we generated good revenue growth and achieved operating leverage and continued to deliver a solid return on capital.",quarter,Alastair Borthwick,CFO,9,Prepared remarks,Q2_2024,2024-07-16
"Earnings of $1.4 billion grew 19% year-over-year, and return on average allocated capital was 13%.",quarter,Alastair Borthwick,CFO,9,Prepared remarks,Q2_2024,2024-07-16
"Revenue – and again, this is ex DVA – improved 10% from the second quarter of '23. Focusing on sales and trading ex DVA, revenue improved 7% year-over-year to $4.7 billion, and that's the highest second quarter in over a decade.",quarter,Alastair Borthwick,CFO,9,Prepared remarks,Q2_2024,2024-07-16
"FICC was down 1%, while Equities increased 20% compared to Q2 '23. FICC revenues remained strong, and versus Q2 '23, they were modestly lower, driven by a weaker macro trading quarter in FX and rates, and that was largely offset by better commodities and mortgage trading.",quarter,Alastair Borthwick,CFO,9,Prepared remarks,Q2_2024,2024-07-16
Equities was driven by strong trading results in derivatives and cash equities.,quarter,Alastair Borthwick,CFO,9,Prepared remarks,Q2_2024,2024-07-16
Year-over-year expenses were up 4% on revenue improvement and continued investment in the business.,quarter,Alastair Borthwick,CFO,9,Prepared remarks,Q2_2024,2024-07-16
"Finally, on Slide 18, All Other shows a loss of $0.3 billion, and that was little changed year-over-year as lower expense was offset by lower provision costs as a result of reserve changes. Our effective tax rate for the quarter was 9%, and excluding discrete items and the tax credits related to investments in renewable energy and affordable housing, the effective tax rate would have been 25%.",quarter,Alastair Borthwick,CFO,9,Prepared remarks,Q2_2024,2024-07-16
"And with that, I think we'll stop there, and we'll jump into questions.",quarter,Alastair Borthwick,CFO,9,Prepared remarks,Q2_2024,2024-07-16
"All right. Alastair, Brian, I just wanted to -- I did hear some feedback that maybe the audio from the call got interrupted for a moment. So at the point at which it got interrupted, I just want to reiterate a couple of points that Alastair was making.",quarter,Lee McEntire,Host,9,Prepared remarks,Q2_2024,2024-07-16
