text,fiscal_period_ref,speaker,role,page,section,reporting_period,date_of_call
"Looking at the macro environment as we enter the second half of the year, the U.S. is still the world’s most structurally sound economy. After a break in progress, inflation now appears back on a downward trajectory. Services spending has remained on an upward trend although there are clear signs of a softening labor market and the tightening of the consumer budget. And of course, you might have heard there is an election in November.",quarter,JANE FRASER,CEO,3,Prepared remarks,Q2_2024,2024-07-12
"In Europe, while rate cuts have begun, the region’s lack of competitiveness continues to be a drag on growth. In Asia, China is growing moderately, albeit with government stimulus, and their pivot to high-tech manufacturing is being challenged by tariffs on EVs and semi-conductors.",quarter,JANE FRASER,CEO,3,Prepared remarks,Q2_2024,2024-07-12
"Despite this uncertainty, as you saw at our Services Investor Day, when we went through our performance over the last two years, our business model can produce good results in a variety of macro environments. And there is plenty of upside for us across our five businesses.",quarter,JANE FRASER,CEO,3,Prepared remarks,Q2_2024,2024-07-12
We have made an incredible amount of progress in simplification- both strategically and organizationally. We have completed most of the exits of our international consumer markets. We streamlined our organization to catalyze agility and faster decision making. We are modernizing our infrastructure to improve our client service and automating processes to strengthen controls.,quarter,JANE FRASER,CEO,3,Prepared remarks,Q2_2024,2024-07-12
"We are on a deliberate path. We will continue to execute our Transformation and our strategy so we can meet our medium-term targets and then continue to further improve our returns over time. With that, I would like to turn it over to Mark and then we would be delighted, as always, to take your questions.",quarter,JANE FRASER,CEO,3,Prepared remarks,Q2_2024,2024-07-12
"Thanks, Jane and good morning, everyone. I am going to start with the firmwide financial results, focusing on year-over-year comparisons for the second quarter unless I indicate otherwise, and then spend a little more time on the businesses.",quarter,MARK MASON,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"On slide 6, we show financial results for the full firm. For the quarter, we reported net income of approximately $3.2 billion, EPS of $1.52 and an RoTCE of 7.2% on $20.1 billion of revenues. Total revenues were up 4%, driven by growth across all businesses as well as an approximate $400 million gain related to the Visa B exchange offer. A significant portion of this gain is reflected in Equity Markets, with the remainder reflected in All Other.",quarter,MARK MASON,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"Expenses were $13.4 billion, down 2%, and 6% on a sequential basis. The combination of revenue growth and expense decline drove positive operating leverage for the firm and the majority of our businesses.",quarter,MARK MASON,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"Cost of credit was $2.5 billion, primarily driven by higher Card net credit losses, which were partially offset by ACL releases in all businesses except USPB, where we built for loan growth. At the end of the quarter, we had nearly $22 billion in total reserves with a reserve-to-funded loans ratio of approximately 2.7%.",quarter,MARK MASON,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"On slide 7, we show the expense trend over the past five quarters. This quarter we reported expenses of $13.4 billion, down 2%, and 6% sequentially, which includes the $136 million civil money penalties imposed by the Fed and OCC earlier this week.",quarter,MARK MASON,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"The decrease in expenses was primarily driven by savings associated with our organizational simplification, stranded cost reductions, and lower repositioning costs, partially offset by continued investment in Transformation and the Fed and the OCC penalties.",quarter,MARK MASON,CFO,4,Prepared remarks,Q2_2024,2024-07-12
"As we said over the past few months, we will continue to invest in the Transformation and technology to modernize our operations and risk and control infrastructure. We expect these investments to offset some of our saves and headcount reduction going forward.",quarter,MARK MASON,CFO,4,Prepared remarks,Q2_2024,2024-07-12
"However, based on what we now know today, we will likely be at the higher end of the expense guidance range, excluding the FDIC special assessment and the civil money penalties. With that said, we will, of course, look for opportunities to absorb the CMP.",quarter,MARK MASON,CFO,4,Prepared remarks,Q2_2024,2024-07-12
"Before going into the balance sheet and the business results for the quarter, I’d like to also give more color on the Transformation and address what the Fed and OCC announced Wednesday. We have made good progress on our Transformation in certain areas over the last few years, and I want to highlight some of those areas before discussing the announcement.",quarter,MARK MASON,CFO,4,Prepared remarks,Q2_2024,2024-07-12
"First, Wholesale Credit and Loan operations, where we implemented a consistent end to end operating model and consolidated multiple systems with enhanced technology. This has not only reduced risk but enhanced operating efficiency and the client experience.",quarter,MARK MASON,CFO,4,Prepared remarks,Q2_2024,2024-07-12
We have also made improvements in risk and compliance as we enhanced our risk assessments and technology capabilities to increase automation for monitoring.,quarter,MARK MASON,CFO,4,Prepared remarks,Q2_2024,2024-07-12
"And in Data, while there is a lot more to do, we have stood up a data governance process and streamlined our data architecture to ultimately facilitate straight through processing. Overall, we have improved risk management, and consolidated and upgraded systems and platforms to improve our resiliency. These efforts represent meaningful examples of how we are making progress against our Transformation milestones.",quarter,MARK MASON,CFO,4,Prepared remarks,Q2_2024,2024-07-12
"That said, we have fallen short in data quality management particularly related to regulatory reporting, which we have acknowledged publicly since the beginning of the year.",quarter,MARK MASON,CFO,4,Prepared remarks,Q2_2024,2024-07-12
"As such, we have begun to put additional investments and resources in place to not only address data quality management related to regulatory reporting and data governance, but also related to stress testing capabilities, including DFAST and Resolution Recovery. We also re-prioritized our efforts to ensure we are focused on data that impacts these reports first.",quarter,MARK MASON,CFO,4,Prepared remarks,Q2_2024,2024-07-12
We take this feedback from our regulators very seriously and we are committed to allocating all the resources necessary to meet their expectations.,quarter,MARK MASON,CFO,4,Prepared remarks,Q2_2024,2024-07-12
"Now turning back to the quarterly results. On slide 9, we show net interest income, deposits, and loans where I’ll speak to sequential variances. In the second quarter, net interest income was roughly flat. Excluding Markets, net interest income was down 3%, largely driven by the impact of foreign exchange translation, seasonally lower revolving card balances and lower interest rates in Argentina, partially offset by higher deposit spreads in Wealth.",quarter,MARK MASON,CFO,4,Prepared remarks,Q2_2024,2024-07-12
"Average loans were roughly flat, as growth in Cards and Mexico Consumer was largely offset by slight declines across businesses. And average deposits decreased by 1%, largely driven by seasonal outflows and transfers to investments in Wealth as well as non-operational outflows in TTS.",quarter,MARK MASON,CFO,4,Prepared remarks,Q2_2024,2024-07-12
"On slide 10, we show key consumer and corporate credit metrics, which reflect our disciplined risk appetite framework. Across our card portfolios, approximately 86% of our card loans are to consumers with FICO scores of 660 or higher. And while we continue to see an overall resilient US consumer, we also continue to see a divergence in performance and behavior across FICO and income bands.",quarter,MARK MASON,CFO,4,Prepared remarks,Q2_2024,2024-07-12
"When we look across our consumer clients, only the highest income quartile has more savings than they did at the beginning of 2019. And it is the over 740 FICO customers that are driving the spend growth and maintaining high payment rates.",quarter,MARK MASON,CFO,4,Prepared remarks,Q2_2024,2024-07-12
"Lower FICO band customers are seeing sharper drops in payment rates and borrowing more as they are more acutely impacted by high inflation and interest rates. That said, as we will discuss later, we are seeing signs of stabilization in delinquency performance across our cards portfolios.",quarter,MARK MASON,CFO,4,Prepared remarks,Q2_2024,2024-07-12
And we have taken this all into account in our reserving and we remain well reserved with a reserve-to-funded loan ratio of 8.1% for our total card portfolio.,quarter,MARK MASON,CFO,4,Prepared remarks,Q2_2024,2024-07-12
"Our Corporate portfolio is largely investment grade, at approximately 82% as of the second quarter. And we saw a nearly $500 million sequential decrease in corporate non-accrual loans, largely driven by upgrades and repayments.",quarter,MARK MASON,CFO,4,Prepared remarks,Q2_2024,2024-07-12
"Additionally, this quarter we saw an improvement in our macro assumptions driven by HPI, oil prices and equity market valuations. And our credit loss reserves continue to incorporate a scenario-weighted average unemployment rate of nearly 5%, and a downside scenario unemployment rate of nearly 7%. As such, we feel very comfortable with the nearly $22 billion of reserves that we have in the current environment.",quarter,MARK MASON,CFO,4,Prepared remarks,Q2_2024,2024-07-12
"Turning to slide 11, I’d like to take a moment to highlight the strength of our balance sheet, capital and liquidity. It is this strength that allows us to support clients through periods of uncertainty and volatility. Our balance sheet is a reflection of our risk appetite, strategy and diversified business model.",quarter,MARK MASON,CFO,5,Prepared remarks,Q2_2024,2024-07-12
"Our $1.3 trillion deposit base is well diversified across regions, industries, customers and account types. The majority of our deposits are corporate, at $807 billion, and span 90 countries. And as you heard at the Services ID, most of these deposits are held in operating accounts that are crucial to how our clients fund their daily operations around the world, making them operational in nature and therefore very stable.",quarter,MARK MASON,CFO,5,Prepared remarks,Q2_2024,2024-07-12
"The majority of our remaining deposits, about $404 billion, are well diversified across the Private Bank, Citigold, Retail and Wealth at Work offerings, as well as across regions and products. Of our total deposits, 68% are US dollar denominated with the remainder spanning over 60 currencies.",quarter,MARK MASON,CFO,5,Prepared remarks,Q2_2024,2024-07-12
"Our asset mix also reflects our strong risk appetite framework. Our $688 billion loan portfolio is well diversified across consumer and corporate loans. And about one-third of our balance sheet is held in cash and high-quality, short duration investment securities that contribute to our approximately $900 billion of available liquidity resources.",quarter,MARK MASON,CFO,5,Prepared remarks,Q2_2024,2024-07-12
"We continue to feel very good about the strength of our balance sheet and the quality of our assets and liabilities, which position us to be a source of strength for the industry and, importantly, for our clients.",quarter,MARK MASON,CFO,5,Prepared remarks,Q2_2024,2024-07-12
"On slide 12, we show a sequential walk to provide more detail on the drivers of our CET1 ratio this quarter. We ended the quarter with a preliminary 13.6% CET1 capital ratio, approximately 130 basis points, or approximately $15 billion, above our current regulatory capital requirement of 12.3%.",quarter,MARK MASON,CFO,5,Prepared remarks,Q2_2024,2024-07-12
"We expect our regulatory capital requirement to decrease to 12.1% as of October 1st, which incorporates the reduction in our Stress Capital Buffer from 4.3% to the indicative SCB of 4.1% we announced a couple weeks ago.",quarter,MARK MASON,CFO,5,Prepared remarks,Q2_2024,2024-07-12
"We were pleased to see the improvement in our DFAST results, and the corresponding reduction in our SCB. That said, even with the reduction, our capital requirement does not yet fully reflect our simplification efforts, the benefits of our transformation or the full execution of our strategy, all of which we expect to reduce our capital requirements over time.",quarter,MARK MASON,CFO,5,Prepared remarks,Q2_2024,2024-07-12
"And as a reminder, we announced an increase to our common dividend from $0.53 per share to $0.56 per share following the SCB results. And as Jane mentioned earlier, we plan on doing $1 billion of buybacks this quarter.",quarter,MARK MASON,CFO,5,Prepared remarks,Q2_2024,2024-07-12
"So now turning to slide 13. Before I get into the businesses, as a reminder, in the fourth quarter of last year, we implemented a revenue sharing arrangement within Banking, and between Banking, Services and Markets to reflect the benefit the businesses get from our relationship-based lending. The impact of revenue sharing is included in the “All other” line for each business in our Financial Supplement.",quarter,MARK MASON,CFO,5,Prepared remarks,Q2_2024,2024-07-12
"In Services, revenues were up 3% this quarter, reflecting continued underlying momentum across both TTS and Securities Services. Net interest income was down 1%, largely driven by lower earnings on our net investment in Argentina, partially offset by the benefit of higher U.S. and Non-US interest rates relative to the prior-year period. Non-interest revenue increased 11%, driven by continued strength across underlying fee drivers, as well as a smaller impact from currency devaluation in Argentina.",quarter,MARK MASON,CFO,5,Prepared remarks,Q2_2024,2024-07-12
"The underlying growth in both businesses is a result of our continued investments in product innovation, client experience and platform modernization that we highlighted during our Services Investor Day last month. Expenses increased 9%, largely driven by an Argentina-related transaction tax expense, a legal settlement expense and continued investments in product innovation and technology. Cost of credit was a benefit of $27 million, driven by an ACL release in the quarter.",quarter,MARK MASON,CFO,5,Prepared remarks,Q2_2024,2024-07-12
"Average loans were up 3%, primarily driven by continued demand for export and agency finance, particularly in Asia, as well as working capital loans to corporate and commercial clients in Latin America and Asia. Average deposits were down 1%, driven by non-operating deposit outflows. At the same time, we continue to see good operating deposit inflows. Net income was approximately $1.5 billion. And Services continues to deliver a high RoTCE, coming in at 23.8% for the quarter.",quarter,MARK MASON,CFO,5,Prepared remarks,Q2_2024,2024-07-12
"On slide 14, we show the results for Markets for the second quarter. Markets revenues were up 6%. Fixed Income revenues decreased 3%, driven by Rates and Currencies, which were down 11% on the back of lower volatility and tighter spreads. This was partially offset by strength in Spread Products and Other Fixed Income, which was up 20% primarily driven by continued loan growth and higher securitization and underwriting fees.",quarter,MARK MASON,CFO,5,Prepared remarks,Q2_2024,2024-07-12
"In addition to a benefit from the Visa B exchange offer, we continued to see good underlying momentum in Equities, primarily driven by Equity Derivatives. And we continued to make progress in prime with balances up approximately 18%. Expenses decreased 1%, driven by productivity savings, partially offset by higher volume-related expenses.",quarter,MARK MASON,CFO,5,Prepared remarks,Q2_2024,2024-07-12
"Cost of credit was a benefit of $11 million, as an ACL release more than offset net credit losses. Average loans increased 11%, largely driven by asset-backed lending in Spread Products. Average trading assets increased 12%, largely driven by client demand for Treasuries and mortgage-backed securities. Markets generated positive operating leverage and delivered net income of approximately $1.4 billion with an RoTCE of 10.7% for the quarter.",quarter,MARK MASON,CFO,6,Prepared remarks,Q2_2024,2024-07-12
"On slide 15, we show the results for Banking for the second quarter. Banking revenues increased 38%, driven by growth in Investment banking and Corporate Lending. Investment Banking revenues increased 60%, driven by strength across Capital Markets and Advisory, given favorable market conditions.",quarter,MARK MASON,CFO,6,Prepared remarks,Q2_2024,2024-07-12
"DCM continued to benefit from strong issuance activity, mainly in Investment Grade, as issuers continued to de-risk funding plans in advance of what could be a more volatile second half in the context of a number of important global elections as well as the macro environment.",quarter,MARK MASON,CFO,6,Prepared remarks,Q2_2024,2024-07-12
"In ECM, excluding China A-shares, we’re seeing a pickup in IPO activity, led by the US, as well as continued convertible issuance, as issuers take advantage of strong equity market performance and expectations for rates to be higher for longer.",quarter,MARK MASON,CFO,6,Prepared remarks,Q2_2024,2024-07-12
"And in Advisory, we are seeing revenues from the relatively low announced activity in 2023 coming to fruition as those transactions close. Both year-to-date and in the quarter, we gained share across DCM, ECM and Advisory, particularly in Technology where we’ve been investing.",quarter,MARK MASON,CFO,6,Prepared remarks,Q2_2024,2024-07-12
"Corporate Lending revenues, excluding mark-to-market on loan hedges, increased 7%, largely driven by higher revenue share. We generated positive operating leverage again this quarter as expenses decreased 10%, primarily driven by actions taken to right size the expense base.",quarter,MARK MASON,CFO,6,Prepared remarks,Q2_2024,2024-07-12
"Cost of credit was a benefit of $32 million, driven by an ACL release reflecting an improvement in the macroeconomic outlook, partially offset by net credit losses. Average loans decreased 4% as we maintained strict discipline around returns combined with lower overall demand for credit. Net income was $406 million and RoTCE was 7.5% for the quarter.",quarter,MARK MASON,CFO,6,Prepared remarks,Q2_2024,2024-07-12
"On slide 16, we show the results for Wealth for the second quarter. Wealth revenues increased 2%, driven by a 13% increase in NIR from higher investment fee revenues, partially offset by a 4% decrease in NII from higher mortgage funding costs. We continue to see good momentum in non-interest revenue as we benefited from double-digit client investment asset growth, both in North America and internationally, driven by net new client investment assets as well as market valuations.",quarter,MARK MASON,CFO,6,Prepared remarks,Q2_2024,2024-07-12
"Expenses were down 4%, driven by the initial benefits of expense reductions as we right size the workforce and expense base. Cost of credit was a benefit of $9 million, as an ACL release more than offset net credit losses.",quarter,MARK MASON,CFO,6,Prepared remarks,Q2_2024,2024-07-12
"Preliminary end-of-period client balances increased 9%, driven by higher client investment assets as well as higher deposits. Average loans were flat, as we continued to optimize capital usage. Average deposits increased 2%, largely reflecting the transfer of relationships and the associated deposits from USPB, partially offset by a shift in deposits to higher-yielding investments on Citi’s platform.",quarter,MARK MASON,CFO,6,Prepared remarks,Q2_2024,2024-07-12
"Client investment assets were up 15%, driven by net new investment asset flows and the benefit of higher market valuations. Wealth generated positive operating leverage this quarter and delivered Net income of $210 million with an RoTCE of 6.4% for the quarter.",quarter,MARK MASON,CFO,6,Prepared remarks,Q2_2024,2024-07-12
"On slide 17, we show the results for US Personal Banking for the second quarter. US Personal Banking revenues increased 6%, driven by NII growth of 5% and lower partner payments. Branded Cards revenues increased 8%, driven by interest-earning balance growth of 9% as payment rates continue to moderate. And we continue to see growth in spend volumes up 3%, primarily driven by customers with FICO scores of 740 or higher.",quarter,MARK MASON,CFO,6,Prepared remarks,Q2_2024,2024-07-12
"Retail Services revenues increased 6%, primarily driven by lower payments from Citi to our partners due to higher net credit losses. And interest-earning balances grew 8%. Retail Banking revenues increased 3%, driven by higher deposit spreads, as well as mortgage and installment loan growth.",quarter,MARK MASON,CFO,6,Prepared remarks,Q2_2024,2024-07-12
"USPB also generated positive operating leverage this quarter, with expenses down 2%, driven by lower technology and compensation costs, partially offset by higher volume-related expenses.",quarter,MARK MASON,CFO,6,Prepared remarks,Q2_2024,2024-07-12
"Cost of credit increased to $2.3 billion, largely driven by higher NCLs of $1.9 billion and an ACL build of approximately $400 million reflecting volume growth in the quarter. But let me remind you of the three things driving our NCLs this quarter. First, card loan vintages that were originated over the last few years are all maturing at the same time. These vintages were delayed in their maturation due to the unprecedented levels of government stimulus during the pandemic.",quarter,MARK MASON,CFO,6,Prepared remarks,Q2_2024,2024-07-12
"Second, we continue to see seasonally higher NCLs in the second quarter. Third, certain pockets of customers continue to be impacted by persistent inflation and high interest rates resulting in higher losses.",quarter,MARK MASON,CFO,6,Prepared remarks,Q2_2024,2024-07-12
"However, across both portfolios we are seeing signs of stabilization in delinquency performance, but we will continue to watch the impact of persistent inflation and high interest rates as the year progresses.",quarter,MARK MASON,CFO,7,Prepared remarks,Q2_2024,2024-07-12
Despite these factors we still expect Branded Cards to be in the 3.5% to 4.0% NCL range for the full year and Retail services to be at the high end of the range of 5.75% to 6.25%.,quarter,MARK MASON,CFO,7,Prepared remarks,Q2_2024,2024-07-12
"Average deposits decreased 18%, as the transfer of relationships and the associated deposits to our Wealth business more than offset the underlying growth. Net income was $121 million and RoTCE for the quarter was 1.9%.",quarter,MARK MASON,CFO,7,Prepared remarks,Q2_2024,2024-07-12
"As we’ve said before, we will continue to take actions to manage through regulatory headwinds, lap the credit cycle and grow revenue while improving the overall operating efficiency of the business to ultimately get to a high-teens return over the medium term.",quarter,MARK MASON,CFO,7,Prepared remarks,Q2_2024,2024-07-12
"On slide 18, we show results for All Other on a managed basis, which includes Corporate Other and Legacy Franchises and excludes divestiture-related items. Revenues decreased 22%, primarily driven by the closed exits and wind-downs and higher funding costs, partially offset by growth in Mexico as well as the impact from the Visa B exchange offer. And expenses decreased 7%, primarily driven by closed exits and wind-downs.",quarter,MARK MASON,CFO,7,Prepared remarks,Q2_2024,2024-07-12
"Slide 19 shows our full year 2024 outlook and medium-term guidance, both of which remain unchanged. We continue to remain laser focused on executing on our transformation and enhancing the businesses performance. And while we recognize there is a lot more to do on Transformation, we are pleased with the progress we are making towards our 2024 and Medium-term targets and remain committed to these targets. With that, Jane and I will be happy to take your questions.",quarter,MARK MASON,CFO,7,Prepared remarks,Q2_2024,2024-07-12
Our first question will come from Mike Mayo with Wells Fargo. Your line is now open. Please go ahead.,quarter,OPERATOR,Host,7,Q and A,Q2_2024,2024-07-12
"Hi. Could you elaborate more on the amended consent order, Jane? You said it was disappointing to have gotten that this week. It's almost four years into the consent order. And a little bit why it hasn't been resolved and what's on, that's the loss column and maybe a little bit more on the win column too. I mean, you have what 12,000 people thrown at the problem. Billions of dollars. Is it not enough people? Is it not enough money? Do you need to look at it in a different way? Are you not talking the same language?",quarter,MIKE MAYO,Analyst,7,Q and A,Q2_2024,2024-07-12
"I mean, you have John Dugan as your lead independent director, ex head of the OCC, and it seems like you got your report card. I guess you passed overall. They went out of their way to say some nice things, but it looks like you got failing grades in data and regulatory management. So, you're confident it's going to be resolved, but it's already been four years and it hasn't been resolved. So what is it going to take from here and how can you resolve the regulatory concerns while continuing or serving shareholders better? And then in the win column, since it's so nebulous this back office, what are you achieving? You mentioned some items, but if you could put more meat on those bones. Thanks.",quarter,MIKE MAYO,Analyst,7,Q and A,Q2_2024,2024-07-12
