text,fiscal_period_ref,speaker,role,page,section,reporting_period,date_of_call
"In the quarter, deposit growth outpaced loan growth resulting in higher cash balances which contributed to available liquidity resources of approximately $960 billion.",quarter,Mark Mason,CFO,4,Prepared remarks,Q3_2024,2024-10-15
"We continue to feel very good about the strength of our balance sheet and the quality of our assets and liabilities, which position us well to serve our clients and execute on our growth strategy.",quarter,Mark Mason,CFO,4,Prepared remarks,Q3_2024,2024-10-15
"On slide 10, we show the sequential CET1 walk to provide more detail on the drivers this quarter.",quarter,Mark Mason,CFO,4,Prepared remarks,Q3_2024,2024-10-15
"First, we generated $3.0 billion of net income to common shareholders, which added 27 basis points.",quarter,Mark Mason,CFO,4,Prepared remarks,Q3_2024,2024-10-15
"Second, we returned $2.1 billion in the form of common dividends and share repurchases, which drove a reduction of 18 basis points.",quarter,Mark Mason,CFO,4,Prepared remarks,Q3_2024,2024-10-15
"Third, we generated 12 basis points from unrealized AFS gains.",quarter,Mark Mason,CFO,4,Prepared remarks,Q3_2024,2024-10-15
"And finally, the remaining 9 basis point reduction was driven by an increase in RWA as we continue to invest in accretive growth opportunities.",quarter,Mark Mason,CFO,4,Prepared remarks,Q3_2024,2024-10-15
We ended the third quarter with a preliminary CET1 capital ratio of 13.7% relative to our target of 13.3%.,quarter,Mark Mason,CFO,4,Prepared remarks,Q3_2024,2024-10-15
"As a reminder, effective October 1st, our new CET1 capital ratio requirement is 12.1%, and we still plan on holding a 100 basis point management buffer on top of that for now.",quarter,Mark Mason,CFO,4,Prepared remarks,Q3_2024,2024-10-15
"As we think about the coming quarters, there are a few things that we will continue to consider as we manage our capital levels, including client demand as well as how the macro and Basel 3 Endgame evolves.",quarter,Mark Mason,CFO,4,Prepared remarks,Q3_2024,2024-10-15
We will take all of this into account as it relates to capital levels and the level of share repurchases on a quarter-by-quarter basis.,quarter,Mark Mason,CFO,4,Prepared remarks,Q3_2024,2024-10-15
"Turning to the businesses on slide 11. In Services, revenues were up 8%, reflecting continued momentum across Securities Services and TTS, both of which continue to gain share through the first half of this year.",quarter,Mark Mason,CFO,4,Prepared remarks,Q3_2024,2024-10-15
"Net interest income was roughly flat, as the benefit of higher deposit volumes was largely offset by a decline in interest rates in Argentina.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"On a sequential basis, net interest income was up 7%, driven by volume growth as we continue to onboard high-quality operating deposits and the benefit from higher deposit spreads.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"Non-interest revenue increased 33%, driven by a smaller impact from currency devaluation in Argentina as well as continued strength in underlying fee drivers in TTS and Securities Services.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"Excluding the impact of the Argentine Peso devaluation, NIR increased 11%, driven by growth in cross border transactions, US Dollar Clearing volumes and Commercial Card volumes.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"Expenses increased 3%, primarily driven by investments in technology, other risk and controls and product innovation, including the expansion of the CitiDirect Commercial Banking platform into additional markets.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"Cost of credit was $127 million, primarily driven by a build related to unremittable corporate dividends being held on behalf of clients.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
Average loans increased 5% primarily driven by continued demand for export and agency finance as well as working capital loans.,quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
Average deposits increased 4% as we continue to see growth in operating deposits.,quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"Services generated positive operating leverage and delivered net income of approximately $1.7 billion. And continues to deliver a high RoTCE, coming in at 26.4% for the quarter and 24.7% year-to-date.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"On slide 12, we show the results for Markets for the third quarter. Markets revenues were up 1%, driven by growth in Equities, partially offset by a decline in Fixed Income.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"Equities revenues increased 32%, driven by momentum in Prime with balances up approximately 22%, growth in Derivatives and higher Cash volumes.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"Fixed Income revenues decreased 6%, driven by Rates and Currencies, which was down 10%, partially offset by Spread Products and Other Fixed Income, which was up 5%.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"While Rates and Currencies declined from last year, which was the strongest third quarter in the previous 10 years, we did see good momentum in FX from increased corporate client activity.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"Spread Products and Other Fixed Income was higher driven by Financing and Securitization volumes and underwriting fees, partially offset by lower Commodities on lower gas volatility.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
Expenses increased 1% primarily due to higher volume related expenses.,quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"Cost of credit was $141 million, driven by an ACL build primarily related to portfolio mix in Spread Products.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"Average loans increased 10%, largely driven by asset-backed lending in Spread Products as well as margin loans in Equities.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"Average trading account assets increased 18%, largely driven by client demand for US Treasuries, foreign government securities and mortgage-backed securities.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
Markets generated another quarter of positive operating leverage and delivered net income of approximately $1.1 billion with an RoTCE of 7.9% for the quarter and 9.7% year-to-date.,quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"On slide 13, we show the results for Banking for the third quarter.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"Banking revenues were up 16%, largely driven by growth in Investment Banking.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"Investment Banking revenues were up 31% and fees were up 44%, with increases across Debt Capital Markets, Advisory and Equity Capital Markets.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
DCM benefited from continued strong Investment Grade issuance. Advisory benefited from strong announced deal volume earlier this year.,quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"And in ECM we saw stronger follow-on activity, which was offset by fewer IPOs amid market volatility in August.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"Both year-to-date and in the quarter, we’ve driven wallet share gains, including in the Healthcare and Technology sectors where we’ve been investing.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"Corporate Lending revenues, excluding mark-to-market on loan hedges, increased 5%, primarily driven by a smaller impact from currency devaluation in Argentina.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"Expenses decreased 9%, primarily driven by benefits of headcount reductions as we continued to right size the workforce and expense base.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"Cost of credit was $177 million, driven by an ACL build primarily for portfolio mix changes.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
Average loans decreased 1% as we maintained strict discipline around returns.,quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
Banking generated positive operating leverage for the third quarter in a row and delivered net income of $238 million with an RoTCE of 4.3% for the quarter and 7.2% year-to-date.,quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"On slide 14, we show the results for Wealth for the third quarter.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"As you can see from our performance this quarter, we are making good progress against our strategy and expect that momentum to continue.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"Revenue was up 9%, driven by a 15% increase in NIR as we grew investment fee revenues on momentum in client investment assets, which grew 24%.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
NII increased 6% driven by higher deposit volumes and spreads.,quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"Expenses decreased 4%, driven by the continued benefits of headcount reductions as we right size the workforce and expense base.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"Cost of credit was $33 million, largely driven by net credit losses of $27 million.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"End-of-period client balances increased 14%, driven by higher client investment assets and deposits, both in North America and internationally.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"Average deposits increased 4%, reflecting the transfer of relationships and the associated deposits from USPB, partially offset by a shift in deposits to higher-yielding investments on Citi’s platform.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
"Average loans decreased 1%, as we continued to optimize capital usage.",quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
Wealth generated another quarter of positive operating leverage and delivered net income of $283 million with an RoTCE of 8.5% for the quarter and 6.8% year-to-date.,quarter,Mark Mason,CFO,5,Prepared remarks,Q3_2024,2024-10-15
