text,fiscal_period_ref,speaker,role,page,section,reporting_period,date_of_call
"We have now gained over 100bps in share in Securities Services since 2021. In Wealth, we added an estimated $21 billion in net new assets during the year. In USPB we enjoyed our sixth consecutive quarter of growth, and we began to see the early fruits of our investments in key talent in Banking.",year,Jane Fraser,CEO,1,Prepared remarks,Q4_2023,2024-01-12
"In September, we began the most consequential series of changes to the organization and the running of our firm since the aftermath of the financial crisis.  We restructured around five core, interconnected businesses to align our organization to our business strategy and to provide greater transparency into their performance.",both,Jane Fraser,CEO,1,Prepared remarks,Q4_2023,2024-01-12
"You now can see in our financials the full-year returns and P&L by business.  While they are all impacted by investments and Transformation expense, it is clear where we have work to do.",year,Jane Fraser,CEO,1,Prepared remarks,Q4_2023,2024-01-12
"The simplification of our organization structure will conclude at the end of Q1 and will result in over $1 billion of run-rate saves from the net elimination of approximately five thousand roles, mainly managers.",both,Jane Fraser,CEO,1,Prepared remarks,Q4_2023,2024-01-12
"As Mark will detail, this will contribute to the reduction of our expenses in ’24.  Over the medium term, between simplification, benefits of the Transformation, stranded costs and other productivity efforts, we expect to eliminate 20 thousand positions ex-Mexico, resulting in over $2 billion in run-rate saves.",both,Jane Fraser,CEO,2,Prepared remarks,Q4_2023,2024-01-12
"Simplification is also enabling Citi to be more client focused and less bureaucratic.  Realizing the synergies between our five businesses is one of the key drivers to achieving our medium-term revenue targets. With this new structure, I am holding my business leaders accountable for enhancing connectivity across clients and products.",both,Jane Fraser,CEO,2,Prepared remarks,Q4_2023,2024-01-12
"In addition, having a Chief Client Officer acts to ensure we are disciplined in bringing the full power of our franchise to our clients.",both,Jane Fraser,CEO,2,Prepared remarks,Q4_2023,2024-01-12
"We have now completed the divestitures of 9 of our 14 international consumer franchises and have wound down nearly 70% of our total retail loans and deposits in Russia, Korea and China.",both,Jane Fraser,CEO,2,Prepared remarks,Q4_2023,2024-01-12
We have restarted the sales process in Poland and are well down the execution path for the Mexico IPO next year.   We are exiting marginal businesses such as Munis and a subset of distressed debt trading to focus on our core strengths and allocate our capital with rigor.,both,Jane Fraser,CEO,2,Prepared remarks,Q4_2023,2024-01-12
"Without doubt, all these changes are difficult, but they are necessary.    At the same time, we continued to invest in our Transformation, risk and control environment and data architecture. We were pleased to have closed the FX consent order with the Federal Reserve.",both,Jane Fraser,CEO,2,Prepared remarks,Q4_2023,2024-01-12
We are committed to fulfilling the expectations of our regulators given the unique role we play in the global financial system.,both,Jane Fraser,CEO,2,Prepared remarks,Q4_2023,2024-01-12
"The modernization of our tech infrastructure is proceeding at pace allowing us to deliver new capabilities to our clients.  During the year, we consolidated trading and reporting platforms, and retired 6% of our legacy applications for the second year in a row.",year,Jane Fraser,CEO,2,Prepared remarks,Q4_2023,2024-01-12
"These enhancements dovetail with significant investments in our businesses, such as hiring commercial bankers to capture share, improving the digital payment capabilities we offer throughout our global network, and automating processes for our Securities Services clients.",year,Jane Fraser,CEO,2,Prepared remarks,Q4_2023,2024-01-12
"It was also a year where we upgraded talent with key internal promotions supplemented by selective external hires, including Andy Sieg.  The simplified reporting structure has been embraced by colleagues who feel empowered by the new structure to serve clients and drive value for shareholders.",year,Jane Fraser,CEO,2,Prepared remarks,Q4_2023,2024-01-12
"Next, while Mark will go through the details, I’d like to level set on our disappointing Fourth Quarter before recapping the full year’s results. Earlier this week we disclosed additional external headwinds some of which materialized in the second half of December including a $1.3 billion reserve build related to transfer risk stemming from exposures to Argentina and Russia.",quarter,Jane Fraser,CEO,2,Prepared remarks,Q4_2023,2024-01-12
"We also saw a nearly $900 million negative revenue impact as a result of the larger than expected devaluation of the Argentine currency. These items, together with the $1.7 billion FDIC assessment, drove this quarter to a negative EPS of $1.16.",quarter,Jane Fraser,CEO,2,Prepared remarks,Q4_2023,2024-01-12
"While these items are clearly very painful, they are quite idiosyncratic in nature and won’t impact the course we have set.",quarter,Jane Fraser,CEO,2,Prepared remarks,Q4_2023,2024-01-12
"In terms of the performance of our five businesses, while Services was the most impacted by the Argentine devaluation, the underlying growth remains very strong, driven by share gains and client wins.",quarter,Jane Fraser,CEO,2,Prepared remarks,Q4_2023,2024-01-12
"Overall, Services revenues were up 16% for the full year despite the impact of the Argentine devaluation.  In TTS, cross-border transactions were up 15% and AUC/AUA in Securities Services were up by close to $3 trillion for the year.",year,Jane Fraser,CEO,2,Prepared remarks,Q4_2023,2024-01-12
"In Markets, our Fixed Income results were disappointing as we saw a significant slowdown in December particularly in Rates and FX.  Markets was also impacted by the Argentine devaluation. This franchise is well-positioned with our corporate clients and we continue to take actions to improve returns, whether by redeploying capital to high-returning products or exiting products which aren’t a strategic fit.",quarter,Jane Fraser,CEO,2,Prepared remarks,Q4_2023,2024-01-12
"We had a decent quarter in Equities, particularly in derivatives, and saw growth in prime balances, an area we have been focusing on.",quarter,Jane Fraser,CEO,3,Prepared remarks,Q4_2023,2024-01-12
"While activity picked up in the fourth quarter with revenues up 22%, overall Banking revenue continued to be impacted by a weak wallet globally.  Investment Banking was up slightly for the year and we finished 2023 as the fifth leading franchise.",both,Jane Fraser,CEO,2,Prepared remarks,Q4_2023,2024-01-12
"We certainly aspire to be better.  We are seeing improved confidence among CEOs and we like our pipeline, but of course the timing for a robust recovery is uncertain.  The share gains we have made in areas such as healthcare put us in a good position when this business turns more decisively.",both,Jane Fraser,CEO,3,Prepared remarks,Q4_2023,2024-01-12
"While investment activity in Asia rebounded with quarterly revenues up 21%, and Wealth at Work up 18% for the year, overall Wealth revenues were down in 2023 and we fully recognize that this business isn’t where it needs to be.",both,Jane Fraser,CEO,3,Prepared remarks,Q4_2023,2024-01-12
"Andy is off to a fast start.  In addition to resetting the expense base and ensuring the right utilization of our balance sheet, he is tightening our focus to build fee-based revenue streams and investment AUM.  With $100 trillion in new wealth to be created by 2030, mainly in North America and Asia, and with our clients holding $5.4 trillion away from us, we have an important ability here to drive growth and returns to where they should be.",both,Jane Fraser,CEO,3,Prepared remarks,Q4_2023,2024-01-12
"USPB was a bright spot with every product up double-digits in the quarter compared to last year, including Retail Banking which benefitted from a rebound in mortgage origination.",quarter,Jane Fraser,CEO,3,Prepared remarks,Q4_2023,2024-01-12
"New and refreshed products have increased customer engagement as we see the benefits of the investments we have made. In Cards, IEB and ANR continued their growth, reflecting a more balanced lend vs spend mix and falling payment rates.",quarter,Jane Fraser,CEO,3,Prepared remarks,Q4_2023,2024-01-12
"As expected, loss rates are now back to pre-pandemic levels driven by customers in the lower FICO bands.",quarter,Jane Fraser,CEO,3,Prepared remarks,Q4_2023,2024-01-12
"In terms of the full year, in 2023, we grew revenues ex-divestitures by 4%, although the Argentine devaluation essentially prevented us from reaching the $78 billion revenue mark.",year,Jane Fraser,CEO,3,Prepared remarks,Q4_2023,2024-01-12
We met our full-year expense guidance and we increased our CET1 ratio to 13.3% during the year.  We grew our Tangible Book Value per share by 6% to $86.19 and returned $6 billion in capital to our shareholders in the form of common dividends and share buybacks.,year,Jane Fraser,CEO,3,Prepared remarks,Q4_2023,2024-01-12
We remain committed to continuing to return capital to investors through both of these channels.,both,Jane Fraser,CEO,3,Prepared remarks,Q4_2023,2024-01-12
"As I reflect on the year, I also want to note that we were a source of strength for the system and clients during a volatile period for the banking sector and geopolitically.  And I am very proud of how our people around the world performed during challenging times.",year,Jane Fraser,CEO,3,Prepared remarks,Q4_2023,2024-01-12
"2024 looks to be similar to 2023 in terms of the macro environment with moderating rates and inflation.  We expect to see growth slowing globally, with the U.S. well positioned to withstand a run-of-the-mill recession should one materialize.",both,Jane Fraser,CEO,3,Prepared remarks,Q4_2023,2024-01-12
"With a strong balance sheet, ample liquidity and diligent risk management, we are well positioned to support our clients through whatever environment comes to pass.",both,Jane Fraser,CEO,3,Prepared remarks,Q4_2023,2024-01-12
"Moreover, we think environments like these play to our strengths. Given how far we are down the path of our simplification and divestures, 2024 will be a turning point as we will be able to completely focus on the performance of our five businesses and our Transformation.",both,Jane Fraser,CEO,3,Prepared remarks,Q4_2023,2024-01-12
"I recognize the importance of this year and am highly confident we will see the benefits of the actions we have taken through the momentum of our businesses.  Backed by investments in key products, we believe we can continue to grow revenues ex-divestitures by 4 to 5% over the medium term.",both,Jane Fraser,CEO,3,Prepared remarks,Q4_2023,2024-01-12
"Overall, we remain confident in our ability to adapt to the evolving capital and macro environments to reach our medium-term return targets and return capital to our shareholders, whilst continuing the investments needed in our transformation.",both,Jane Fraser,CEO,3,Prepared remarks,Q4_2023,2024-01-12
"With that, I would like to turn it over to Mark and then we would be delighted, as always, to take your questions.",both,Jane Fraser,CEO,3,Prepared remarks,Q4_2023,2024-01-12
"Thanks, Jane and good morning, everyone.  We have a lot to cover on today’s call – I am going to start with the fourth quarter and full-year firmwide financial results, focusing on year-over-year comparisons unless I indicate otherwise. I’ll also focus on our guidance for 2024 and end with the path to our medium-term return target.  The presentation of our results reflects the changes we have made in conjunction with our organizational simplification including reporting Legacy Franchises and Corporate/Other in All Other. However, before I go into the results, let me walk you through some of the notable items that impacted the quarter that were included in the 8K we recently filed.",both,Mark Mason,CFO,3,Prepared remarks,Q4_2023,2024-01-12
"At the top right of slide 7, we show these items on a pre-tax basis. The FDIC special assessment of approximately $1.7 billion related to the regional bank failures in March. This impacted expenses in All Other.",quarter,Mark Mason,CFO,4,Prepared remarks,Q4_2023,2024-01-12
"A restructuring charge of approximately $780 million related to actions associated with our organizational simplification, which will drive headcount reductions and future savings over the medium-term, impacted expenses in All Other.",quarter,Mark Mason,CFO,4,Prepared remarks,Q4_2023,2024-01-12
"The impact of the currency devaluation in Argentina of approximately $880 million. This was recorded in non-interest revenue across Services, Markets and Banking and you can see the impact by business in the appendix of the presentation.",quarter,Mark Mason,CFO,4,Prepared remarks,Q4_2023,2024-01-12
"While we did have an adverse impact from the Argentina devaluation this quarter, we also benefitted from high interest rates, earning approximately $250 million of NII on the net investment in the quarter, given the hyperinflationary environment.",quarter,Mark Mason,CFO,4,Prepared remarks,Q4_2023,2024-01-12
And a reserve build of $1.3 billion related to increases in transfer risk associated with exposures to Russia and Argentina as described in the 8K. This impact is mostly included in other provisions in cost of credit and spans multiple businesses due to their globality.,quarter,Mark Mason,CFO,4,Prepared remarks,Q4_2023,2024-01-12
The combination of these items negatively impacted diluted EPS by approximately $2.00 and RoTCE by approximately 920 basis points.,quarter,Mark Mason,CFO,4,Prepared remarks,Q4_2023,2024-01-12
"Now turning to the left side of the slide, where we show our financial results for the full firm. In the fourth quarter, we reported a net loss of $1.8 billion and a net loss per share of $1.16 on $17.4 billion of revenues.",quarter,Mark Mason,CFO,4,Prepared remarks,Q4_2023,2024-01-12
"Excluding the notable items, diluted EPS would have been $0.84 with an RoTCE of 4.1% for the quarter.",quarter,Mark Mason,CFO,4,Prepared remarks,Q4_2023,2024-01-12
"In the quarter, total revenues decreased by 3% on a reported basis. Excluding divestiture-related impacts and the impact of the Argentina devaluation, revenues increased 2%, driven by strength across Services, USPB, and Investment Banking, partially offset by lower revenues in Markets and Wealth and the revenue reduction from the closed exits and wind-downs.",quarter,Mark Mason,CFO,4,Prepared remarks,Q4_2023,2024-01-12
"Turning to expenses, we reported expenses of $16.0 billion, which include the FDIC special assessment and modest divestiture-related costs. Excluding these items, expenses increased 10% to $14.2 billion, largely driven by the restructuring charge I just mentioned.",quarter,Mark Mason,CFO,4,Prepared remarks,Q4_2023,2024-01-12
"Cost of credit was approximately $3.5 billion. Excluding the reserve build for transfer risk, cost of credit was primarily driven by Card net credit losses, which are now at pre-covid levels, as well as ACL builds for new card volumes.",quarter,Mark Mason,CFO,4,Prepared remarks,Q4_2023,2024-01-12
"At the end of the quarter, we had nearly $22 billion in total reserves with a reserve-to-funded loans ratio of approximately 2.7%.",quarter,Mark Mason,CFO,4,Prepared remarks,Q4_2023,2024-01-12
"And on a full-year basis, we delivered $9.2 billion of net income and an RoTCE of 4.9%. Adjusting for the notable items, net income was approximately $13.1 billion with an RoTCE of 7.3%.",year,Mark Mason,CFO,4,Prepared remarks,Q4_2023,2024-01-12
"On slide 8, we show full year revenue trends by business from 2021 to 2023. It is important to highlight that in conjunction with the change to align with our new financial reporting structure, we moved the majority of the Financing & Securitization business from Banking to Markets. We also implemented a revenue sharing arrangement within Banking, and between Banking, Services and Markets to reflect the benefit the businesses get from our relationship-based lending. These changes are now reflected in our results and our historical financials.",year,Mark Mason,CFO,4,Prepared remarks,Q4_2023,2024-01-12
"Now looking at the full year numbers.  Services had a record year with revenues of $18.1 billion, up 16%, benefiting from both rates and business actions, new client wins and deepening with existing clients, partially offset by the Argentina devaluation.",year,Mark Mason,CFO,4,Prepared remarks,Q4_2023,2024-01-12
"Markets revenues decreased 6% to $18.9 billion, largely driven by lower volatility and a significant slowdown in December. The Markets business was also impacted by the Argentina devaluation.",year,Mark Mason,CFO,4,Prepared remarks,Q4_2023,2024-01-12
"Banking revenues decreased 15% to $4.6 billion, primarily driven by the mark-to-market on loan hedges, as well as a decrease in corporate lending. Investment Banking revenues were relatively flat for the year as we gained share amidst a declining wallet. Corporate Lending revenues were down 4%, excluding mark-to-market on loan hedges.",year,Mark Mason,CFO,4,Prepared remarks,Q4_2023,2024-01-12
"Wealth revenues decreased 5% to $7.1 billion, primarily due to the deposit mix shift towards higher yielding products which drove lower deposit spreads.",year,Mark Mason,CFO,4,Prepared remarks,Q4_2023,2024-01-12
"USPB revenues increased 14% to $19.2 billion, primarily driven by growth in cards balances as we continue to see the benefit of our investments in digital acquisitions and customer engagement.",year,Mark Mason,CFO,5,Prepared remarks,Q4_2023,2024-01-12
"Total revenues excluding divestitures came in at $77.1 billion, below our guidance of $78-79 billion for the year largely due to the impact of the Argentina devaluation, softer Markets performance, particularly in December and losses on loan hedges.",year,Mark Mason,CFO,5,Prepared remarks,Q4_2023,2024-01-12
"However, NII ex-Markets came in at $47.6 billion, in line with our guidance. Despite the challenging environment and the impact of the Argentina devaluation, we grew firmwide revenues by an approximately 4% ex-divestitures, in line with our investor day target, demonstrating the benefit of our diversified business model and the investments we’ve been making.",year,Mark Mason,CFO,5,Prepared remarks,Q4_2023,2024-01-12
"On slide 9, we show full year expense trends from 2021 to 2023. Excluding the FDIC special assessment and divestiture-related impacts, full-year expenses were $54.3 billion for 2023, in line with our guidance.",year,Mark Mason,CFO,5,Prepared remarks,Q4_2023,2024-01-12
"As I mentioned, this includes roughly $780 million of restructuring costs associated with our organizational simplification and additional severance costs of approximately $730 million, which included actions to address stranded costs and start to right size the businesses.",year,Mark Mason,CFO,5,Prepared remarks,Q4_2023,2024-01-12
"Relative to the prior year, expense growth continued to be driven by Transformation and business-led investments, volume-related expenses and other investments in risk and controls and technology, partially offset by productivity savings and a reduction in expenses in Legacy Franchises, within All Other.",year,Mark Mason,CFO,5,Prepared remarks,Q4_2023,2024-01-12
"Over the past few years, we’ve been investing across these themes, which has not only impacted the performance of the firm but also the businesses.",year,Mark Mason,CFO,5,Prepared remarks,Q4_2023,2024-01-12
"On slide 10, we show the components of our transformation and technology spend from 2021 to 2023. Over the past three years, we have invested significantly in our infrastructure, platforms, applications, processes and data.",year,Mark Mason,CFO,5,Prepared remarks,Q4_2023,2024-01-12
"And as you can see in the bar chart, at the top of the slide, roughly 30% of our Transformation investments over the last three years were in technology, with the remainder related to non-tech employees and consultants.",year,Mark Mason,CFO,5,Prepared remarks,Q4_2023,2024-01-12
"In 2023, we’ve seen a shift from consulting expenses to technology and compensation as we have gotten deeper into the execution of our Transformation  And you should expect to see this trend continue",year,Mark Mason,CFO,5,Prepared remarks,Q4_2023,2024-01-12
"In total, we invested over $12 billion in technology in 2023. Beyond transformation, our technology investments are also focused on digital innovation, new product development, client experience enhancements and areas that support our infrastructure like cloud and cyber.",year,Mark Mason,CFO,5,Prepared remarks,Q4_2023,2024-01-12
"On slide 11, we show key consumer and corporate credit metrics. Across Branded Cards and Retail Services approximately 80% of our card loans are to consumers with FICO scores of 680 or higher.",both,Mark Mason,CFO,5,Prepared remarks,Q4_2023,2024-01-12
"And across both portfolios, NCL rates have reached pre-covid levels but we continue to be well reserved with a reserve to funded loan ratio of 7.7%.",both,Mark Mason,CFO,5,Prepared remarks,Q4_2023,2024-01-12
"In our Corporate portfolio, the majority of our exposure is investment grade which is reflected in our low level of non-accrual loans, at 63 basis points of total corporate loans. We feel good about the quality and mix of our portfolio and are well reserved for the current environment.",both,Mark Mason,CFO,5,Prepared remarks,Q4_2023,2024-01-12
"As it relates to Argentina, we’ve included a slide in the appendix summarizing the value it brings to the global network and the broader institutional client relationships we hold, as well as the strength of our financial profile in Argentina.",both,Mark Mason,CFO,5,Prepared remarks,Q4_2023,2024-01-12
"As it relates to Russia, we have also included a slide in the appendix.  You will see that the reserves for transfer risk that we have taken have significantly reduced our net investment and therefore our risk of loss related to Russia.",both,Mark Mason,CFO,5,Prepared remarks,Q4_2023,2024-01-12
"On slide 12, we show our summary balance sheet and key capital and liquidity metrics. We maintain a very strong $2.4 trillion balance sheet which is funded in part by a well-diversified $1.3 trillion deposit base which is deployed into high-quality, diversified assets.",quarter,Mark Mason,CFO,5,Prepared remarks,Q4_2023,2024-01-12
"The majority of our deposits, $801 billion, are institutional and operational in nature and span across 90 countries and are complemented by $426 billion of U.S. Personal Banking and Wealth deposits.",quarter,Mark Mason,CFO,5,Prepared remarks,Q4_2023,2024-01-12
"We have approximately $561 billion of HQLA and approximately $690 billion of loans and we maintain total liquidity resources of $965 billion. Our LCR decreased modestly to 116%. And our tangible book value per share was $86.19, up 6%.",quarter,Mark Mason,CFO,6,Prepared remarks,Q4_2023,2024-01-12
"On the bottom left corner of the slide, we show a full year CET1 walk to provide more detail on the drivers in 2023.",year,Mark Mason,CFO,6,Prepared remarks,Q4_2023,2024-01-12
"First, we generated $8.0 billion of net income to common, which added 70 basis points.",year,Mark Mason,CFO,6,Prepared remarks,Q4_2023,2024-01-12
"Second, we returned $6.1 billion in the form of common dividends and share repurchases, which drove a reduction of about 53 basis points.",year,Mark Mason,CFO,6,Prepared remarks,Q4_2023,2024-01-12
"Third, we benefitted from the impact of lower rates on our AFS investment portfolio, which drove an increase of 20 basis points.",year,Mark Mason,CFO,6,Prepared remarks,Q4_2023,2024-01-12
"And finally, the remaining 3 basis points was largely driven by higher RWA, partially offset by capital releases from the exit markets.",year,Mark Mason,CFO,6,Prepared remarks,Q4_2023,2024-01-12
"We ended the quarter with a 13.3% CET1 capital ratio, approximately 100 basis points above our regulatory capital requirement of 12.3%.   As you can see, we have grown our CET1 ratio by approximately 30 basis points over the course of the year while returning over $6 billion to shareholders in common dividends and repurchases.",both,Mark Mason,CFO,6,Prepared remarks,Q4_2023,2024-01-12
"Before I take you through each business, as Jane mentioned, we are not satisfied with the performance and returns of our businesses and therefore we are laser focused on executing against our strategy, simplifying the organization and right sizing the expense base. As a reminder the investments that we have been making have impacted each of the businesses as you will see in the next few slides.",both,Mark Mason,CFO,6,Prepared remarks,Q4_2023,2024-01-12
"So now turning to slide 13, where we show the results for Services for the fourth quarter and the full year.  Revenues were up 6% this quarter, largely driven by NII across TTS and Securities Services, partially offset by NIR driven by the Argentina devaluation.",quarter,Mark Mason,CFO,6,Prepared remarks,Q4_2023,2024-01-12
Services non-interest revenues were up 20% excluding the impact of the Argentina devaluation.,quarter,Mark Mason,CFO,6,Prepared remarks,Q4_2023,2024-01-12
"Expenses increased 9%, primarily driven by continued investments in technology, product innovation and client experience.",quarter,Mark Mason,CFO,6,Prepared remarks,Q4_2023,2024-01-12
"Cost of credit was $646 million, driven by a reserve build of approximately $652 million, primarily associated with transfer risk in Russia and Argentina.",quarter,Mark Mason,CFO,6,Prepared remarks,Q4_2023,2024-01-12
"Net income decreased to $776 million, as higher revenues were more than offset by higher cost of credit and higher expenses.",quarter,Mark Mason,CFO,6,Prepared remarks,Q4_2023,2024-01-12
"Average loans were up 6%, primarily driven by strong demand for working capital loans in TTS, both in North America and internationally. Average deposits were down 3% as the impact of quantitative tightening more than offset new client acquisitions and deepening with existing clients, however sequentially, deposits were up 1%.",quarter,Mark Mason,CFO,6,Prepared remarks,Q4_2023,2024-01-12
"Services delivered an RoTCE of 13.4% for the quarter.  And for the full year, Services delivered an RoTCE of 20% on $18.1 billion of revenues.",both,Mark Mason,CFO,6,Prepared remarks,Q4_2023,2024-01-12
"On slide 14, we show the results for Markets for the fourth quarter and the full year. Markets revenues were down 19%, versus a strong quarter last year, driven by a decline in fixed income and the impact of the devaluation, partially offset by an increase in equities.",quarter,Mark Mason,CFO,6,Prepared remarks,Q4_2023,2024-01-12
"Fixed Income revenues decreased by 25%, largely driven by rates and currencies on lower volatility and a significant slowdown in December as well as the impact of devaluation.",quarter,Mark Mason,CFO,6,Prepared remarks,Q4_2023,2024-01-12
"However, we saw good underlying momentum in equities, with revenues up 9%, driven by gains across all products. And we continued to grow prime balances while making solid progress on our revenue-to-RWA target.",quarter,Mark Mason,CFO,6,Prepared remarks,Q4_2023,2024-01-12
"Expenses increased 8%, driven by investments in transformation and risk and controls and volume related costs, partially offset by productivity savings.",quarter,Mark Mason,CFO,6,Prepared remarks,Q4_2023,2024-01-12
"Cost of credit was $209 million, driven by a reserve build of approximately $179 million, primarily associated with the transfer risk in Russia and Argentina.",quarter,Mark Mason,CFO,6,Prepared remarks,Q4_2023,2024-01-12
"Markets reported a net loss of $134 million, as revenues were more than offset by higher expenses and higher cost of credit.",quarter,Mark Mason,CFO,6,Prepared remarks,Q4_2023,2024-01-12
"Average loans increased 4% to $115 billion, as we saw increased client demand for credit driving growth in warehouse lending.  Average trading assets increased 18% to $391 billion, largely driven by treasuries and mortgage-backed securities, given the strong client activity in fixed income for much of the year.",quarter,Mark Mason,CFO,6,Prepared remarks,Q4_2023,2024-01-12
"While it was a challenging quarter, Markets performed relatively well for the full year with revenue of $18.9 billion and an RoTCE of 7.4%, compared with very strong performance in the prior year. And we are focused on improving returns over time through a combination of revenue growth, expense discipline, and capital optimization.",both,Mark Mason,CFO,6,Prepared remarks,Q4_2023,2024-01-12
"On slide 15, we show the results for Banking for the fourth quarter and the full year.  Banking revenues increased 22%, driven by growth in investment banking fees and lower losses on loan hedges, partially offset by lower Corporate Lending revenue.",quarter,Mark Mason,CFO,6,Prepared remarks,Q4_2023,2024-01-12
"Investment banking revenues increased 27% YoY, driven by DCM and Advisory due to improvements in market sentiment.",quarter,Mark Mason,CFO,7,Prepared remarks,Q4_2023,2024-01-12
"In Advisory, we saw signs of strength across Technology, Healthcare and Energy, and we feel good about the strength of our pipeline.",quarter,Mark Mason,CFO,7,Prepared remarks,Q4_2023,2024-01-12
"Corporate Lending revenues excluding mark-to-market on loan hedges decreased 26%, largely driven by lower revenue share from Investment Banking, Services and Markets.",quarter,Mark Mason,CFO,7,Prepared remarks,Q4_2023,2024-01-12
"Expenses increased 37%, primarily driven by the absence of an operational loss reserve release in the prior year. Excluding the reserve release, expenses were roughly flat.",quarter,Mark Mason,CFO,7,Prepared remarks,Q4_2023,2024-01-12
"Cost of credit was $185 million, driven by a reserve build associated with the transfer risk in Russia and Argentina. The NCL rate was 32 basis points of average loans and we ended the quarter with a reserve to funded loan ratio of 1.6%.",quarter,Mark Mason,CFO,7,Prepared remarks,Q4_2023,2024-01-12
Banking reported a net loss of $322 million as higher expenses and cost of credit more than offset higher revenues. RoTCE was negative 6.0% for the quarter.,quarter,Mark Mason,CFO,7,Prepared remarks,Q4_2023,2024-01-12
"And for the full year, Banking reported an RoTCE of negative 0.2% on $4.6 billion of revenues.",year,Mark Mason,CFO,7,Prepared remarks,Q4_2023,2024-01-12
"So clearly, we have more work to do on returns. And while it’s difficult to predict when activity will normalize, we’re positioning the business to capitalize on the rebound in the market wallet. And that includes continuing to invest in key growth areas, upgrading talent in traditional sectors, and continuing to right size the business.",both,Mark Mason,CFO,7,Prepared remarks,Q4_2023,2024-01-12
"On slide 16, we show the results for Wealth for the fourth quarter and the full year.  Wealth revenues decreased 3%, driven by lower deposit spreads, partially offset by lower mortgage funding cost and higher investment fee revenues.",quarter,Mark Mason,CFO,7,Prepared remarks,Q4_2023,2024-01-12
"We’re seeing good momentum in non-interest revenue, which was up 13% in the fourth quarter, driven by higher investment assets, increased client activity and market performance.",quarter,Mark Mason,CFO,7,Prepared remarks,Q4_2023,2024-01-12
"Expenses were up 4%, primarily driven by investments in risk and controls and technology, partially offset by re-pacing strategic investments and tighter expense control as we begin to right size the expense base in the business.",quarter,Mark Mason,CFO,7,Prepared remarks,Q4_2023,2024-01-12
"Wealth reported net income of $5 million, as revenues were mostly offset by higher expenses. Client balances increased 6%, primarily driven by higher client investment assets, partially offset by lower deposit balances.",quarter,Mark Mason,CFO,7,Prepared remarks,Q4_2023,2024-01-12
"Average loans were flat, as we continued to optimize capital usage. Average deposits decreased 2%, reflecting the continued mix shift of deposits to higher-yielding investments on Citi’s platform.",quarter,Mark Mason,CFO,7,Prepared remarks,Q4_2023,2024-01-12
"Client investment assets were up 12%, driven by new acquisitions and the benefit from higher market valuations.",quarter,Mark Mason,CFO,7,Prepared remarks,Q4_2023,2024-01-12
"And we’re seeing good momentum in net new assets, which more than doubled to $16 billion for the quarter.",quarter,Mark Mason,CFO,7,Prepared remarks,Q4_2023,2024-01-12
"For the full year, we added an estimated $21 billion in net new assets.",year,Mark Mason,CFO,7,Prepared remarks,Q4_2023,2024-01-12
"RoTCE was 0.1% for the quarter. And for the full year, RoTCE was 2.6% on $7.1 billion of revenues.",both,Mark Mason,CFO,7,Prepared remarks,Q4_2023,2024-01-12
