text,fiscal_period_ref,speaker,role,page,section,reporting_period,date_of_call
"Markets revenues increased 6% to $19.8 billion, primarily driven by growth in Equities, which had its highest annual revenue in a decade, and Spread Products.",year,MARK MASON,CFO,3,Prepared remarks,Q4_2024,2025-01-15
"Banking revenues increased 32% to $6.2 billion, largely driven by growth in Investment Banking, with fees up 42% as we gained approximately 50 basis points of share on an increased wallet.",year,MARK MASON,CFO,3,Prepared remarks,Q4_2024,2025-01-15
"Wealth revenues increased 7% to $7.5 billion, primarily driven by a 15% increase in non-interest revenue as we continue to grow client investment assets.",year,MARK MASON,CFO,3,Prepared remarks,Q4_2024,2025-01-15
"USPB revenues increased 6% to $20.4 billion, driven by growth in cards, as we continue to see strong customer engagement and an increase in interest-earning balances, as well as lower partner payments.",year,MARK MASON,CFO,4,Prepared remarks,Q4_2024,2025-01-15
"Overall, this year demonstrates another year of performance consistent with our medium-term target of 4 to 5% annual growth and the value of our diversified business model.",year,MARK MASON,CFO,4,Prepared remarks,Q4_2024,2025-01-15
"On slide 9, we show the full year expense trend from 2021 to 2024. Excluding the impact of the FDIC special assessment, our full-year expenses were $53.8 billion, in line with our target. Expense reduction was driven by savings related to our organizational simplification and stranded cost reduction, as well as lower restructuring and repositioning charges. Organizational simplification, stranded cost reduction as well as efforts to drive efficiencies across the businesses contributed to a net decline of roughly 10 thousand direct staff. These savings were mostly offset by higher volume-related expenses as well as investments in the Transformation and other risk and controls and the Civil Money Penalties.",year,MARK MASON,CFO,4,Prepared remarks,Q4_2024,2025-01-15
"As you can see at the bottom of the page, we spent $2.9 billion on Transformation this year, which includes investments in our infrastructure, platforms, applications, and data. Transformation investments were up 1%, driven by an increase in certain programs, including data, largely offset by a reduction in the Transformation Bonus Award. And we spent $11.8 billion on technology, focused on digital innovation, new product development, client experience and other areas such as cyber security.",year,MARK MASON,CFO,4,Prepared remarks,Q4_2024,2025-01-15
"Turning to slide 10, we provide details on our $2.4 trillion balance sheet, which decreased 3% sequentially, largely driven by the impact of foreign exchange translation. In the fourth quarter, we deployed some of our excess liquidity into loans, while maintaining a 116% LCR and $933 billion of available liquidity resources. Our $1.3 trillion deposit base remains well-diversified across regions, industries, customers and account types.",quarter,MARK MASON,CFO,4,Prepared remarks,Q4_2024,2025-01-15
"We maintained strong capital, ending the year with a preliminary 13.6% CET1 Capital ratio, approximately 150 basis points above our regulatory capital requirement of 12.1%. And for the year we returned nearly $7 billion in the form of common dividends and repurchases to our shareholders.",both,MARK MASON,CFO,4,Prepared remarks,Q4_2024,2025-01-15
"Turning to the businesses on slide 11, we show the results for Services for the fourth quarter and full year. Services revenues were up 15%, driven by a smaller impact of Argentina currency devaluation and reflecting continued momentum across Securities Services and TTS, both of which gained share this year.",both,MARK MASON,CFO,4,Prepared remarks,Q4_2024,2025-01-15
"NIR increased 61%, driven by a smaller impact of Argentina currency devaluation, as well as continued strength in underlying fee drivers such as USD Clearing, Commercial Card spend, Cross Border transactions, and assets under custody and administration. NII was roughly flat, as the benefit of higher deposit volumes was offset by the impact of lower interest rates in Argentina.",quarter,MARK MASON,CFO,4,Prepared remarks,Q4_2024,2025-01-15
"Expenses increased 1%, driven by continued investment in technology and platform modernization, partially offset by productivity savings. Cost of credit was $112 million with a net ACL build of $84 million and net credit losses of $28 million.",quarter,MARK MASON,CFO,4,Prepared remarks,Q4_2024,2025-01-15
"Average loans increased 5% primarily driven by continued demand for export and agency finance as well as working capital loans. Average deposits increased 4% as we continue to see growth in operating deposits. Services generated positive operating leverage and delivered net income of $1.9 billion and $6.5 billion for the year. And continues to deliver a high RoTCE, coming in at 29.9% and 26.0% for the year.",both,MARK MASON,CFO,4,Prepared remarks,Q4_2024,2025-01-15
"On slide 12, we show the results for Markets for the fourth quarter and full year. Markets saw its highest fourth quarter revenue in a decade and increased 36% with broad based gains across all products.",quarter,MARK MASON,CFO,4,Prepared remarks,Q4_2024,2025-01-15
"Fixed Income revenues increased 37%, driven by Rates and Currencies, which were up 39%, and Spread Products and Other Fixed Income, up 30%, both reflecting increased client activity. Rates and Currencies also benefitted from a conducive trading environment, compared to a challenging prior year quarter. Spread Products and Other Fixed Income was driven by Credit and Mortgage Trading as well as higher securitization volumes.",quarter,MARK MASON,CFO,4,Prepared remarks,Q4_2024,2025-01-15
"Equities revenues increased 34%, driven in part by strong execution of strategic client transactions in Cash Equities.  And momentum also continued in Prime, with balances up approximately 23%.",quarter,MARK MASON,CFO,4,Prepared remarks,Q4_2024,2025-01-15
"Expenses decreased 8%, primarily driven by lower legal expenses and productivity savings. Cost of credit was $134 million, driven by a net ACL build, primarily related to Spread Products. Average loans increased 6%, primarily driven by asset-backed lending in Spread Products as well as margin loans in Equities. Average trading account assets increased 15%, largely driven by client demand for US Treasuries and foreign government securities.",quarter,MARK MASON,CFO,4,Prepared remarks,Q4_2024,2025-01-15
Markets generated another quarter of positive operating leverage and delivered net income of $1.0 billion and $4.9 billion for the year. And delivered an RoTCE of 7.4% and 9.1% for the year.,both,MARK MASON,CFO,4,Prepared remarks,Q4_2024,2025-01-15
"On slide 13, we show the results for Banking for the fourth quarter and full year. Banking revenues were up 27%, largely driven by Investment Banking, with fees up 35% as we saw growth across all products. DCM was driven by continued Investment Grade issuance momentum and increased Leveraged Finance activity. ECM saw strong issuance activity particularly in follow-on and convertible instruments.  In M&A, growth was driven by continued strong client engagement as well as the completion of previously announced acquisitions, given the more conducive macro environment. For the year, we gained share across regions, products and several sectors, including Healthcare and Technology.",both,MARK MASON,CFO,5,Prepared remarks,Q4_2024,2025-01-15
"Corporate Lending revenues, excluding mark-to-market on loan hedges, decreased 24%, driven by lower revenue share and volumes, partially offset by a smaller impact of Argentina currency devaluation.",quarter,MARK MASON,CFO,5,Prepared remarks,Q4_2024,2025-01-15
"Expenses decreased 9%, primarily driven by benefits of headcount reduction as we right sized the workforce and expense base, partially offset by higher volume-related expenses. Cost of credit was a benefit of $240 million, driven by a net ACL release of $247 million, primarily driven by improved macroeconomic conditions.",quarter,MARK MASON,CFO,5,Prepared remarks,Q4_2024,2025-01-15
Banking generated positive operating leverage for the fourth quarter in a row and delivered net income of $356 million and $1.5 billion for the year. And delivered an RoTCE of 6.5% and 7.0% for the year.,both,MARK MASON,CFO,5,Prepared remarks,Q4_2024,2025-01-15
"On slide 14, we show the results for Wealth for the fourth quarter and full year. As you can see from our performance this quarter, we are making good progress against our strategy and expect that momentum to continue. Revenues were up 20%, driven by a 22% increase in NIR as we grew investment fees, with client investment assets up 18%, including net new investment assets of $16 billion. NII increased 20%, driven by higher average deposit spreads and volumes.",quarter,MARK MASON,CFO,5,Prepared remarks,Q4_2024,2025-01-15
"Expenses decreased 3%, driven by the continued benefit of headcount reductions as we right size the workforce and expense base. End-of-period client balances increased 8%, driven by higher client investment asset flows and market valuations. Average deposits increased 3%, reflecting the transfer of relationships and the associated deposits from USPB, partially offset by a shift in deposits to higher-yielding investments on Citi’s platform. Average loans decreased 1%, as we continued to optimize capital usage.",quarter,MARK MASON,CFO,5,Prepared remarks,Q4_2024,2025-01-15
"Wealth generated a pre-tax margin of 21% and another quarter of positive operating leverage, delivering net income of $334 million and $1.0 billion for the year. And delivered an RoTCE of 10.1% and 7.6% for the year.",both,MARK MASON,CFO,5,Prepared remarks,Q4_2024,2025-01-15
"On slide 15, we show the results for U.S. Personal Banking for the fourth quarter and full year. U.S. Personal Banking revenues were up 6%, driven by NII growth of 5% and lower partner payments.",quarter,MARK MASON,CFO,5,Prepared remarks,Q4_2024,2025-01-15
"Branded Cards revenues increased 7%, with interest-earning balance growth of 7% as payment rates continue to normalize and we continue to see spend growth, which was up 5%.",quarter,MARK MASON,CFO,5,Prepared remarks,Q4_2024,2025-01-15
"Retail Services revenues increased 7%, driven by lower partner payments and interest-earning balance growth of 3%. And Retail Banking revenues were roughly flat, as the impact of higher deposit spreads was offset by the impact of the transfer of relationships and the associated deposits to our Wealth business.",quarter,MARK MASON,CFO,5,Prepared remarks,Q4_2024,2025-01-15
"Expenses decreased 2%, driven by continued productivity savings, partially offset by higher volume-related expenses. Cost of credit was $2.2 billion, largely driven by net credit losses, as well as a build primarily for volume growth. Average deposits decreased 18%, largely driven by the transfer of relationships and the associated deposits to our Wealth business.",quarter,MARK MASON,CFO,5,Prepared remarks,Q4_2024,2025-01-15
USPB generated another quarter of positive operating leverage and delivered net income of $392 million and $1.4 billion for the year. And delivered an RoTCE of 6.2% and 5.5% for the year.,both,MARK MASON,CFO,5,Prepared remarks,Q4_2024,2025-01-15
"On slide 16, we show results for All Other on a managed basis, which includes Corporate/Other and Legacy Franchises and excludes divestiture-related items. Revenues decreased 34%, primarily driven by net investment securities losses as we repositioned the portfolio, higher funding costs and closed exits and wind-downs. Expenses decreased 51%, primarily driven by the absence of the FDIC special assessment and restructuring charge in the prior year, as well as the reduction from the closed exits and wind-downs. And cost of credit was $397 million, with net credit losses of $257 million and a net ACL build of $140 million, primarily driven by Mexico.",quarter,MARK MASON,CFO,5,Prepared remarks,Q4_2024,2025-01-15
"Turning to slide 18, where I will walk you through our current expectations for 2025. As a reminder, what underpins our current expectations is a reflection of a number of scenarios that include different macro and capital market environments.  And based on what we know today, we expect revenues to be around $83.5 to $84.5 billion, a roughly 3 to 4% increase year-over-year.",year,MARK MASON,CFO,6,Prepared remarks,Q4_2024,2025-01-15
"We expect a continuation of the NIR ex-Markets momentum we saw this year, driven by: Investment Banking, as we continue to gain share in areas of strategic focus – such as Healthcare, Technology as well as Leveraged Finance and Sponsors – assuming a constructive industry wallet.",year,MARK MASON,CFO,6,Prepared remarks,Q4_2024,2025-01-15
"Wealth, supported by a continued focus on growth in client investment assets and banker productivity, which will drive investment revenue.",year,MARK MASON,CFO,6,Prepared remarks,Q4_2024,2025-01-15
"Services, as we execute the strategy we laid out at our Investor Day in June – expanding our leadership position with large institutions and growing our market share with Commercial clients in TTS. And in Securities Services, continuing to gain share through investments in our digital and data capabilities while deepening with asset managers and asset owners.",year,MARK MASON,CFO,6,Prepared remarks,Q4_2024,2025-01-15
"Turning to slide 19, we expect NII ex-Markets to be up modestly this year. However, there are several tailwinds and headwinds that I will walk you through.",year,MARK MASON,CFO,6,Prepared remarks,Q4_2024,2025-01-15
"Looking at the lefthand side of the page, we expect most of the increase to come from volume growth and mix, primarily driven by higher loan volumes in USPB, mainly in cards, and deposit volumes in Services. We expect a continued benefit from lower yielding investment securities rolling off and being repriced into higher yielding assets such as cash, loans, and securities.",year,MARK MASON,CFO,6,Prepared remarks,Q4_2024,2025-01-15
"Partially offsetting these tailwinds are several headwinds, including various scenarios around: Lower rates, both in US and non-US, which we expect to be mostly offset by repricing actions across the franchise. As well as the potential impact of card late fee reduction and FX.",year,MARK MASON,CFO,6,Prepared remarks,Q4_2024,2025-01-15
"Turning to slide 20, we expect expenses to be slightly lower than $53.8 billion for 2025. Our expectations reflect continued benefits from our organizational simplification, reduction in stranded costs and productivity savings from our prior investments. However, offsetting most of these benefits are increased investments in the Transformation, technology and the businesses as well as higher volume-related expenses.",year,MARK MASON,CFO,6,Prepared remarks,Q4_2024,2025-01-15
"Embedded in our outlook for the year is roughly $600 million for repositioning, which remains elevated, as we continue to reduce stranded costs, drive efficiencies across the businesses and as benefits from investments in Transformation and technology allow us to eliminate manual processes. As Jane said, we recognize that our expense base remains elevated. And we remain very focused on bringing down our expenses each year while ensuring that we have enough capacity to invest in the company.",year,MARK MASON,CFO,6,Prepared remarks,Q4_2024,2025-01-15
"Now turning to slide 21, I’ll talk through our expectations for returns going forward.  As we enter 2025 and think forward to 2026, we continue to have a clear path to improved returns. Having gone through another robust planning process, and having provided revenue and expense targets for 2025, we want to update our 2026 RoTCE target range.",year,MARK MASON,CFO,6,Prepared remarks,Q4_2024,2025-01-15
"In 2026 we expect continued revenue growth from both NII and NIR with drivers largely consistent with recent performance. We expect expenses to decline from 2025 and are targeting an expense level below $53 billion. The reduction in our expense base will come from a decrease in legacy and stranded costs, a more normalized level of severance, and an increase in productivity savings from our prior investments.",year,MARK MASON,CFO,6,Prepared remarks,Q4_2024,2025-01-15
"We will maintain strict discipline on the entire expense base, looking for more opportunities to drive further efficiencies as we go into 2026.  We also remain laser focused on continuing to optimize RWA but as you know, the future of capital rules and therefore requirements remain uncertain. In light of all of this, we are now targeting an RoTCE in the range of 10 to 11% in 2026.",year,MARK MASON,CFO,6,Prepared remarks,Q4_2024,2025-01-15
"We are committed to driving positive operating leverage and improving our returns every year for both the firm and the businesses, and we will do so in a sustainable way which will set this company up for long-term success. With that in mind, as part of the $20 billion share repurchase program, we plan on buying back $1.5 billion of common stock in the first quarter.",both,MARK MASON,CFO,6,Prepared remarks,Q4_2024,2025-01-15
"As we take a step back, 2024 represents another year of solid progress and a set of proof points towards improving firmwide and business performance, as well as continued execution against our Transformation. And as we enter 2025, these priorities remain critical as we continue to make progress on improving our returns.",year,MARK MASON,CFO,6,Prepared remarks,Q4_2024,2025-01-15
"With that, Jane and I will be happy to take your questions.",both,MARK MASON,CFO,6,Prepared remarks,Q4_2024,2025-01-15
Our first question will come from Jim Mitchell with Seaport Global. Your line is now open. Please go ahead.,both,OPERATOR,Other,6,Q and A,Q4_2024,2025-01-15
"Hey, good morning everyone. Just I think as Jane noted, it seems like a material driver of the reduction in the RoTCE target in 2026 is expenses. I think you kind of backed off the lower end of that, given higher investments in the Transformation but also talked about it being somewhat temporary. We appreciate the below $53 billion for 2026, but how much more is there to go beyond that in terms of eliminating parallel systems, running parallel systems, reduced consultant spend and all that stuff. Is there still that path to a 60% or lower efficiency ratio? Thanks.",year,JIM MITCHELL,Analyst,6,Q and A,Q4_2024,2025-01-15
"Happy New Year, Jim. I know you want to talk about the guidance, so let me put it into context here. Last year, you've heard me be very clear about our two priorities. First one is driving the business performance and the second is executing the Transformation. You've seen this quarter, you've seen last quarter, you've seen the full year our businesses are delivering the progress we wanted them to.",both,JANE FRASER,CEO,7,Q and A,Q4_2024,2025-01-15
"The strategy is working. We've changed the business mix. We're generating more fee-based revenues. You see that in Services with NIR up 37% this year, Wealth NIR up 15%, IB fees up 35%, an important part of the mix around the quality of our earnings.",year,JANE FRASER,CEO,7,Q and A,Q4_2024,2025-01-15
"We said Services as a crown jewel. It's delivered growth, high returns, it's taken share. It's a crown jewel. We made a strategic play in Wealth, and you've seen us very steadily prove out why we can be a force globally with a clear path to delivering the financial performance that we said we would do. We've consistently delivered on our revenue and expense targets. And I see a lot more opportunity and more upside to strengthen our business performance. We're very tangibly getting after it. We're pretty excited by it.",year,JANE FRASER,CEO,7,Q and A,Q4_2024,2025-01-15
"The second priority, Transformation. I've got to tell you, I'm broadly pleased with the progress we've made in risk and compliance and accountability. Kind of excited by the work we've got going on in controls for the business as well at the moment. We've been very transparent. Data is an area we have more work to do in. We increased our investments last year, as you know. And then as part of the annual planning process, we took a big step back to reassess our plan. And I decided, along with Mark and the management team, we needed to expand the scope and accelerate some of the work to satisfy our regulators' expectations.",year,JANE FRASER,CEO,7,Q and A,Q4_2024,2025-01-15
"I'm confident that the decision to do that, it was the right one. It's the right one for our Transformation efforts, it’s certainly the right one for the firm overall. I could have taken a short-term decision to cut other investments that are important for our long-term competitiveness, I'm just not going to do that. You shouldn't want me to do that. And as I said in the opening comments, this 2026 target is a waypoint, not the final destination.",year,JANE FRASER,CEO,7,Q and A,Q4_2024,2025-01-15
"I just want to address the second part of your question, Jim, in terms of the path to the less than 60%. I think Jane framed it out quite nicely in that we're building a franchise that will have continued and sustainable top line revenue momentum. We are focused on driving out the inefficiencies and stranded costs and Legacy Franchise expenses from the organization and the benefits from these investments we've made in the Transformation will yield a lower cost structure over time as well. And so the combination of those things will get us to that targeted operating efficiency as we come out of 2026 at less than 60%. So yes, there is still a path, and we are focused on that path.",year,MARK MASON,CFO,7,Q and A,Q4_2024,2025-01-15
"Okay. Great. That's very helpful. And then just maybe pivoting to the buyback, great to see the $20 billion authorization. Obviously, I can't help but ask about beyond 1Q. If we do sort of get this more certainty maybe no increase in capital requirements, does that start to help you maybe at least temporarily lower the buffer to take advantage of, you’re trading below tangible book and getting the accretion and accelerating the buyback? Or how do you think about the rest of the year on the buybacks?",both,JIM MITCHELL,Analyst,7,Q and A,Q4_2024,2025-01-15
"Look, I'll make a couple of comments. So one, we're very pleased to have announced the buyback program at $20 billion. I think, in many ways, that is a demonstration, if you will, of continued confidence in the earnings generation and momentum that we have around that as well as the recognition that we are trading below book and not where we want to be. And you've heard both Jane and I speak to the importance of increasing and doing more in the way of buybacks.",year,MARK MASON,CFO,7,Q and A,Q4_2024,2025-01-15
We've increased that to $1.5 billion. I think that supports that same degree of confidence that we have in the momentum. We are constantly looking at every year on an annual basis as we go through our planning process at the management buffer that we have of 100 basis points.,year,MARK MASON,CFO,7,Q and A,Q4_2024,2025-01-15
