text,fiscal_period_ref,speaker,role,page,section,reporting_period,date_of_call
"Payments revenue was $4.4 billion, up 4% year-on-year, driven by fee growth and higher deposit balances, largely offset by margin compression.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2024,2024-10-11
"Moving to Markets. Total revenue was $7.2 billion, up 8% year-on-year. Fixed Income was flat reflecting outperformance in Currencies & Emerging Markets and lower revenue in Rates. Equities was up 27% reflecting strong performance across regions, largely driven by a supportive trading environment in the U.S. and increased late-quarter activity in Asia.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2024,2024-10-11
"Securities Services revenue was $1.3 billion, up 9% year-on-year, largely driven by fee growth on higher market levels and volumes.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2024,2024-10-11
"Expenses of $8.8 billion were down 1% year-on-year, with lower legal expense predominantly offset by higher revenue-related compensation and growth in employees, as well as higher technology spend.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2024,2024-10-11
Average Banking & Payments loans were down 2% year-on-year and down 1% sequentially. In the middle market and large corporate client segments we continue to see softness in both new loan demand and revolver utilization in part due to clients’ access to receptive capital markets.,quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2024,2024-10-11
"In multi-family, while we are seeing encouraging signs in loan originations as long-term rates fall, we expect overall growth to remain muted in the near term as originations are offset by payoff activity.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2024,2024-10-11
"Average client deposits were up 7% year-on-year and 3% sequentially, primarily driven by growth from large corporates in Payments and Securities Services.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2024,2024-10-11
"Finally, credit costs were $316 million, driven by higher net lending activity, including in Markets, and downgrades, partially offset by improved macroeconomic variables.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2024,2024-10-11
"Then to complete our lines of business, AWM on page 6. Asset & Wealth Management reported net income of $1.4 billion with pre-tax margin of 33%.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2024,2024-10-11
"For the quarter, revenue of $5.4 billion was up 9% year-on-year, driven by growth in management fees on higher average market levels and strong net inflows, investment valuation gains compared to losses in the prior-year, and higher brokerage activity, partially offset by deposit margin compression.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2024,2024-10-11
"Expenses of $3.6 billion were up 16% year-on-year, predominantly driven by higher compensation, including revenue-related compensation and continued growth in our private banking advisor teams as well as higher distribution fees and legal expense.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2024,2024-10-11
"For the quarter, long-term net inflows were $72 billion, led by Fixed Income and Equities. And in liquidity, we saw net inflows of $34 billion.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2024,2024-10-11
"AUM of $3.9 trillion and client assets of $5.7 trillion were both up 23%, [year-on-year] driven by higher market levels and continued net inflows. And finally, loans were up 2% quarter-on-quarter, and deposits were up 4% quarter-on-quarter.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2024,2024-10-11
"Turning to Corporate on page 7. Corporate reported net income of $1.8 billion. Revenue was $3.1 billion, up $1.5 billion year-on-year.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2024,2024-10-11
"NII was $2.9 billion, up $932 million year-on-year, predominantly driven by the impact of balance sheet mix and securities reinvestment, including from prior quarters.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2024,2024-10-11
"NIR was a net gain of $155 million compared with a net loss of $425 million in the prior year, predominantly driven by lower net investment securities losses this quarter. Expenses of $589 million were down $107 million year-on-year.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2024,2024-10-11
"To finish up, let's turn to the outlook on page 8. We now expect 2024 NII ex. Markets to be approximately $91.5 billion and total NII to be approximately $92.5 billion.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2024,2024-10-11
"Our outlook for adjusted expense is now about $91.5 billion. And given where we are in the year, we included on the page, the implied fourth quarter guidance for NII and adjusted expense, and note, that the NII numbers imply about $800 million of Markets NII in the fourth quarter.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2024,2024-10-11
"On credit, we continue to expect the 2024 Card net charge-off rate to be approximately 3.4%.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2024,2024-10-11
"So, to wrap up, we're pleased with another quarter of strong operating performance. As we look ahead to the next few quarters, we expect results will be somewhat challenged as normalization continues, but we remain upbeat and focused on executing in order to continue delivering excellent returns through the cycle.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2024,2024-10-11
"And with that, let's open the line for Q&A.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2024,2024-10-11
Thank you. Please stand by. Our first question will come from the line of Jim Mitchell from Seaport Global Securities. You may proceed.,quarter,Operator,Host,3,Q and A,Q3_2024,2024-10-11
"Hey, good morning. So, Jeremy, as you highlighted, full year NII guidance implies a sizable drop in Q4 NII ex. Markets about 6%. So, can you just maybe discuss what are the largest drivers of the sequential decline including any initial thoughts on deposit behavior and pricing since the 50 basis point cut?",quarter,Jim Mitchell,Analyst,4,Q and A,Q3_2024,2024-10-11
"And since it's related, I'll just throw out my follow-up question. I realize the forward curve is moving around a lot, but since Dan brought it up a month ago, can you frame how you're thinking about the NII trajectory for 2025? Thanks.",quarter,Jim Mitchell,Analyst,4,Q and A,Q3_2024,2024-10-11
"Yeah. Sure, Jim. I'll try to answer both questions together to the best of my ability. So, as we sit here today, the biggest single driver of the sequential decline is, in fact – that we're expecting – is, in fact, the yield curve. So, that yield curve has changed a little bit since Daniel made his comments at the conference earlier in the quarter, but not that significantly.",quarter,Jeremy Barnum,CFO,4,Q and A,Q3_2024,2024-10-11
"In terms of deposit balances, which is obviously another important factor here in light of the Fed starting the cutting cycle, it feels to us like right now, as I mentioned in my prepared remarks for Consumer, we're pretty much in the trough right now as we speak.",quarter,Jeremy Barnum,CFO,4,Q and A,Q3_2024,2024-10-11
"When you look at yield-seeking behavior that has come down quite a bit, so that's no longer as much of a headwind all else being equal. And then if you look at checking account balances, those have been pretty stable for some time, which we see as an indication that consumers are kind of done spending down their cash buffers. So that's kind of supportive for consumer deposit balances.",quarter,Jeremy Barnum,CFO,4,Q and A,Q3_2024,2024-10-11
"And in that context, the other relevant point is the CD mix where, with the rate cuts coming, we expect CD balances to price down with pretty high betas and probably the CD mix actually peaking around now.",quarter,Jeremy Barnum,CFO,4,Q and A,Q3_2024,2024-10-11
"And then as we move to Wholesale, we've actually already been seeing a little bit of growth there, and when you combine that with the sort of increasing view that many people in the market have that it's likely that the end of QT will be announced sometime soon, that's also a little bit supportive for deposit balances.",quarter,Jeremy Barnum,CFO,4,Q and A,Q3_2024,2024-10-11
"So, maybe, I'll – well, I guess then you also asked me a little bit about next year. So, I guess one thing to say, right, is that we did have a sequential increase in NII this quarter and, as you may recall, at Investor Day, I said that there was some chance that we would see sequential increases followed by sequential declines and that people should avoid kind of drawing the conclusion that we'd hit the trough when that happens. So that's essentially exactly what we're seeing now.",quarter,Jeremy Barnum,CFO,4,Q and A,Q3_2024,2024-10-11
"But from where we sit now, given the yield curve, assuming the yield curve materializes obviously, we do see a pretty clear picture of sequential declines in NII ex. Markets, but the trough may be happening sometime in the middle of next year, at which point the combination of balances, Card revolve growth and other factors can return us to sequential growth, obviously.",quarter,Jeremy Barnum,CFO,4,Q and A,Q3_2024,2024-10-11
"We're guessing it's pretty far out in the future, and we'll give you formal guidance on all this stuff next quarter, but I think that gives you a better framework to work with.",quarter,Jeremy Barnum,CFO,4,Q and A,Q3_2024,2024-10-11
All right. Thanks a lot.,quarter,Jim Mitchell,Analyst,4,Q and A,Q3_2024,2024-10-11
Thanks.,quarter,Jeremy Barnum,CFO,4,Q and A,Q3_2024,2024-10-11
Thank you. Thank you. Next we will go to the line of Steven Chubak with Wolfe Research. You may proceed.,quarter,Operator,Host,4,Q and A,Q3_2024,2024-10-11
"Hi. Good morning. So Jeremy, how are you? So I do want to ask on expenses, just in light of some of the comments that Daniel had made recently, just noting that consensus expense forecast for next year looked a little bit too light. I believe at the time it was just below $94 billion.",quarter,Steven Chubak,Analyst,5,Q and A,Q3_2024,2024-10-11
"If we adjust for the one-timers this year, that would suggest a core expense base that's just below $90 billion, so pretty healthy step-up in expenses. I know you've always had a strong commitment and discipline around investment. Just want to better understand where those incremental dollars are being deployed and just which investments are being prioritized in particular looking out to next year.",quarter,Steven Chubak,Analyst,5,Q and A,Q3_2024,2024-10-11
Sure. So good question and I agree with your numbers. I agree with the way you've normalized this year for the one-time type of significant items and also where the consensus was when Daniel made his comments.,quarter,Jeremy Barnum,CFO,5,Q and A,Q3_2024,2024-10-11
"And while we're at it, I would also just remind you on the NII comments at the time, the consensus for this year was $91.5 billion and for next year it was $90 billion so that was implying at the time a sequential decline of $1.5 billion. It was because we felt that decline wasn't big enough that we made the comments that we made. So happy to expand more on that, but anyway.",quarter,Jeremy Barnum,CFO,5,Q and A,Q3_2024,2024-10-11
"To expenses. Yeah. So if you start for the sake of argument with a base of $90 billion, obviously, inflation is normalizing and obviously we're always trying to generate efficiencies to offset inflation. But, that having been said, if you assume 3% for the sake of argument on that base, that's a few billion dollars right out of the gates that we're working against. So that's one thing.",quarter,Jeremy Barnum,CFO,5,Q and A,Q3_2024,2024-10-11
"The other thing is that we have continued to execute on our growth strategies this year so there's a not insignificant amount of annualization. You can't quite see that in the fourth quarter numbers because of the seasonality of incentive comp., but if you were to strip that out, you would see probably some sequential increases and so annualization as an additional headwind.",quarter,Jeremy Barnum,CFO,5,Q and A,Q3_2024,2024-10-11
"The other thing that's worth noting is that we do expect fees and volume-related businesses to grow next year. And so all else being equal, that would come with a higher expense loading. So when you assemble all of those, that goes a long way to explain why sort of that consensus number that is slightly below $94 billion just seemed light.",quarter,Jeremy Barnum,CFO,5,Q and A,Q3_2024,2024-10-11
"In terms of priorities and investments, really nothing has changed, like the strategy hasn't changed. The strategy hasn't changed and the plans haven't changed and we're just kind of executing with the same long-term perspective that we've always had.",quarter,Jeremy Barnum,CFO,5,Q and A,Q3_2024,2024-10-11
"I would note that relative to NII, obviously, we're in the third quarter now, not the fourth quarter. And in the old days, we did used to give you the guidance until Investor Day in late February. So we will give you formal expense guidance next quarter for both, well, for expenses and NII next quarter. But especially on expenses, we are in the middle of the budget cycle right now so we probably have a little less visibility there than we do at the margin on NII.",quarter,Jeremy Barnum,CFO,5,Q and A,Q3_2024,2024-10-11
"And can I just give you just a view of expense a little bit? What you call expenses very often I call investments. If you actually go back to Investor Day, you'll see that we're adding private bankers in Asset & Wealth Management, we're adding ETF in Asset & Wealth Management, we're adding private bankers in international Private Banking. We're growing Chase Wealth Management. We've added some branches across the United States of America. We think there are huge opportunities for Innovation Economy that takes bankers and certain technology, stuff like that.",quarter,Jamie Dimon,CEO,5,Q and A,Q3_2024,2024-10-11
"Our goal is to gain share and everything we do, we get really good returns on it. So I look at that, these are opportunities for us. These are not expenses that we have to actually punish ourself on. And we do get, and we show you kind of extensively cost and productivity on various things. And also AI is going to go up a little bit and I would put that as a category that just is going to generate great stuff over time.",quarter,Jamie Dimon,CEO,5,Q and A,Q3_2024,2024-10-11
"Thank you both for the color. Just a quick follow-up for me, just drilling down into NII. It appears you redeployed a fair amount of cash or excess reserves at the Fed into securities. We saw the yield expand, which was encouraging, despite the pressure at both the long end and SOFR contraction in the quarter. I was hoping you could just speak to your appetite to extend duration in this environment.",quarter,Steven Chubak,Analyst,5,Q and A,Q3_2024,2024-10-11
I know that you've had some aversion to that in the past. But do you anticipate redeploying additional excess liquidity just amid the expectation for deeper rate cuts?,quarter,Steven Chubak,Analyst,6,Q and A,Q3_2024,2024-10-11
"Yeah. Sure. So on extending duration, Steve, you know this obviously, but I just think it's important to say that all else equal, extending duration doesn't change expected NII if you assume that the policy rate follows the forward, right? So, point one.",quarter,Jeremy Barnum,CFO,6,Q and A,Q3_2024,2024-10-11
"Point two, the curve remains inverted. And so even if you don't believe that the policy rate follows the forwards, extending right now is actually a headwind to short-term NII like that wouldn't be a consideration for us either way, but I just think that's worth saying for the broader audience. It's quite different from the situation that you have on the numbers...",quarter,Jeremy Barnum,CFO,6,Q and A,Q3_2024,2024-10-11
"... people have mortgages at 6%, so, right.",quarter,Jamie Dimon,CEO,6,Q and A,Q3_2024,2024-10-11
"Yeah. Now so when we think of the question of extending duration and really managing duration right now, a couple things to say. So, obviously, a lot of different versions of duration, but one number that we disclose is the EaR. When the 10-Q comes out, you'll see that that number is a little bit lower. It'll come down from $2.8 billion to about $2.1 billion if our current estimates are correct. That's for a number of reasons, some of which are passive, but some of those are active choices to extend duration a little bit.",quarter,Jeremy Barnum,CFO,6,Q and A,Q3_2024,2024-10-11
"And in the end, the choice to manage and extend duration is really about balancing the volatility of NII against protecting the company from extreme scenarios on either side. And so right now, if we wanted to extend as a result of different factors, we certainly could. We have the capacity inside the portfolio. But for now, we're comfortable with where we are.",quarter,Jeremy Barnum,CFO,6,Q and A,Q3_2024,2024-10-11
And the one thing I can assure you is the forward curve will not be the same forward curve in six months.,quarter,Jamie Dimon,CEO,6,Q and A,Q3_2024,2024-10-11
"Well said. Well, thank you so much for taking my questions.",quarter,Steven Chubak,Analyst,6,Q and A,Q3_2024,2024-10-11
"Thanks, Steve.",quarter,Jeremy Barnum,CFO,6,Q and A,Q3_2024,2024-10-11
Thank you. Next we will go to the line of Erika Najarian from UBS. You may proceed.,quarter,Operator,Host,6,Q and A,Q3_2024,2024-10-11
"My first question, and thank you very much for answering all the NII questions so far, Jeremy, is just I guess another follow-up. As you can imagine, once Daniel said what he said on stage in September, everyone is trying to figure out the over/under for net interest income next year. So maybe a two-part first question, the second being inspired by what Jamie just said.",quarter,Erika Najarian,Analyst,6,Q and A,Q3_2024,2024-10-11
"Number one, NII is expected to be down 6% sequentially in fourth quarter. I think year-over-year in 2025, consensus has it down 4% from your new level. So it sounds like consensus still has room to come down, and based on the forward curve, Jeremy, it could be a little bit worse year-over-year than the fourth quarter sequential rate.",quarter,Erika Najarian,Analyst,7,Q and A,Q3_2024,2024-10-11
"But that being said, as Jamie noted, we have no idea what the curve is going to look like. Right? It's gyrated so much. And so as we think about the curve, is it better for JPMorgan to have more cuts in the short end but steepness or less cuts but a little bit of a flatter curve?",quarter,Erika Najarian,Analyst,7,Q and A,Q3_2024,2024-10-11
"Right. Okay. You threw a curve ball at the end there, Erika. I wasn't expecting that to be the end of your question. But let me answer the beginning of your question, and then I'll also answer the end of your question.",quarter,Jeremy Barnum,CFO,7,Q and A,Q3_2024,2024-10-11
"So we see the current 2025 consensus for NII ex. Markets to be currently at $87 billion, which is obviously lower than it was at the conference earlier in the quarter. So we're happy to see that move a little bit more in line to us. That still looks a little toppy, but it's definitely in the ballpark.",quarter,Jeremy Barnum,CFO,7,Q and A,Q3_2024,2024-10-11
"Now that consists of, I already mentioned previously that we sort of expect the NII trough sometime in the middle of the year, so you can kind of assemble the parts. You've got a fourth quarter run rate, you've got some sequential declines, you've got a trough in the middle of the year, and you've got a rough ballpark for the full year.",quarter,Jeremy Barnum,CFO,7,Q and A,Q3_2024,2024-10-11
"So you can imagine that the trough probably is a little lower than those numbers and then to the extent that growth revolve resumes in the back half of the year in both deposit balances and the ongoing tailwind of Card revolve, although that tailwind will be a little bit less than you might have otherwise thought. I mean, sorry. A little bit less than it was this year but still a tailwind.",quarter,Jeremy Barnum,CFO,7,Q and A,Q3_2024,2024-10-11
"Obviously, the mix of those things will play out in different ways, and as you point out, who knows what the yield curve will wind up doing. But on our current assumptions, on the current yield curve, and remembering that we're in the third quarter now, so we're doing this kind of early, that's what we think.",quarter,Jeremy Barnum,CFO,7,Q and A,Q3_2024,2024-10-11
"Can I just say something. First of all, next time let's just give them the damn number. I don't want to spend all the time on these calls like going through what they're guessing what NII is going to be next year.",quarter,Jamie Dimon,CEO,7,Q and A,Q3_2024,2024-10-11
"Can I just also point out that NII, all things being equal, is a number, but all things are never equal. And the yield curve, if you have a recession the effect of the yield curve will be very different than if you have continued growth. And there are decisions that are made nonstop by us and the things that happen in the marketplace, and I think we spend too much time on just this irrelevancy so you get a model, a number in your model. And so it's going to be less than $87 billion next year. Probably not a lot, we don't know, and we don't know the environment.",quarter,Jamie Dimon,CEO,7,Q and A,Q3_2024,2024-10-11
"Good. Okay. Now to your question about the EaR. So, a few things to say in there. So, as I already mentioned, when that comes out, it'll show a number around $2.1 billion. A very important thing to say is, as you know, the experience of this rate cycle has been that our empirical EaR is meaningfully higher than our modeled EaR, which is what we disclose. And the main reason for that is that retail deposit betas have, in actuality, been lower than the modeled deposit betas.",quarter,Jeremy Barnum,CFO,7,Q and A,Q3_2024,2024-10-11
"So as a starting point, you have to kind of adjust that EaR number to be bigger than the reported number for those and a few other reasons, actually, there's some nuances around how the dollar, non-dollar sensitivity interact. And then there's your question which is a little bit about the front-end versus the back-end.",quarter,Jeremy Barnum,CFO,7,Q and A,Q3_2024,2024-10-11
"So, what you see is that actually the front-end EaR has gotten smaller and most of the EaR is now in the back-end. So, it's definitely the case that, all else being equal, a steeper curve is better for us. But I think what I would also say is that this kind of empirical versus theoretical adjustment is disproportionately in the front-end. So therefore, in order to answer your question, I would say, yes, we want a steeper curve, but having the Fed cut more than what's currently in the yield curve is definitely at the margin, for the context of next year's numbers a headwind – would be a headwind for us, we remain asset sensitive to Fed cuts.",quarter,Jeremy Barnum,CFO,7,Q and A,Q3_2024,2024-10-11
"And if I can ask my second question, and, Jamie, I completely understand your frustration. And to be fair, your long-term shareholders really don't care about whether it's $87 billion or $85 billion. Right? They care about your return on equity. To that end, I mean, it's insane how much capital you generate each quarter, 72 basis points this quarter.",quarter,Erika Najarian,Analyst,8,Q and A,Q3_2024,2024-10-11
"And so, beyond the standard boilerplate questions you're going to get on buyback and organic growth, yada, yada, dividend increases, how should we think about JPMorgan deploying this capital? I mean, the world is generally your oyster, right? You're dominant already, and you could use this capital to further enhance your business.",quarter,Erika Najarian,Analyst,8,Q and A,Q3_2024,2024-10-11
"And again, beyond that boilerplate conversation that you always get every quarter, how should your shareholders think about how you're thinking about the opportunities to deploy this capital?",quarter,Erika Najarian,Analyst,8,Q and A,Q3_2024,2024-10-11
"Okay. First of all, when you say dominant, I'd be very careful on that. We've got some very tough competition, different in different countries, different around the world, fintech companies, direct lenders and I want to give you a very specific comment on direct lending and stuff like that. So our goal is always to serve our clients. And when I talk about some of these expenses, that is a deployment of capital, and it's a deployment in a different way.",quarter,Jamie Dimon,CEO,8,Q and A,Q3_2024,2024-10-11
"If you open branches, you initially experience an expense, but down the road you need capital to support the deposits. Same for the Innovation Economy, same for private bankers, et cetera. If you look at it roughly, we have about a minimum $30 billion of excess capital. And for me, it's not burning a hole in my pocket. I look at it as you own the whole company and you can't properly deploy it now, it is perfectly reasonable to wait. And I've been quite clear that I think the future could be quite turbulent. And asset prices, in my view, in life you've got to take a view sometimes, are inflated. I don't know if they're extremely inflated or a little bit, but I prefer to wait.",quarter,Jamie Dimon,CEO,8,Q and A,Q3_2024,2024-10-11
"We will be able to deploy it. Our shareholders will be very well served by us waiting. And same thing with deploying capital. We can go buy $100 billion, 6% mortgages, increase our net income by a couple billion tomorrow. We don't make decisions like that. The most important thing we do is serve our clients well, build the technology and do things like that. And we also don’t know what the real excess capital is yet. So, we're a little patient. We're going to be a little patient and wait, and it'll be fine.",quarter,Jamie Dimon,CEO,8,Q and A,Q3_2024,2024-10-11
"And so that's where we are, and that's not going to change. And if it changes, we'll let you know. We do talk to a lot of shareholders, and they understand that buying stock back at more than two times tangible book value is not necessarily the best thing to do, because we think we'll have better opportunities to redeploy it or to buy back at cheaper prices at one point. Markets do not stay high forever.",quarter,Jamie Dimon,CEO,8,Q and A,Q3_2024,2024-10-11
Thank you.,quarter,Erika Najarian,Analyst,8,Q and A,Q3_2024,2024-10-11
"One last thing. Cash is a very valuable asset sometimes in a turbulent world. And you see my friend Warren Buffett stockpiling cash right now. I mean, people should be a little more thoughtful about how we're trying to navigate in this world and grow for the long term for our company.",quarter,Jamie Dimon,CEO,8,Q and A,Q3_2024,2024-10-11
Thank you. Our next question comes from Glenn Schorr from Evercore ISI. You may proceed.,quarter,Operator,Host,8,Q and A,Q3_2024,2024-10-11
Hi. Thanks very much. And so glad Jamie didn't say what he was about to say because that's the answer to this question.,quarter,Glenn Schorr,Analyst,8,Q and A,Q3_2024,2024-10-11
"So we've seen a couple more banks entering partnerships with alternative managers. We've seen limited loan growth for a few years now, market-related also; limited flows into fixed income funds, yet plenty of growth in private credit in general. And you're one of the best asset managers on the planet, but in my view, less dominant in all things private credit.",quarter,Glenn Schorr,Analyst,8,Q and A,Q3_2024,2024-10-11
"So maybe you could talk about what things you're working on and why that's too narrow of a view of your ability to serve all parts of clients’ lending needs, not just the public markets and public lending side. Thanks.",quarter,Glenn Schorr,Analyst,9,Q and A,Q3_2024,2024-10-11
"Yeah. So let me take time to cover this one, because obviously it has become very important. People talking about how they're growing and partnering and things like that.",quarter,Jamie Dimon,CEO,9,Q and A,Q3_2024,2024-10-11
"And so first and foremost – I’m going to talk about very strategic and then very tactical, I think they're both important. First and foremost, we are here to give our clients an agnostic view of the world and what the best product and services are for them. Therefore, when a client comes in, we will offer them both direct lending, ourselves, and syndicated lending or other specialized kind of lending. And they all have pluses and minuses.",quarter,Jamie Dimon,CEO,9,Q and A,Q3_2024,2024-10-11
"Direct lending could be done faster, maybe simpler covenants, unitranche. It is more expensive and you're just seeing a little things go back and forth between syndicated lending and direct lending. But we're going to offer the clients basically what's in their best interest and tell them what those products are across the venue.",quarter,Jamie Dimon,CEO,9,Q and A,Q3_2024,2024-10-11
"We mentioned before in the past that we allocated $10 billion of capital to make direct loans. We've actually deployed a lot of capital. Some of those have already been paid off, some of it’s done. So we are going to do it directly and we are going to – $10 billion could be $20 billion or $30 billion, not limiting it today. I will say today, we're extending. We will do $500 million, we will do $1 billion, we will do more than $1 billion, we'll do it sole-handed or we'll do it with partners.",quarter,Jamie Dimon,CEO,9,Q and A,Q3_2024,2024-10-11
