text,fiscal_period_ref,speaker,role,page,section,reporting_period,date_of_call
"In terms of credit performance this quarter, credit costs were $2.2 billion, largely driven by net charge-offs, which were up $791 million year-on-year, predominantly due to continued normalization in Card. The net reserve build of $538 million reflected loan growth in Card.",quarter,Jeremy Barnum,CFO,2,Prepared remarks,Q4_2023,2024-01-12
"Next, the CIB on page 6. The CIB reported net income of $2.5 billion on revenue of $11 billion. Investment Banking revenue of $1.6 billion was up 13% year-on-year. IB fees were also up 13% year-on-year and we ended the year ranked number one with a wallet share of 8.8%. In Advisory, fees were up 2%. Underwriting fees were up significantly compared to a weak prior-year quarter, with debt up 21% and equity up 30%.",both,Jeremy Barnum,CFO,2,Prepared remarks,Q4_2023,2024-01-12
"We are starting the year with a healthy pipeline, and we are encouraged by the level of capital markets activity, but announced M&A remains a headwind, and the extent as well as the timing of capital markets normalization remains uncertain.",year,Jeremy Barnum,CFO,3,Prepared remarks,Q4_2023,2024-01-12
"Payments revenue was $2.3 billion, up 10% year-on-year. Excluding equity investments, it was flat as fee growth was predominantly offset by deposit-related client credits.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q4_2023,2024-01-12
"Moving to Markets, total revenue was $5.8 billion, up 2% year-on-year. Fixed Income was a record fourth quarter, up 8%. It was another strong quarter in our Securitized Products business, which was partially offset by lower revenue in Rates coming off a strong quarter last year. Equity Markets was down 8%, driven by lower revenue in Derivatives and Cash.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q4_2023,2024-01-12
Securities Services revenue of $1.2 billion was up 3% year-on-year.,quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q4_2023,2024-01-12
"Expenses of $6.8 billion were up 4% year-on-year, predominantly driven by the timing of revenue-related compensation.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q4_2023,2024-01-12
"Credit costs were $210 million, reflecting net charge-offs of $121 million and a net reserve build of $89 million.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q4_2023,2024-01-12
"Moving to the Commercial Bank on page 7. Commercial Banking reported net income of $1.5 billion. Revenue of $3.7 billion was up 7% year-on-year, largely driven by higher NII, where the impact of rates was partially offset by lower deposit balances.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q4_2023,2024-01-12
"Payments revenue of $2 billion, was up 2% year-on-year, driven by fee growth, largely offset by deposit-related client credits.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q4_2023,2024-01-12
"Gross Investment Banking and Markets revenue of $924 million, was up 32% year-on-year, primarily reflecting increased capital markets and M&A activity.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q4_2023,2024-01-12
"Expenses of $1.4 billion were up 9% year-on-year, driven by an increase in employees, including front office and technology investments, as well as higher volume-related expense, including the impact of new client acquisition.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q4_2023,2024-01-12
"Average deposits were down 6% year-on-year, primarily driven by lower non-operating deposits as clients continued to opt for higher yielding alternatives and flat quarter-on-quarter as client balances are seasonally higher at year-end.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q4_2023,2024-01-12
"Loans were down 1% quarter-on-quarter. C&I loans were down 2%, reflecting lower revolver utilization and muted demand for new loans as clients remain cautious. And CRE loans were flat, as higher rates continued to have an impact on originations and payoff activity.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q4_2023,2024-01-12
"Finally, credit costs were $269 million, including net charge-offs of $127 million and a net reserve build of $142 million, driven by a deterioration in our commercial real estate valuation outlook.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q4_2023,2024-01-12
"And then, to complete our lines of business, AWM on page 8. Asset & Wealth Management reported net income of $925 million – with pre-tax margin of 28%.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q4_2023,2024-01-12
"Revenue of $4.7 billion was up 2% year-on-year, driven by higher management fees on strong net inflows and higher average market levels, predominantly offset by lower NII. The decrease in NII reflects lower deposit margins and balances, partially offset by wider spreads on loans.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q4_2023,2024-01-12
"Expenses of $3.4 billion were up 11% year-on-year, largely driven by higher compensation, including performance-based incentives; continued growth in our private banking advisor teams, the impact of closing J.P. Morgan Asset Management China acquisition and the continued investment in Global Shares.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q4_2023,2024-01-12
"For the quarter, net long-term inflows were $12 billion – positive across Equities and Fixed Income – and $140 billion for the full year.",both,Jeremy Barnum,CFO,3,Prepared remarks,Q4_2023,2024-01-12
"In liquidity, we saw net inflows of $49 billion for the quarter and net inflows of $242 billion for the full year.",both,Jeremy Barnum,CFO,3,Prepared remarks,Q4_2023,2024-01-12
And we had record client asset net inflows $489 billion for the year.,year,Jeremy Barnum,CFO,3,Prepared remarks,Q4_2023,2024-01-12
"AUM of $3.4 trillion and client assets of $5 trillion were both up 24% year-on-year, driven by continued net inflows and higher market levels.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q4_2023,2024-01-12
"And finally, loans were up 2% quarter-on-quarter and deposits were up 7% quarter-on-quarter.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q4_2023,2024-01-12
"Turning to Corporate on page 9. Corporate reported a net loss of $689 million. Revenue of $1.8 billion was up $597 million year-on-year. NII of $2.5 billion, was up $1.2 billion year-on-year due to the impact of higher rates and balance sheet mix. NIR was a net loss of $687 million, compared with a net loss of $115 million and included the net investment securities losses I mentioned upfront. And expenses of $3.4 billion were up $3 billion year-on-year, predominantly driven by the FDIC special assessment.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q4_2023,2024-01-12
"With that, let's pivot to the outlook for 2024, starting with NII on page 10. We expect 2024 NII ex. Markets to be approximately $88 billion. Going through the drivers, the outlook assumes that rates follow the forward curve, which currently includes six cuts this year. On deposits, we expect balances to be very modestly down from current levels. While lower rates should decrease repricing pressure, we remain asset sensitive, and therefore, lower rates will decrease NII, resulting in more normal deposit margins. We expect strong loan growth in Card to continue, but not at the same pace as 2023. Still, this should help offset some of the impact of lower rates. Outside of Card, loan growth will likely remain muted.",year,Jeremy Barnum,CFO,3,Prepared remarks,Q4_2023,2024-01-12
It's important to note that we just reported a quarterly NII ex. Markets run rate of $94 billion. Combining that with the full year guidance of approximately $88 billion implies meaningful sequential quarterly declines throughout 2024 consistent with what we've been telling you for some time. And keep in mind that many of the sources of uncertainty that we've highlighted previously surrounding the NII outlook remain.,both,Jeremy Barnum,CFO,3,Prepared remarks,Q4_2023,2024-01-12
"And on total NII, we expect it to be approximately $90 billion for the full year, reflecting an increase in Markets NII which, as always, you should think of as largely offset in NIR.",year,Jeremy Barnum,CFO,3,Prepared remarks,Q4_2023,2024-01-12
"Now, let's turn to expenses on page 11. We expect 2024 adjusted expense to be about $90 billion. You'll see on the slide, we provided detail by line of business. Generally, you can see that both in dollar terms and in percentage terms, the expense growth is aligned to where the greatest opportunities are, both in terms of share and available returns. And of course you'll hear more at Investor Day and between now and then.",year,Jeremy Barnum,CFO,3,Prepared remarks,Q4_2023,2024-01-12
"On the right-hand side of the page, we've highlighted some Firmwide drivers. Thematically, the biggest driver is what I might call business growth writ large. Within that, narrowly defined volume and revenue-related growth represents about $1 billion of the increase across the company as a result of an improved NIR outlook compared to about $400 million in 2023. But in addition, the ongoing growth of the company, which continues to produce share gains and additional profitability, is coming with increased expense across a range of categories.",year,Jeremy Barnum,CFO,4,Prepared remarks,Q4_2023,2024-01-12
"The quantum of investment increase is comparable to last year's increase and is driven by all the same themes, bankers, branches, advisors, technology, as well as marketing. Net net, First Republic produces a modest increase in expenses, but with a significantly lower 2024 exit run rate as the result of business integration efforts. Finally, despite significantly lower inflation outlook and the economy as a whole, we still see some residual effects of inflation flowing through most of our expense categories.",year,Jeremy Barnum,CFO,4,Prepared remarks,Q4_2023,2024-01-12
It's worth noting that both the general business growth and investment growth include decisions that have been executed both in response to market conditions during 2023 and to support the future growth and profitability of the company. We've included the fourth quarter 2023 exit rate on the page to illustrate that a significant portion of the year-on-year increase in expense is already in the run rate.,both,Jeremy Barnum,CFO,4,Prepared remarks,Q4_2023,2024-01-12
"Now, let's turn to page 12 and cover credit and wrap up. On credit, we continue to expect the 2024 Card net charge-off rate to be below 3.5%, consistent with Investor Day guidance.",year,Jeremy Barnum,CFO,4,Prepared remarks,Q4_2023,2024-01-12
"So, in closing, we shouldn't leave 2023 without noting what an outstanding year it was, producing record revenue and net income despite some notable significant items. We're very proud of what we accomplished this year and want to thank everyone who made it possible. At the same time, we emphasized throughout 2023 the extent to which we were over-earning, as indicated by an ROTCE that is 4% above our through-the-cycle target.",year,Jeremy Barnum,CFO,4,Prepared remarks,Q4_2023,2024-01-12
"As we turn to 2024, it shouldn't be surprising that our outlook has us beginning to march down the path towards normalization of our returns. But, despite the expected dissipation of the 2023 tailwinds and the presence of significant economic and geopolitical uncertainties, we remain optimistic about this franchise's ability to produce superior returns through a broad range of environments, and this management team remains laser-focused on executing for shareholders, clients and communities.",year,Jeremy Barnum,CFO,4,Prepared remarks,Q4_2023,2024-01-12
"And with that, let's open the line for Q&A.",both,Jeremy Barnum,CFO,4,Prepared remarks,Q4_2023,2024-01-12
"Operator: Please stand by. For our first question, it's coming from the line of Matt O'Connor from Deutsche Bank. You may proceed.",both,Operator,Host,4,Q and A,Q4_2023,2024-01-12
Good morning. Thanks for all the comments on the net interest income. Any updates on that medium term outlook that you've put out there?,year,Matt O’Connor,Analyst,4,Q and A,Q4_2023,2024-01-12
"Yeah. Matt, not particularly updating. I think you're referring to that $80 billion number that we'd put out there, and I wouldn't exactly describe that as an outlook. I think it's more just a number that we put out there to try to quantify a little bit the extent of the over earning. So, not particularly necessary to revise the number. But I just would point out, again, as we highlight on the page, and as I highlighted in the prepared remarks, that when you look at that $94 billion exit rate and full year guidance of $88 billion, that implies obviously exiting below $88 billion and some significant sequential decline. So, in that sense, you can see us kind of marching on the path to that $80 billion. Whether we ever get to the $80 billion or not and when is maybe a topic for later in the year or next year.",both,Jeremy Barnum,CFO,4,Q and A,Q4_2023,2024-01-12
"Okay. And then just separately, you bought back couple of billion dollars of stock this quarter. What's your thought process on buybacks given the strong capital generation, but also some uncertainty on regulatory proposals?",both,Matt O’Connor,Analyst,4,Q and A,Q4_2023,2024-01-12
"Yeah. Good question. And I think you framed it exactly correctly in the sense that we obviously have a lot of buyback capacity in general based on our organic capital generation. So, the normal capital hierarchy will apply. But for now, we plan to remain on a modest pace of buybacks consistent with that kind of $2 billion net buyback a quarter number that we've talked about and that you've seen us do, in light of the – probably the need to continue building to have a bit of a buffer, as you said, the uncertainty about the finalization of the rules. And also just as a reminder, the SCB is probably a little bit low right now and has been quite volatile. So, that's another factor that we need to keep in mind.",both,Jeremy Barnum,CFO,5,Q and A,Q4_2023,2024-01-12
Okay. Thank you.,both,Matt O’Connor,Analyst,5,Q and A,Q4_2023,2024-01-12
"Thanks, Matt.",both,Jeremy Barnum,CFO,5,Q and A,Q4_2023,2024-01-12
"Operator: Next, we'll go to the line of John McDonald from Autonomous Research. You may proceed..",both,Operator,Host,5,Q and A,Q4_2023,2024-01-12
"Thanks. Jeremy, could you give a little more color on what's baked into the loan loss reserve in terms of kind of weighted average assumptions and how any change in macro outlook played into the dynamics of the reserve builds and releases this quarter?",quarter,John McDonald,Analyst,5,Q and A,Q4_2023,2024-01-12
"Yeah. Actually, John, this quarter, that's all like pretty quiet. So, the weighted average unemployment rate number is still 5.5%. We didn't have any really big revisions in the macro outlook driving the numbers, and our skew remains as it has been – a little bit skewed to the downside. Just recognizing that we still see risks being elevated, which obviously you can see that skew in the difference between the weighted average unemployment of 5.5%, and what's in our central outlook, which I think is something like 4.6% (sic) [4.4%] peak of the current levels.",quarter,Jeremy Barnum,CFO,5,Q and A,Q4_2023,2024-01-12
"Okay. And then, just to follow up on the NII, could you give us some sensitivity to that outlook when you flex the amount of Fed cuts? Like what's the impact of a few Fed cuts and how much does it matter like for the first two versus if you're thinking four, five, six? I know it's complicated, but maybe a little bit of color on like how sensitive you are to a couple of cuts might be helpful.",year,John McDonald,Analyst,5,Q and A,Q4_2023,2024-01-12
"Sure. Yeah, happy to do that, John. So, I think probably the best way to do this is to look at our EaR numbers. So, as you know, we don't update that until the Q. But on an estimated basis, it's going to be a little bit lower. So, I think something like $1.9 billion as opposed to $2.1 billion. So, just round numbers, about $2 billion in EaR. I think, empirically, the number is maybe a little higher than that just because even though we do model lags in the EaR, we've been seeing the lag effect be a little bit bigger. But just crudely, I think as I noted, we do remain asset-sensitive. That's one way to quantify it. I would say the empirical number would maybe be a little higher than that, and hopefully, that gives you enough to work with.",year,Jeremy Barnum,CFO,5,Q and A,Q4_2023,2024-01-12
Okay. Thanks.,year,John McDonald,Analyst,5,Q and A,Q4_2023,2024-01-12
"Operator: Next, we'll go to the line of Jim Mitchell from Seaport Global Securities. You may proceed.",both,Operator,Host,6,Q and A,Q4_2023,2024-01-12
"Hey. Good morning. Maybe just to follow up in a different way on the NII question, just in deposits, can you, Jeremy, discuss your assumptions on the reprice and migration thoughts? And then, layering in if we do get six cuts, does that start to change the dynamic around growth in deposits? How are you thinking about all that?",year,Jim Mitchell,Analyst,6,Q and A,Q4_2023,2024-01-12
"Yeah. Both good questions. So let's do reprice first. So, I think all else equal, this more dovish Fed environment and these six cuts has the effect of taking a little bit of pressure off the reprice, especially product-level reprice. At the same time, we do continue to expect internal migration, particularly out of checking and savings into CDs, and in Wholesale, a little bit of ongoing migration out of non-interest-bearing into interest-bearing.",year,Jeremy Barnum,CFO,6,Q and A,Q4_2023,2024-01-12
"And that trajectory, I would expect to continue even in a lower rate environment. So, as a result, if you look at weighted average rate paid, for example, for the consumer deposit franchise, we would actually expect that number to be a little bit higher, just even in a world with six cuts. And that's actually intuitive when you think about it, as people continue migrating into CDs, but maybe a little non-intuitive if you're kind of trying to do beta type math with like change in rates and change in rate paid. It gets a little bit non-intuitive.",year,Jeremy Barnum,CFO,6,Q and A,Q4_2023,2024-01-12
"And then, in terms of balances, yeah, you'll note that I said that our outlook is for balances to be very modestly down, which when you consider the QT, despite the various speculations about having it slow down later in the year, continues and that loan growth in the system as a whole is expected to be quite muted. It's a pretty modest decline outlook consistent with the lower rates. So, I kind of agree with you that this environment is at the margin, a little bit more supportive for system-wide deposit balances. And then, obviously, we continue to be optimistic about our ability to take share in deposits based on our customer value proposition across all of our different businesses.",year,Jeremy Barnum,CFO,6,Q and A,Q4_2023,2024-01-12
Right. Okay. Thanks a lot.,year,Jim Mitchell,Analyst,6,Q and A,Q4_2023,2024-01-12
"Operator: Next, we'll go to the line of Ebrahim Poonawala from Bank of America Merrill Lynch. You may proceed.",both,Operator,Host,6,Q and A,Q4_2023,2024-01-12
"Hey. Good morning. I guess maybe one question looking at your statement, and I think Jamie is quoted as saying as he sees the consumer as resilient and the market expecting a soft landing. I would love to hear – I'm not sure Jamie's on the call – but maybe, Jeremy, I would love to hear your thoughts around do you believe that the outlook for a soft landing has increased? Is the market pricing in correctly? Or when you look at your customer base, are you still worried about the lagged effects of the rate hikes?",both,Ebrahim H. Poonawala,Analyst,6,Q and A,Q4_2023,2024-01-12
"Right. Okay, Ebrahim. So, I think a lot of those things aren't actually mutually exclusive. So, statement one, I think it's uncontroversial that the economic outlook has evolved to include a significantly higher probability of a soft landing. That's, I think, the consensus at this point. So, whether you believe it or not is a separate issue, but I think that is the consensus.",both,Jeremy Barnum,CFO,6,Q and A,Q4_2023,2024-01-12
"In terms of consumer resilience, I made some comments about this on the press call. The way we see it, the consumer is fine. All of the relevant metrics are now effectively normalized. And the question really, in light of the fact that cash buffers are now also normal, but that that means that consumers have been spending more than they're taking in, is how that spending behavior adjusts as we go into the new year in a world where their cash buffers are less comfortable than they were.",both,Jeremy Barnum,CFO,6,Q and A,Q4_2023,2024-01-12
"So, one can speculate about different trajectories that that could take. But I do think it's important to take a step back and remind ourselves that consistent with that soft landing view, just in the central case modeling – obviously, we always worry about the tail scenarios – is a very strong labor market. And a very strong labor market means, all else equal, strong consumer credit. So, that's how we see the world.",both,Jeremy Barnum,CFO,7,Q and A,Q4_2023,2024-01-12
"And maybe just taking that a step further, there has been concern around whether we see some of the CRE pain filter into multi-family apartments. You all have a pretty large multi-family exposure, high quality. But just give us a sense of, one, are you seeing any bleed-through of what we've seen in office in other areas of commercial real estate or any particular parts of C&I lending? Thank you.",both,Ebrahim H. Poonawala,Analyst,7,Q and A,Q4_2023,2024-01-12
"Yeah. So, good question on the multi-family, and the short answer is that, for us, it's pretty uncontroversially no – no bleed-through. And the reason is that while we are aware of some of the pressure on multi-family, that's in kind of different markets from the ones that we are actually big in. So, it's higher-end stuff in much less supply constrained markets that is under more pressure. And as you know, our multi-family portfolio is much more affordable, supply constrained markets. And so, the performance there remains really very robust.",both,Jeremy Barnum,CFO,7,Q and A,Q4_2023,2024-01-12
Got it. Thank you.,both,Ebrahim H. Poonawala,Analyst,7,Q and A,Q4_2023,2024-01-12
"Operator: Next, we'll go to the line of Erika Najarian from UBS. You may proceed.",both,Operator,Host,7,Q and A,Q4_2023,2024-01-12
"Hi. Good morning. My first question is a follow-up on Matt's with regarding the buyback. You printed 15% CET1 in the quarter. On a net basis, net of RWA growth, your net income produces 51 basis points every quarter. Again, that's net of RWA growth. I'm wondering what guideposts you're looking for, Jeremy, in terms of that buyback increasing from that $2 billion a quarter. Do we need to wait for Basel III finalization, which seems like it could be quite delayed? Or will having clarity in the June D-FAST results – you mentioned the SCB – sort of be enough that you could reconsider this pace over the medium term?",both,Erika Najarian,Analyst,7,Q and A,Q4_2023,2024-01-12
"Yeah. Erika, that's a good question. And I understand what you're asking – why you're asking it. I think the answer is going to be a little bit unsatisfying, which is that this is classic decision-making under uncertainty and it's kind of a probabilistic cloud of a variety of different factors. But, all the ingredients that you've listed are the right ingredients; right, very strong organic capital generation, uncertainty about the finalization of the rule, uncertainty about the SCB requirements, and obviously, our normal capital hierarchy, which is that buybacks are always at the bottom of the hierarchy after we're done using the capital for our other priorities.",both,Jeremy Barnum,CFO,7,Q and A,Q4_2023,2024-01-12
"So, I think what I said previously stands, which is that we're sticking with the modest pace for now. But obviously, we have a lot of flexibility to adjust that whenever we want under the current regime, and we may well do that.",both,Jeremy Barnum,CFO,7,Q and A,Q4_2023,2024-01-12
"Thanks. And just as a follow-up, the $90 billion in expenses for 2024, does that contemplate a significant increase or the comeback of investment banking that everybody seems to be expecting for 2024?",year,Erika Najarian,Analyst,7,Q and A,Q4_2023,2024-01-12
"A little bit of that is in there, yeah. So, you would see that. We often talk about the volume in revenue related category, and I think in my prepared remarks, you will have noted that I talked about a $1 billion increase in that category year-on-year as a result of an improved NIR outlook. So, the hope and expectation of a continued rebound in the investment banking wallet and our share of that is part of that.",year,Jeremy Barnum,CFO,8,Q and A,Q4_2023,2024-01-12
Thank you.,year,Erika Najarian,Analyst,8,Q and A,Q4_2023,2024-01-12
"Operator: Next, we'll go to the line of Mike Mayo from Wells Fargo Securities. You may proceed.",both,Operator,Host,8,Q and A,Q4_2023,2024-01-12
"Hi. So, you're guiding to $90 billion of expenses, that's up $7 billion year-over-year. Seems like quite a big increase. And if you could just give some color on that. I know we've been through this before two years ago with the big increase in expenses and without a lot of visibility. So, if you could just upfront give us visibility, how much of that is due to incentive pay, how much is that due to tech, how much is that due to AI and what are the expected returns to get from that $7 billion pick-up? Thanks.",year,Mike Mayo,Analyst,8,Q and A,Q4_2023,2024-01-12
"Yeah. Mike, thanks for the question. And yeah – and of course, you will, as I noted, be hearing more from us at Investor Day and between now and Investor Day. But I will take a little bit of extra time here to answer your question, because you're right, it's important to give you the transparency. And I'm going to follow the structure that we used on the page and go through each line of business.",year,Jeremy Barnum,CFO,8,Q and A,Q4_2023,2024-01-12
"So, starting with CCB, it's the biggest dollar driver overall. It's an 8% increase year-on-year, which is about the same as we had last year. One key driver is the branch strategy and the associated staff for that. In 2023, we built 166 new branches, and we're planning about a similar number this year. Marketing is also a driver. We're seeing great opportunities, great demand and engagement in our Card products. And so, that shows up in marketing. And as you well know, our wealth strategy in CCB remains a big focus and priority.",both,Jeremy Barnum,CFO,8,Q and A,Q4_2023,2024-01-12
"I think it's worth noting here, right, that as we've talked about and as you know, Mike, some of our investments are designed to produce short-term payoffs and some of them are much longer-term and some of them are just table stakes. But we actually see quite a bit of evidence of current payoffs in our current results in the CCB investment. So, for example, in 2023, we had 2 million net new checking accounts. We had an 8% growth in active card accounts. And over the last three years, we've increased deposit market share by 180 basis points. So, as we've often said about the company as a whole, we're very happy to be producing very good current returns and growth while investing for the future.",year,Jeremy Barnum,CFO,8,Q and A,Q4_2023,2024-01-12
"In AWM, continued client advisor hiring is a key driver, as well as making sure that both the advisors and all of their new clients have the support that they need. And a little bit to the prior question, in AWM, we also have a little bit of volume and revenue-related driver tied to an improved revenue outlook.",year,Jeremy Barnum,CFO,8,Q and A,Q4_2023,2024-01-12
"The Commercial Bank is an interesting story in the sense that about half of it is the exit rate impact of ads that we did in the middle of the year based on market disruption and all the kind of new clients and new loans that we saw and the need to support that across the entire ecosystem. As well as the fact that that created an opportunity in the middle of the year to accelerate our longstanding and preexisting innovation economy strategy. So, we took some opportunities to onboard some key teams in different parts of the franchise. And then, as you look into 2024, it's really pretty consistent themes to the ones that we had before, including hiring bankers both domestically and internationally.",both,Jeremy Barnum,CFO,8,Q and A,Q4_2023,2024-01-12
"The CIB story is a little bit different. The percentage growth there is lower, which recognizes, I think, both our very, very strong share positions as a starting point and also the fact that we've been investing quite aggressively for some time in the Payments business, which has produced meaningful payoffs already there in terms of significant share gains. So, as a result, the biggest driver in the CIB is really generic inflation, including labor as well as, again to the prior question, volume and revenue-related increases tied to the improved NIR outlook. And I do want to say for the avoidance of doubt that despite all of this, our core strategy of looking very granularly at all the areas of strength and weakness and making sure that we're upgrading where appropriate to have absolutely the best talent in the CIB remains fully in effect.",year,Jeremy Barnum,CFO,8,Q and A,Q4_2023,2024-01-12
"Finally, you'll note that I haven't actually talked about technology in any of the businesses, and that's actually because even though all of the businesses in various ways are investing in technology and spending money on it, the drivers are actually very consistent across the entire firm, even though it's very bottoms-up driven. And those drivers are consistent with what they've been, new products, features and customer platforms, as well as modernization. So, that's happening throughout the company both at the app level and otherwise. And I will say actually in closing, talking about technology – which I think is interesting – that to the point about a driver being growth writ large, one of the things that we see is higher volume-related technology expense throughout the company. So, thanks for the question, Mike. It was a good opportunity to give you guys a bit more color here.",year,Jeremy Barnum,CFO,9,Q and A,Q4_2023,2024-01-12
Okay. I have a short follow-up. I'm still here.,year,Mike Mayo,Analyst,9,Q and A,Q4_2023,2024-01-12
Sure.,year,Jeremy Barnum,CFO,9,Q and A,Q4_2023,2024-01-12
"Yeah. Can you just talk about the impact of AI on your technology approach? And I know I’ve asked you this before and you said you're spending it, you're being careful, you want to see a return on your dollars. But how much difference can this make? How big is your tech budget last year? How much should it be this year? How much could AI make a difference? Just a little more meat on the tech bones.",year,Mike Mayo,Analyst,9,Q and A,Q4_2023,2024-01-12
"Yeah, sure. So, let me address the AI point, and I think maybe I won't go into a lot of quantitative detail on this stuff and I'll save that for Investor Day, if you don't mind. But, I will address the AI point. So, as you may be aware, we actually have Teresa Heitsenrether now running the AI strategy for the company as a member of the Operating Committee, which I think is an indication of the priority that we place on this, and in partnership with Lori and all of the technology organization.",year,Jeremy Barnum,CFO,9,Q and A,Q4_2023,2024-01-12
