text,fiscal_period_ref,speaker,role,page,section,reporting_period,date_of_call
"In terms of credit performance this quarter, credit costs were $1.9 billion, driven by net charge-offs which were up $825 million year-on-year, predominately due to continued normalization in Card. The net reserve build was $45 million, reflecting the build in Card, largely offset by a release in Home Lending.",quarter,Jeremy Barnum,CFO,2,Prepared remarks,Q1_2024,2024-04-12
"Next, the Corporate & Investment Bank on page 5. Before reporting CIB's results, I want to note that this will also be the last quarter we will report earnings for the CIB and CB as standalone segments. Between now and Investor Day, we will furnish an 8K with historical results including five quarters and two full years of history consistent with the structure of the new Commercial and Investment Bank segment, in line with the re-organization that was announced in January.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
"Turning back to this quarter, CIB reported net income of $4.8 billion on revenue of $13.6 billion. Investment Banking revenue of $2 billion was up 27% year-on-year.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
IB fees were up 21% year-on-year and we ranked number one with year-to-date wallet share of 9.1%.,quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
"In Advisory, fees were down 21%, driven by fewer large completed deals. Underwriting fees were up significantly, benefiting from improved market conditions, with debt up 58% and equity up 51%.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
"In terms of the outlook, while we're encouraged by the level of capital markets activity we saw this quarter, we need to be mindful that some meaningful portion of that is likely pulling forward from later in the year.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
"Similarly, while it was encouraging to see some positive momentum in announced M&A in the quarter, it remains to be seen whether that will continue and the Advisory business still faces structural headwinds from the regulatory environment.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
"Payments revenue was $2.4 billion, down 1% year-on-year, as deposit margin normalization and deposit-related client credits were largely offset by higher fee-based revenue and deposit balances.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
"Moving to Markets, total revenue was $8 billion, down 5% year-on-year. Fixed income was down 7%, driven by lower activity in Rates and Commodities compared to a strong prior-year quarter, partially offset by strong results in Securitized Products.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
Equity Markets was flat. Securities Services revenue of $1.2 billion was up 3% year-on-year.,quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
"Expenses of $7.2 billion were down 4% year-on-year, predominantly driven by lower legal expense.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
"Moving to the Commercial Bank on page 6. Commercial Banking reported net income of $1.6 billion. Revenue of $3.6 billion was up 3% year-on-year, driven by higher non-interest revenue.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
"Gross Investment Banking and Markets revenue of $913 million was up 4% year-on-year, with increased IB fees largely offset by lower markets revenue compared to a strong prior year quarter.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
"Payments revenue of $1.9 billion was down 2% year-on-year, driven by lower deposit margins and balances, largely offset by fee growth net of higher deposit-related client credits.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
"Expenses of $1.5 billion were up 13% year-on-year, predominantly driven by higher compensation, reflecting an increase in employees including front office and technology investments, as well as higher volume-related expense.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
"Average deposits were down 3% year-on-year, primarily driven by lower non-operating deposits and down 1% quarter-on-quarter, reflecting seasonally lower balances.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
"Loans were flat quarter-on-quarter. C&I loans were down 1%, reflecting muted demand for new loans as clients remain cautious. And CRE loans were flat as higher rates continued to have an impact on originations and payoff activity.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
"Finally, credit costs were a net benefit of $35 million, including a net reserve release of $101 million and net charge-offs of $66 million.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
"Then to complete our lines of business, AWM on page 7. Asset & Wealth Management reported net income of $1 billion, with pre-tax margin of 28%.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
"Revenue of $4.7 billion was down 1% year-on-year. Excluding net investment valuation gains in the prior year, revenue was up 5%, driven by higher management fees on strong net inflows and higher average market levels, partially offset by lower NII due to deposit margin compression.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
"Expenses of $3.4 billion were up 11% year-on-year, largely driven by higher compensation, including revenue-related compensation, continued growth in our private banking advisor teams and the impact of the J.P. Morgan Asset Management China acquisition as well as higher distribution fees.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
"For the quarter, long-term net inflows were $34 billion, led by Equities and Fixed Income.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
"AUM of $3.6 trillion was up 19% year-on-year and client assets of $5.2 trillion were up 20% year-on-year, driven by higher market levels and continued net inflows.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
"And finally, loans were down 1% quarter-on-quarter and deposits were flat.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
"Turning to Corporate on page 8, Corporate reported net income of $918 million. Revenue was $2.3 billion, up $1.3 billion year-on-year. NII was $2.5 billion, up $737 million year-on-year driven by the impact of balance sheet mix and higher rates.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
NIR was a net loss of $188 million. The current quarter included net investment securities losses of $366 million compared with net securities losses of $868 million in the prior year quarter.,quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
"Expenses of $1 billion were up $889 million year-on-year, predominately driven by the increase to the FDIC special assessment.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
"To finish up, we have the outlook on page 9. We now expect NII ex. Markets to be approximately $89 billion based on a forward curve that contained three rate cuts at quarter end.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
"Our total NII guidance remains approximately $90 billion, which implies a decrease in our Markets NII guidance from around $2 billion to around $1 billion. The primary driver of that reduction is balance sheet growth and mix shift in the Markets business, and as a reminder, changes in Markets NII are generally revenue neutral.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
"Our outlook for adjusted expense is now about $91 billion, reflecting the increase to the FDIC special assessment I mentioned upfront.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
"And on credit, we continue to expect the 2024 Card net charge-off rate to be below 3.5%.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q1_2024,2024-04-12
"Finally, you may have noticed that our effective tax rate has increased this quarter and it will likely stay around 23% this year absent discrete items, which can vary quite a bit. The driver of this change is the firm's adoption of the proportional amortization method for certain tax equity investments. Our managed rate is unchanged and it should average about 3.5% above the effective tax rate. This is a smaller gap than we previously observed and we expect this approximate relationship to persist going forward although the difference will continue to fluctuate as it has in the past.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q1_2024,2024-04-12
"For the avoidance of doubt, these changes have no meaningful impact on expected annual net income; we're just mentioning this to help with your models.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q1_2024,2024-04-12
"So, to wrap up, we're pleased with another quarter of strong operating results even as the journey towards NII normalization begins. While we remain confident in our ability to produce strong returns and manage risk across a range of scenarios, the economic, geopolitical and regulatory uncertainties that we have been talking about for some time remain prominent and we are focused on being prepared to navigate those challenges as well as any others that may come our way.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q1_2024,2024-04-12
"And with that, let's open up the line for Q&A.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q1_2024,2024-04-12
Operator: The first question is coming from the line of Betsy Graseck from Morgan Stanley. You may proceed.,quarter,Operator,Host,4,Q and A,Q1_2024,2024-04-12
Hi. Good morning.,quarter,Betsy L. Graseck,Analyst,4,Q and A,Q1_2024,2024-04-12
Morning.,quarter,Jamie Dimon,CEO,4,Q and A,Q1_2024,2024-04-12
"So, a couple of questions here. Just, one, Jamie, could you talk through the decision to raise the dividend kind of mid-cycle, it felt like, pre-CCAR? And also, help us understand how you're thinking about where that payout ratio, that dividend payout ratio, range should be. Because over the past several years, it's been somewhere between 24% and 32%. And so, is this suggesting we could be towards the higher-end of that range or even expanding above that?",quarter,Betsy L. Graseck,Analyst,4,Q and A,Q1_2024,2024-04-12
"And then I also just wanted to understand the buyback and the keeping of the CET1 at 15% here. The minimum is 11.9%. I know it's – we have to wait for Basel III Endgame re-proposal to come through and all that, but should we be expecting that, hey, we're going to hold 15% CET1 until we know all these rules? Thanks.",quarter,Betsy L. Graseck,Analyst,4,Q and A,Q1_2024,2024-04-12
"Yeah. So, Betsy, before I answer the question, I want to say something on behalf of all of us at JPMorgan and, me personally, thrilled to have you on this call. For those that don't know, Betsy has been through a terrible medical episode and it's a reminder to all of us how lucky we are to be here. But, Betsy, in particular, the amount of respect we have, not just in your work, but in your character over the last 20 plus years has been exceptional. So, on behalf of all of us, I just want to welcome you back and thrilled to have you here.",quarter,Jamie Dimon,CEO,4,Q and A,Q1_2024,2024-04-12
"And so, you're asking a pertinent question. So, we're earning a lot of money. Our capital cup runneth over, and that's why we've increased the dividend. And if you're asking me what we'd like to do is to pay out something like a third, a third of normalized earnings. Of course, it's hard to calculate always what normalized earnings are, but we don't mind being a little bit ahead of that sometimes, a little bit behind that sometimes.",quarter,Jamie Dimon,CEO,4,Q and A,Q1_2024,2024-04-12
"If I could give people kind of consistent dividend guidance, et cetera, I think the far more important question is the 15%. So, look at the 15%, I'm going to oversimplify it, that basically will prepare us for the total Basel Endgame today, roughly. The specifics don't matter that much.",quarter,Jamie Dimon,CEO,4,Q and A,Q1_2024,2024-04-12
"Remember, we can do a lot of things to change that in the short-run or the long-run, but it looks like Basel III Endgame may not be the worst case. It'll be something less than that. So, obviously, when and if that happens, it would free up a lot of capital, and I'm going to say in the order of $20 billion or something like that.",quarter,Jamie Dimon,CEO,5,Q and A,Q1_2024,2024-04-12
"And, yes, we've always had the capital hierarchy the same way, which is we're going to use capital to build our business first, I mean, pay the dividend – steady dividend, build the business, and if we think it's appropriate to buy back stock. We're continuing to buy back stock at $2 billion a quarter (sic). I personally do not want to buy back a lot more than that at these current prices. I think you've all heard me talk about the world, things like that. So, waiting in preparation for Basel. Hopefully we'll know something later, and then we can be much more specific with you all.",quarter,Jamie Dimon,CEO,5,Q and A,Q1_2024,2024-04-12
"But in the meantime, there's also – it's very important to put in mind, there are short-term uses for capital that are good for shareholders, that could reduce our CET1 too. So, you may see us do things in the short-run that will increase earnings, increase capital, that are using up that capital. Jeremy mentioned on the – on one of the things that we know, the balance sheet and how we use the balance sheet for credit and trading, we could do things now.",quarter,Jamie Dimon,CEO,5,Q and A,Q1_2024,2024-04-12
"So, it's a great position to be in. We're going to be very, very patient. I urge all the analysts to keep in mind, excess capital is not wasted capital, it's earnings in store. We will deploy it in a very good way for shareholders in due course.",quarter,Jamie Dimon,CEO,5,Q and A,Q1_2024,2024-04-12
Excellent. Thank you so much.,quarter,Betsy L. Graseck,Analyst,5,Q and A,Q1_2024,2024-04-12
"And yeah, Betsy, I just wanted to add my welcome back thoughts as well, and just a very minor edit to Jamie's answer. I think he just misspoken when he said $2 billion a year in buybacks. The trajectory is $2 billion...",quarter,Jeremy Barnum,CFO,5,Q and A,Q1_2024,2024-04-12
Oh. Sorry. $2 billion a quarter. Yeah.,quarter,Jamie Dimon,CEO,5,Q and A,Q1_2024,2024-04-12
"...a quarter. Otherwise, I have nothing to add to Jamie's very complete answer. But welcome back, Betsy.",quarter,Jeremy Barnum,CFO,5,Q and A,Q1_2024,2024-04-12
"Okay. Thank you so much, and appreciate it. Looking forward to seeing you at Investor Day on May 20th.",quarter,Betsy L. Graseck,Analyst,5,Q and A,Q1_2024,2024-04-12
Excellent. Us too.,quarter,Jeremy Barnum,CFO,5,Q and A,Q1_2024,2024-04-12
Operator: Thank you. Our next question comes from Jim Mitchell with Seaport Global. You may proceed.,quarter,Operator,Host,5,Q and A,Q1_2024,2024-04-12
"Hey. Good morning. Jeremy, can you speak to the trends you're seeing with respect to deposit migration in the quarter, if there's been any change? Have you seen that migration start to slow or not?",quarter,Jim Mitchell,Analyst,6,Q and A,Q1_2024,2024-04-12
"Yeah. Good question, Jim. I think the simplest and best answer to that is: not really. So, as we've been saying for a while, migration from checking and savings to CDs is sort of the dominant trend with this driving the increase in weighted average rate paid in the consumer deposit franchise, that continues. We continue to capture that money-in-motion at a very high rate. We're very happy about what that means about the consumer franchise and level of engagement that we're seeing.",quarter,Jeremy Barnum,CFO,6,Q and A,Q1_2024,2024-04-12
I'm aware that there's a little bit of a narrative out there about are we seeing the end of what people sometimes refer to as cash sorting. We've looked at that data. We see some evidence that maybe it's slowing a little bit. We're quite cautious on that. We really sort of don't think it makes sense to assume that in a world where checking and savings is paying effectively zero and the policy rate is above 5% that you're not going to see ongoing migration.,quarter,Jeremy Barnum,CFO,6,Q and A,Q1_2024,2024-04-12
"And frankly, we expect to see that even in a world where – even if the current yield curve environment were to change and meaningful cuts were to get reintroduced and we would actually start to see those, we would still expect to see ongoing migration and yield-seeking behavior. So, it's quite conceivable and this is actually on the yield curve that we had in fourth quarter that had six cuts in it. We were still nonetheless expecting an increase in weighted average rate paid as that migration continues. So, I would say no meaningful change in the trends and the expectation for ongoing migration is very much still there.",quarter,Jeremy Barnum,CFO,6,Q and A,Q1_2024,2024-04-12
"Okay. And just a follow-up on that and just sort of bigger picture on NII. Is that sort of the biggest driver of your outlook? Is it migration? Is it the forward curve? Is it balances? It sounds like it's migration, but just I'd be curious to hear your thoughts on the biggest drivers of upside or downside.",quarter,Jim Mitchell,Analyst,6,Q and A,Q1_2024,2024-04-12
"Yeah. So, I mean I think the drivers of, let's say, what's embedded in the current guidance is actually not meaningfully different from what it was in the fourth quarter, meaning it's the current yield curve, which is a little bit stale now. But the snap from quarter-end had roughly three cuts in it. So, it's the current yield curve, it's what I just said, the expectation of ongoing internal migration. There is some meaningful offset from Card revolve growth, which while it's a little bit less than it was in prior years, is still a tailwind there.",quarter,Jeremy Barnum,CFO,6,Q and A,Q1_2024,2024-04-12
"We expect deposit balances to be sort of flat to modestly down, so that's a little bit of a headwind at the margin. And then, there's obviously the wild card of potential product level reprice, which we always say we're going to make those decisions situationally as a function of competitive conditions in the marketplace, and you know this obviously, but in a world where we've got something like $900 billion of deposits paying effectively zero, relatively small changes in the product level reprice can change the NII run rate by a lot. So, the error bands here are pretty wide, and we're always going to stick with our mantra, which has been not losing primary bank relationships and thinking about the long-term health of the franchise when we think about deposit pricing.",quarter,Jeremy Barnum,CFO,6,Q and A,Q1_2024,2024-04-12
Right. Okay. Great. Thanks for the color.,quarter,Jim Mitchell,Analyst,6,Q and A,Q1_2024,2024-04-12
Thanks.,quarter,Jeremy Barnum,CFO,6,Q and A,Q1_2024,2024-04-12
Operator: Thank you. Our next question comes from John McDonald with Autonomous Research. You may proceed.,quarter,Operator,Host,7,Q and A,Q1_2024,2024-04-12
"Thanks. Jeremy, you had mentioned at a conference earlier this year that the Street might need to build in more reserve growth – for the Card growth, you've had more reserve build. We didn't see that this quarter. Is that just kind of seasonal? And would you still expect the kind of growth math to play out in terms of Card growth and reserve build needs?",quarter,John McDonald,Analyst,7,Q and A,Q1_2024,2024-04-12
"Yeah, John. So, in short, yes to both questions. So, yes, the relative lack of build this quarter is a function of the normal seasonal patterns of Card. Yes, we still expect 12% Card loan growth for the full year. And yes, that still means that all else equal, we think the consensus for the allowance build for the back three quarters is still a little too low, if you map it to that expected Card loan growth.",quarter,Jeremy Barnum,CFO,7,Q and A,Q1_2024,2024-04-12
"Obviously, there's the wild card of what happens with our probabilities and our parameters and the output of our internal process of assessing the skew in the seasonal distribution and so on, and we're not speaking to that one way or the other. So, if guys have your own opinions about that, that's fine, but we're narrowly just saying that based on the Card loan growth that we expect and normal coverage ratios for that, we do expect build in the back half of the year.",quarter,Jeremy Barnum,CFO,7,Q and A,Q1_2024,2024-04-12
"Okay. Got it. And then just to follow up to make it super clear on the idea of the Markets NII, that outlook being revised down by $1 billion but revenue neutral. I guess, the obvious thing is, there, there's typically an offset in fee income and you don't guide to that. But the idea would be the way you're structuring trades, the way the balance sheet is evolving, there’s some offset that you'd expect in Markets fees from the lower Markets NII, correct?",quarter,John McDonald,Analyst,7,Q and A,Q1_2024,2024-04-12
"That is exactly right. And specifically, what's going on here is there's shift between on-balance sheet and off-balance sheet in the financing businesses and prime and so on within Markets. And you can actually see a little bit of a pop in the Markets balance sheet in the supplement and these things are all related.",quarter,Jeremy Barnum,CFO,7,Q and A,Q1_2024,2024-04-12
"So, fundamentally, you can think of it as like we either hold the equities on the balance sheet, non-interest-bearing, high-funding expense, negative for NII, or we receive that in total return form through derivatives, exactly the same economics, no impact on NII. So, that shift is a function of the sort of borrowing relationships in the marketplace in ways that are bottom line effectively neutral. It's second order effects, but they change the geography quite a bit, and that's what happened this quarter. And that's why we've been emphasizing for some time that the NII ex. Markets is the better number to focus on in terms of an indicator of how the core banking franchise is performing.",quarter,Jeremy Barnum,CFO,7,Q and A,Q1_2024,2024-04-12
Got it. Thank you.,quarter,John McDonald,Analyst,7,Q and A,Q1_2024,2024-04-12
Thank you.,quarter,Jeremy Barnum,CFO,7,Q and A,Q1_2024,2024-04-12
Operator: Thank you. Our next question comes from Ebrahim Poonawala with Bank of America. You may proceed.,quarter,Operator,Host,7,Q and A,Q1_2024,2024-04-12
"Hey. Good morning. I guess, just in terms of, Jeremy, when you think about the outlook for the economy, I would appreciate your thoughts on the health of the customer base, both commercial and consumer. And when we think about higher-for-longer, maybe the economy is too strong so we don't get any rate cuts, are you seeing that when you talk to your customers and the feedback you're getting from your bankers where the momentum is picking up?",quarter,Ebrahim H. Poonawala,Analyst,8,Q and A,Q1_2024,2024-04-12
"And I appreciate all the macro risks that Jamie has pointed out, but I'm just getting – trying to get to a sense of what your view is in terms of the most likely outcome based on what you're seeing today from the customers.",quarter,Ebrahim H. Poonawala,Analyst,8,Q and A,Q1_2024,2024-04-12
"I would say consumer customers are fine. The unemployment is very low. Home prices are up. Stock prices are up. The amount of income they need to service their debt is still kind of low, but the extra money of the lower-income folks is running out – not running out, but normalizing, and you see credit normalizing a little bit. And of course, higher-income folks still have more money, they're still spending it. So, whatever happens, the customer is in pretty good shape and they're – if they – you go into a recession, they'll be in pretty good shape.",quarter,Jamie Dimon,CEO,8,Q and A,Q1_2024,2024-04-12
"Businesses are in good shape. If you look at it today, their confidence is up, their order books are up, their profits are up. But what I caution people, these are all the same results of a lot of fiscal spending, a lot of QE, et cetera. And so, we don't really know what's going to happen. And I also want to look at the year. Look at two years or three years, all the geopolitical effects and oil and gas and how much fiscal spending will actually take place, our elections, et cetera.",quarter,Jamie Dimon,CEO,8,Q and A,Q1_2024,2024-04-12
"So, we're in good shape – we're okay right now. It does not mean we're okay down the road. And if you look at any inflection point, being okay in the current time is always true. That was true in 1972. It was true in any time we've had it. So, I just – I'm just on the more cautious side. How people feel and confidence levels and all that, that doesn't necessarily stop you from having an inflection point. And so, everything is okay today, but you've got to be prepared for a range of outcomes, which we are.",quarter,Jamie Dimon,CEO,8,Q and A,Q1_2024,2024-04-12
"And the other thing I want to point out, because all of these questions about interest rates and yield curves and NII and credit losses, it's – one thing to project it today based on what – not what we think in economic scenarios, but the generally accepted economic scenario, which is the generally accepted rate cuts of the Fed, but these numbers have always been wrong.",quarter,Jamie Dimon,CEO,8,Q and A,Q1_2024,2024-04-12
"You have to ask the question, what if other things happen like higher rates with this modest recession, et cetera? Then all these numbers change. I just don't think any of us should be surprised if and when that happens. And I just think the chance of happening is higher than other people. I don't know the outcome. We don't want to guess the outcome. I've never seen anyone actually positively predict big inflection point in the economy, literally in my life or in history.",quarter,Jamie Dimon,CEO,8,Q and A,Q1_2024,2024-04-12
"That's helpful. And just tied to that, as we look at commercial real estate both for J.P. and for the economy overall, is higher rates alone enough to create more vulnerability than issues beyond office CRE? Like, how would you characterize the health of the CRE market? Thank you.",quarter,Ebrahim H. Poonawala,Analyst,8,Q and A,Q1_2024,2024-04-12
"Yeah, so I'll put it into two buckets. Okay? First of all, we're fine. We've got good reserves against office. We think our multifamily is fine. Jeremy can give you more detail on that if you want.",quarter,Jamie Dimon,CEO,8,Q and A,Q1_2024,2024-04-12
"But if you think of real estate, there's two pieces. If rates go up, think of the yield curve. The whole yield curve, not Fed funds, but the 10-year bond rate, it goes up 2%, all assets, all assets, every asset on the planet, including real estate, is worth 20% less. Well, obviously, that creates a little bit of stress and strain, and people have to roll those over and finance it more. That's not just true for real estate, it's true for everybody. And that happens, leveraged loans, real estate will have some effect.",quarter,Jamie Dimon,CEO,8,Q and A,Q1_2024,2024-04-12
"The second thing is the, why does that happen? If that happens because we have a strong economy, well, that's not so bad for real estate because people will be hiring and throwing things out and other financial assets. If that happens because we have stagflation, well that’s the worst case.",quarter,Jamie Dimon,CEO,8,Q and A,Q1_2024,2024-04-12
"All of a sudden, you are going to have more vacancies, you are going to have more companies cutting back, you are going to have less leases. It will affect – including multifamily, that will filter through the whole economy in a way that we – people haven't really experienced since 2010.",quarter,Jamie Dimon,CEO,9,Q and A,Q1_2024,2024-04-12
"So, I just put in the back of your mind the why is important, the interest rates are important, the recession is important. If things stay where they are today, we have kind of the soft landing that seems to be embedded in the marketplace, everyone will – the real estate will muddle through. Obviously, it will be idiosyncratic if you're in different cities and different types and B versus A buildings and all of that, but people muddle through. They won't muddle through under higher rates with the recession. That would be tough for a lot of folks and not just real estate if, in fact, that happens.",quarter,Jamie Dimon,CEO,9,Q and A,Q1_2024,2024-04-12
Helpful. Thank you so much.,quarter,Ebrahim H. Poonawala,Analyst,9,Q and A,Q1_2024,2024-04-12
"Thanks, Ebrahim.",quarter,Jeremy Barnum,CFO,9,Q and A,Q1_2024,2024-04-12
Operator: Thank you. Our next question comes from Erika Najarian with UBS. You may proceed.,quarter,Operator,Host,9,Q and A,Q1_2024,2024-04-12
"Hi. Good morning. Given that your response to Betsy's question is that 15% CET1 today prepares you for Basel III Endgame as written, you earn 22% on – without the FDIC assessment. Ahead of Investor Day, I guess, six weeks from now or a week from now, as we think about that 17% through-the-cycle target, if you're at the right capital level per you guys, where are you over-earning today?",quarter,Erika Najarian,Analyst,9,Q and A,Q1_2024,2024-04-12
"Right. So, interesting framing of the question, Erika. So, I think we've been pretty consistent about where we're over-earning, right? So, obviously, one major area is that we're over-earning in deposit margin, especially in consumer and that's sort of why we're expecting sequential declines in NII, why we've talked about compressing deposit margins and increases in weighted average rate paid. So, I think that's probably the single biggest source of, let's call it, excess earnings currently.",quarter,Jeremy Barnum,CFO,9,Q and A,Q1_2024,2024-04-12
