text,fiscal_period_ref,speaker,role,page,section,reporting_period,date_of_call
"In addition, the ongoing and persistent increase in the regulatory cost of market making for banks suggests that the regulators want dramatic changes of the current operation of the U.S. capital markets.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2023,2023-10-13
"We believe that well-regulated market makers that are committed to deploying capital to clients on a principal basis are a critical building block supporting the breadth, depth and resilience of the American capital markets, which is vital to the U.S. economy.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2023,2023-10-13
"So, caution is warranted when proposing changes of this magnitude.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2023,2023-10-13
"With that, let's go to our businesses, starting with CCB on page 6.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2023,2023-10-13
"Consumer spend growth has now reverted to pre-pandemic trends, with nominal spend per customer stable and relatively flat year-on-year.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2023,2023-10-13
"Cash buffers continued to normalize to pre-pandemic levels, with lower income groups normalizing faster.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2023,2023-10-13
"Turning now to the financial results, excluding First Republic. CCB reported net income of $5.3 billion on revenue of $17 billion which was up 19% year-on-year.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2023,2023-10-13
"In Banking & Wealth Management, revenue was up 30% year-on-year, driven by higher NII on higher rates.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2023,2023-10-13
End-of-period deposits were down 3% quarter-on-quarter.,quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2023,2023-10-13
We ranked number one in Retail deposit share based on FDIC data and continued to solidify our leadership position in key markets.,quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2023,2023-10-13
"Client investment assets were up 21% year-on-year, driven by market performance and strong net inflows as we continue to capture yield-seeking flows from our Consumer Banking customers.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2023,2023-10-13
"In Home Lending, revenue was down 2% year-on-year, given a smaller market.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2023,2023-10-13
"Originations of $10.3 billion were up slightly quarter-on-quarter, but they remain down 15% year-on-year.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2023,2023-10-13
"Moving to Card Services & Auto – revenue was up 7% year-on-year, driven by higher Card Services NII on higher revolving balances, partially offset by lower auto lease income.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2023,2023-10-13
"Card outstandings were up 16% year-on-year, due to strong account acquisition and continued normalization of revolve.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2023,2023-10-13
"And in Auto, originations were up $10.2 billion, up 36% year-on-year, as we saw competitors pull back and we gained market share.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2023,2023-10-13
"Expenses of $8.5 billion were up 7% year-on-year, largely driven by continued investments in staffing, primarily in front office and technology.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2023,2023-10-13
"In terms of credit performance this quarter, credit costs were $1.4 billion, driven by net charge-offs, which were up $720 million year-on-year, predominantly due to continued normalization of Card.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2023,2023-10-13
"The net reserve build of $49 million reflected a $301 million build in Card Services, primarily offset by a $250 million release in Home Lending.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2023,2023-10-13
"Next, the CIB on page 7. CIB reported net income of $3.1 billion, on revenue of $11.7 billion.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2023,2023-10-13
Investment Banking revenue of $1.6 billion was down 6% year-on-year.,quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2023,2023-10-13
"IB fees were down 3% year-on-year, and we ranked number one with a year-to-date wallet share of 8.6%.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2023,2023-10-13
"In Advisory, fees were down 10%.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2023,2023-10-13
Underwriting fees were up 8% for debt and down 6% for equity.,quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2023,2023-10-13
"In terms of the outlook, we're encouraged by the level of capital markets activity in September, and we have a healthy pipeline going into the fourth quarter.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2023,2023-10-13
"Advisory has also picked up compared to the first half, but year-to-date announced M&A remains down significantly, which will continue to be a headwind.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q3_2023,2023-10-13
"Payments revenue was $2.1 billion, up 3% year-on-year.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"Excluding equity investments, it was up 12% driven by higher rates, partially offset by lower deposit balances.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"Moving to Markets – total revenue was $6.6 billion, down 3% year-on-year, against a very strong third quarter last year.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"Fixed Income was up 1%, driven by an increase in financing and trading activity in Securitized Products, as well as improved performance in Credit. This was predominantly offset by Currencies and Emerging Markets coming off a very strong quarter last year.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"Equity Markets was down 10%, reflecting lower revenues across products compared to a strong prior-year quarter, as activity was challenged by lower volatility.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"Securities Services revenue of $1.2 billion was up 9% year-on-year, driven by higher rates partially offset by lower deposit balances.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"Expenses of $7.4 billion were up 11% year-on-year, predominantly driven by higher legal expense and wage inflation.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"Credit costs were net benefit of $185 million, driven by a net reserve release of $230 million reflecting the impact of net lending activity and net charge-offs of $45 million.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
Moving to the Commercial Bank on page 8. Commercial Banking reported net income of $1.7 billion.,quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"Revenue of $3.7 billion was up 20% year-on-year, with Payments revenue of $2 billion, up 30% year-on-year, driven by higher rates.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"And Gross Investment Banking and Markets revenue of $821 million was up 8% year-on-year, reflecting increased M&A volume.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"Expenses of $1.4 billion were up 15% year-on-year, largely driven by an increase in headcount, including front office and technology investments, as well as higher volume-related expense, including the impact of new client acquisition.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"Average deposits were down 7% year-on-year, 5% quarter-on-quarter, primarily driven by lower non-operating deposits as clients opt for higher yielding alternatives.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"Loans were up 1% quarter-on-quarter. C&I loans were flat, reflecting continued stabilization in new loan demand and revolver utilization.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"And CRE loans were up 1%, reflecting funding of prior year originations in Real Estate Banking, as well as lower payoff activity.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"Finally, credit costs were $64 million, including net charge-offs of $50 million and a net reserve build of $14 million.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"Then to complete our lines of business, AWM on page 9. Asset & Wealth Management reported net income of $1.1 billion, with pre-tax margin of 31%.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"Revenue of $4.6 billion was relatively flat year-on-year, as higher management fees on strong net inflows and higher average market levels were offset by lower performance fees and lower NII from deposits.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"Expenses of $3.1 billion were up 3% year-on-year, driven by continued growth in our private banking advisor teams and the impact of closing the J.P. Morgan Asset Management China and Global Shares acquisitions.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"For the quarter, net long-term inflows were $20 billion, positive across all asset classes led by Equities.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"And in liquidity, we saw net inflows of $40 billion.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"AUM of $3.2 trillion was up 22% year-on-year and client assets of $4.6 trillion were up 21% year-on-year, driven by continued net inflows of higher market levels.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"Finally, loans were flat quarter-on-quarter, while deposits were down 5%, driven by migration to investments, partially offset by client inflows.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"Turning to Corporate on page 10. Corporate reported net income of $911 million, revenue was $1.5 billion, up $1.8 billion compared to last year.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"NII was $2 billion, up $1.2 billion year-on-year, due to the impact of higher rates.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
And NIR was a net loss of $506 million and included the net investment securities losses I mentioned upfront.,quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
Expenses of $456 million were up $151 million year-on-year.,quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"To finish, we have the outlook on page 11. We now expect 2023 NII and NII ex. Markets to be approximately $88.5 billion and $89 billion, respectively, with the increase driven by slower reprice than previously assumed.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"Consistent with what we've been saying throughout the year, while we don't know when it will normalize, we do not consider this level of NII to be sustainable.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"Our outlook for 2023 adjusted expense is now approximately $84 billion. And as a reminder, this is on an adjusted basis, which excludes legal expense.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"Also, remember this outlook excludes the pending FDIC special assessment.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"And on credit, we now expect the 2023 Card net charge-off rate to be approximately 2.5%, mostly driven by denominator effects due to recent balance growth.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"So to wrap up, we're pleased with another quarter of strong operating results.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"Throughout the year we've been pointing out the various sources of significant uncertainty in all of those, including the geopolitical situation, economic outlook, rate environment, deposit reprice and the impact of the Basel III Endgame proposal are as prominent now as they have been in the recent past.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"But as always, we continue to prepare for a range of scenarios and are focused on being there for our clients and customers when they need us most.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
"And with that, let's open the line for Q&A.",quarter,Jeremy Barnum,CFO,4,Prepared remarks,Q3_2023,2023-10-13
Thank you. Please stand by. Our first question comes from John McDonald with Autonomous Research. You may proceed.,quarter,Operator,Host,5,Q and A,Q3_2023,2023-10-13
"Hi, good morning. Jeremy, I was wondering if you could give us a little more color in what you're seeing so far on deposit reprice and migration. What's been better than expected so far on that front? And how do you see higher-for-longer rates potentially impacting deposit reprice pressure?",quarter,John McDonald,Analyst,5,Q and A,Q3_2023,2023-10-13
"Sure. Thanks, John. I think the themes are pretty much the same as we've seen in prior quarters.",quarter,Jeremy Barnum,CFO,5,Q and A,Q3_2023,2023-10-13
"So, as we talked a little bit about on the press call, we've been trying to be a little bit cautious about recognizing that we don't think the current levels are sustainable and we do think that we'll have to reprice in some pockets to some degree, maybe tiering or whatever at some point in the future. And, of course, that hasn't happened yet this year, so that's one factor.",quarter,Jeremy Barnum,CFO,5,Q and A,Q3_2023,2023-10-13
"In the meantime, the CD strategy is working well. We're getting – continue to get very good feedback from the field and we're capturing money in motion, and so we're seeing the sort of internal migration and the associated slow increase in deposit rate paid as a result of CD migration.",quarter,Jeremy Barnum,CFO,5,Q and A,Q3_2023,2023-10-13
"But that’s sort of working as we would have hoped and so everything is kind of playing out according to plan, I would say.",quarter,Jeremy Barnum,CFO,5,Q and A,Q3_2023,2023-10-13
"In terms of higher-for-longer, I think it just means that there will continue to be upward pressure on deposit pricing both from internal migration and possibly moderate effects. And in the end, as we always say, we’re going to price products as a function of the competitive market environment.",quarter,Jeremy Barnum,CFO,5,Q and A,Q3_2023,2023-10-13
"And just as a follow up, it seems like you’ve done some securities repositioning the last couple quarters. How are you positioning the balance sheet in terms of cash and the securities portfolio, given your outlook for rates?",quarter,John McDonald,Analyst,5,Q and A,Q3_2023,2023-10-13
"Yeah. I think I would say that while we're not predicting higher rates, I don't know if Jamie will have something to say here, we believe in being prepared for it and that's been our position for some time and, of course, that's produced good results.",quarter,Jeremy Barnum,CFO,5,Q and A,Q3_2023,2023-10-13
And we continue to try to position ourselves so that neither have significantly higher rates nor significant lower rates present a particularly large challenge to the company.,quarter,Jeremy Barnum,CFO,5,Q and A,Q3_2023,2023-10-13
"So probably at the margin, we're still a little bit biased for slightly higher rates.",quarter,Jeremy Barnum,CFO,5,Q and A,Q3_2023,2023-10-13
"But, do keep in mind that when modeling the duration of the balance sheet, higher rates do extend the duration or rather shorten the duration on the deposit side, so that can be a factor as well.",quarter,Jeremy Barnum,CFO,5,Q and A,Q3_2023,2023-10-13
"Okay, thanks.",quarter,John McDonald,Analyst,5,Q and A,Q3_2023,2023-10-13
Thank you. Our next question comes from Steven Chubak with Wolfe Research. You may proceed.,quarter,Operator,Host,5,Q and A,Q3_2023,2023-10-13
"Hey, good morning.",quarter,Steven Chubak,Analyst,5,Q and A,Q3_2023,2023-10-13
"Hey, Steve.",quarter,Jeremy Barnum,CFO,6,Q and A,Q3_2023,2023-10-13
"Hi. Jeremy, I was hoping to just inquire about the capital markets outlook. You cited improved activity levels in September. But given persistently higher rates, geopolitical tensions, and just poor performance of recent IPOs, how are you thinking about the outlook over the near to medium term? And how are you thinking about just the timing of an inflection activity?",quarter,Steven Chubak,Analyst,6,Q and A,Q3_2023,2023-10-13
"Yeah. Good question. I mean, as you know obviously, the current levels in investment banking remain quite depressed; certainly relative to the elevated levels we saw during the pandemic, but even relative to sort of 2019, which is what you might consider the last normal year.",quarter,Jeremy Barnum,CFO,6,Q and A,Q3_2023,2023-10-13
"We do eventually think we'll recover to those levels and hopefully recover to above those levels, recognizing by the time it happens you will have had many years of economic growth in the meantime.",quarter,Jeremy Barnum,CFO,6,Q and A,Q3_2023,2023-10-13
"And to be fair, while the current environment is a little bit complicated and mixed and there are some headwinds as you pointed out, things have improved a little bit. And I think I would say our banking team is a little bit more optimistic than they were last quarter.",quarter,Jeremy Barnum,CFO,6,Q and A,Q3_2023,2023-10-13
So it feels to me like a little bit of a slow grind with some positive momentum but obviously significant uncertainty in the outlook and some structural headwinds given lower levels of announced M&A and some regulatory headwinds on that side.,quarter,Jeremy Barnum,CFO,6,Q and A,Q3_2023,2023-10-13
"Thanks for the color. Just for my follow up, on some of the regulatory commentary you provided. Certainly, a lot of helpful color in the slides, so thank you for that. If the proposal were to go through as written, what proportion of the inflation do you believe can be mitigated over time? And was also hoping you could provide some context as to the quantum of how you think CECL inclusion could potentially impact the SCB and CCAR.",quarter,Steven Chubak,Analyst,6,Q and A,Q3_2023,2023-10-13
"Yeah. Those are all good questions, Steve. I think it's probably too early to try to provide that level of quantification on either front.",quarter,Jeremy Barnum,CFO,6,Q and A,Q3_2023,2023-10-13
"If I start first with the Basel III Endgame proposal, from our perspective, we're currently focused on advocating as aggressively as possible for the necessary changes.",quarter,Jeremy Barnum,CFO,6,Q and A,Q3_2023,2023-10-13
"Some of which are what you might call philosophical in nature or some of the things I highlighted in my prepared remarks, but some of them are sort of very technical in nature, including things that we think might actually be mistakes in the proposal.",quarter,Jeremy Barnum,CFO,6,Q and A,Q3_2023,2023-10-13
And so talking a lot about optimizing away stuff that might change just feels like a bit premature at this point.,quarter,Jeremy Barnum,CFO,6,Q and A,Q3_2023,2023-10-13
"I would point out that given how significant operational risk RWA is as part of the proposal, that is, you can think of that sort of as a generic tax across the entire spectrum and is therefore in some sense non-optimizable.",quarter,Jeremy Barnum,CFO,6,Q and A,Q3_2023,2023-10-13
"So, we feel that it's important to manage expectations about the level of optimization that's possible, once the rule is finalized and hopefully some of the technical items are addressed.",quarter,Jeremy Barnum,CFO,6,Q and A,Q3_2023,2023-10-13
"Also, it depends on your definition of optimization. Sometimes I use the term costless optimization, whereas these technical fixes that don’t affect revenue and don’t require you to exit businesses; I think that type of optimization will be harder to find than it has been in the past.",quarter,Jeremy Barnum,CFO,6,Q and A,Q3_2023,2023-10-13
"But as we pointed out, we may simply need to exit things. And that will be because it is better than the alternative, which would be to do activity that’s shareholder value destructive but it won’t be costless.",quarter,Jeremy Barnum,CFO,6,Q and A,Q3_2023,2023-10-13
"A good example of that is the renewable energy tax credit investment business, which as a result of the quadrupling of the risk weight, may no longer make sense.",quarter,Jeremy Barnum,CFO,6,Q and A,Q3_2023,2023-10-13
"Now, that's one that we hope will be changed but it's tricky because those are very long duration assets. So between now and the rule is finalized, it raises some questions about whether we want to put that stuff on the balance sheet.",quarter,Jeremy Barnum,CFO,6,Q and A,Q3_2023,2023-10-13
"So, sorry a bit of a long answer but then, yeah, on quantifying CECL and CCAR, I think we better wait for that one.",quarter,Jeremy Barnum,CFO,6,Q and A,Q3_2023,2023-10-13
"Cause given the relative lack of transparency that we have into the Fed's exact modeling, in terms of which quarter is the peak and so on and so forth, it's a little bit hard to predict what the exact impact of putting CECL and CCAR is going to be.",quarter,Jeremy Barnum,CFO,6,Q and A,Q3_2023,2023-10-13
"We just know probabilistically that it will, like everything else these days, tend to push capital higher.",quarter,Jeremy Barnum,CFO,6,Q and A,Q3_2023,2023-10-13
"Very helpful color, Jeremy. Thanks for taking my question.",quarter,Steven Chubak,Analyst,7,Q and A,Q3_2023,2023-10-13
Yeah.,quarter,Jeremy Barnum,CFO,7,Q and A,Q3_2023,2023-10-13
Thank you. Our next question comes from Ebrahim Poonawala with Bank of America. You may proceed.,quarter,Operator,Host,7,Q and A,Q3_2023,2023-10-13
"Hey. Good morning. Just first question, Jeremy, on credit. I think you mentioned some of the reserves release was tied to the change in the central scenario. So just talk to us and remind us what the central scenario is today, what changed? And then in terms of fundamentally on credit, like where are you seeing softness either on the Consumer or the Commercial side?",quarter,Ebrahim H. Poonawala,Analyst,7,Q and A,Q3_2023,2023-10-13
"Yeah. So on the central scenario, you should read the research that gets put out by our competitors and our excellent research team.",quarter,Jeremy Barnum,CFO,7,Q and A,Q3_2023,2023-10-13
"No, but in all seriousness, I think our U.S. economists had their central case outlook to include a very mild recession with I think two quarters of negative half a percent of GDP growth in the fourth quarter and first quarter of this year, and that then got revised out early this quarter to now have sort of modest growth I think around 1% for a few quarters into 2024.",quarter,Jeremy Barnum,CFO,7,Q and A,Q3_2023,2023-10-13
"So, just flowing that through our process while acknowledging that we're still skewed to the downside, we're still reserved to a significantly higher unemployment rate on a weighted-average basis than is in the central case outlook.",quarter,Jeremy Barnum,CFO,7,Q and A,Q3_2023,2023-10-13
"So that number we've sometimes given you is 5.5% this quarter. So, it's really not much more complicated than that. We're just kind of following the process.",quarter,Jeremy Barnum,CFO,7,Q and A,Q3_2023,2023-10-13
"And I think your other question was where am I seeing softness in credit? And I think the answer to that is actually nowhere, roughly.",quarter,Jeremy Barnum,CFO,7,Q and A,Q3_2023,2023-10-13
