text,fiscal_period_ref,speaker,role,page,section,reporting_period,date_of_call
The net reserve build included $609 million in Consumer and $189 million in Wholesale.,quarter,Jeremy Barnum,CFO,2,Prepared remarks,Q2_2024,2024-07-12
"On to balance sheet and capital on page 3. We ended the quarter with a CET1 ratio of 15.3%, up 30 basis points versus the prior quarter, primarily driven by net income, largely offset by capital distributions and higher RWA.",quarter,Jeremy Barnum,CFO,2,Prepared remarks,Q2_2024,2024-07-12
"As you know, we completed CCAR a couple of weeks ago and have already disclosed a number of the key points. Let me summarize them again here.",quarter,Jeremy Barnum,CFO,2,Prepared remarks,Q2_2024,2024-07-12
"Our preliminary SCB is 3.3%, although the final SCB could be higher. The preliminary SCB, which is up from the current requirement of 2.9%, results in a 12.3% standardized CET1 ratio requirement, which goes into effect in the fourth quarter of 2024.",quarter,Jeremy Barnum,CFO,2,Prepared remarks,Q2_2024,2024-07-12
"And finally, the Firm announced that the board intends to increase the quarterly common stock dividend from $1.15 to $1.25 per share in the third quarter of 2024.",quarter,Jeremy Barnum,CFO,2,Prepared remarks,Q2_2024,2024-07-12
"Now, let's go to our businesses, starting with CCB on page 4. CCB reported net income of $4.2 billion on revenue of $17.7 billion, which was up 3% year-on-year.",quarter,Jeremy Barnum,CFO,2,Prepared remarks,Q2_2024,2024-07-12
"In Banking & Wealth Management, revenue was down 5% year-on-year, reflecting lower deposits and deposit margin compression, partially offset by growth in Wealth Management revenue.",quarter,Jeremy Barnum,CFO,2,Prepared remarks,Q2_2024,2024-07-12
"Average deposits were down 7% year-on-year and 1% quarter-on-quarter. Client investment assets were up 14% year-on-year, predominantly driven by market performance.",quarter,Jeremy Barnum,CFO,2,Prepared remarks,Q2_2024,2024-07-12
"In Home Lending, revenue of $1.3 billion was up 31% year-on-year, predominantly driven by higher NII, including one additional month of the First Republic portfolio.",quarter,Jeremy Barnum,CFO,2,Prepared remarks,Q2_2024,2024-07-12
"Turning to Card Services & Auto, revenue was up 14% year-on-year, predominantly driven by higher Card NII on higher revolving balances.",quarter,Jeremy Barnum,CFO,2,Prepared remarks,Q2_2024,2024-07-12
Card outstandings were up 12% due to strong account acquisition and the continued normalization of revolve.,quarter,Jeremy Barnum,CFO,2,Prepared remarks,Q2_2024,2024-07-12
"And in Auto, originations were $10.8 billion, down 10% coming off strong originations from a year ago, while continuing to maintain healthy margins.",quarter,Jeremy Barnum,CFO,2,Prepared remarks,Q2_2024,2024-07-12
"Expenses of $9.4 billion were up 13% year-on-year, predominantly driven by First Republic expenses now reflected in the lines of business, as I mentioned earlier, as well as field compensation and continued growth in technology and marketing.",quarter,Jeremy Barnum,CFO,2,Prepared remarks,Q2_2024,2024-07-12
"In terms of credit performance this quarter, credit costs were $2.6 billion, reflecting net charge-offs of $2.1 billion, up $813 million year-on-year, predominantly driven by Card, as newer vintages season and credit normalization continues.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"The net reserve build was $579 million, also driven by Card due to loan growth and updates to certain macroeconomic variables.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"Next, the Commercial & Investment Bank on page 5. Our new Commercial & Investment Bank reported net income of $5.9 billion on revenue of $17.9 billion.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
You'll note that we are disclosing revenue by business as well as breaking down the Banking & Payments revenue by client coverage segment in order to best highlight the relevant trends in both important dimensions of the Wholesale franchise.,quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"This quarter, IB fees were up 50% year-on-year, and we ranked number one with year-to-date wallet share of 9.5%.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"In Advisory, fees were up 45%, primarily driven by the closing of a few large deals and a weak prior-year quarter.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"Underwriting fees were up meaningfully, with Equity up 56% and Debt up 51%, benefiting from favorable market conditions.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"In terms of the outlook, we're pleased with both the year-on-year and sequential improvement in the quarter. We remain cautiously optimistic about the pipeline, although many of the same headwinds are still in effect.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
It's also worth noting that pull-forward refinancing activity was a meaningful contributor to the strong performance in the first half of the year.,quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"Payments revenue was $4.5 billion, down 4% year-on-year, as deposit margin compression and higher deposit-related client credits were largely offset by fee growth.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"Moving to Markets, total revenue was $7.8 billion, up 10% year-on-year.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"Fixed Income was up 5%, with continued strength in Securitized Products.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"And Equity Markets was up 21%, with equity derivatives up on improved client activity, and we saw record revenue in Prime and growth in client balances amid supportive equity market levels.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"Security Services revenue of $1.3 billion was up 3% year-on-year, driven by higher volumes and market levels, largely offset by deposit margin compression.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"Expenses of $9.2 billion were up 12% year-on-year, largely driven by higher revenue-related compensation, legal expense, and volume-related non-compensation expense.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"In Banking & Payments, average loans were up 2% year-on-year due to the impact of the First Republic acquisition and flat sequentially.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"Demand for new loans remains muted as middle market and large corporate clients remain somewhat cautious due to the economic environment, and revolver utilization continues to be below pre-pandemic levels.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"Also, capital markets are open and are providing an alternative to traditional bank lending for these clients.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"In CRE, higher rates continue to suppress both loan origination and pay-off activity.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
Average client deposits were up 2% year-on-year and relatively flat sequentially.,quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"Finally, credit costs were $384 million. The net reserve build of $220 million was primarily driven by incorporating the First Republic portfolio in the Firm's modeled approach.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"Net charge-offs were $164 million, of which about half was in Office.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"Then, to complete our lines of business, AWM on page 6. Asset & Wealth Management reported net income of $1.3 billion, with pre-tax margin of 32%.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"Revenue of $5.3 billion was up 6% year-on-year, driven by growth in management fees on higher average market levels and strong net inflows, as well as higher brokerage activity, largely offset by deposit margin compression.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"Expenses of $3.5 billion were up 12% year-on-year, largely driven by higher compensation, primarily revenue-related compensation and continued growth in our private banking advisor teams.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"For the quarter, long-term net inflows were $52 billion, led by Equities and Fixed Income.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"And in liquidity, we saw net inflows of $16 billion.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"AUM of $3.7 trillion was up 15% year-on-year, and client assets of $5.4 trillion were up 18% year-on-year, driven by higher market levels and continued net inflows.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"And finally, loans and deposits were both flat quarter-on-quarter.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"Turning to Corporate on page 7, Corporate reported net income of $6.8 billion on revenue of $10.1 billion.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"Excluding this quarter's Visa-related gain and the First Republic bargain purchase gain in the prior year, NIR was up approximately $450 million year-on-year.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"NII was up $626 million year-on-year, driven by the impact of balance sheet mix and higher rates.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
Expenses of $1.6 billion were up $427 million year-on-year.,quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"Excluding Foundation contribution, expenses were down $573 million year-on-year, largely as a result of moving First Republic-related expense out of Corporate into the relevant segments.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"To finish up, we have the outlook on page 8. Our 2024 guidance including the drivers remains unchanged from what we said at Investor Day. We continue to expect NII and NII ex. Markets of approximately $91 billion, adjusted expense of about $92 billion, and on credit, Card net charge-off rate of approximately 3.4%.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"So, to wrap up, the reported performance for the quarter was exceptional and actually represents record revenue and net income, or more importantly, after excluding the significant items, the underlying performance continues to be quite strong.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"And, as always, we remain focused on continuing to execute with discipline.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"And with that, let's open the line for Q&A.",quarter,Jeremy Barnum,CFO,3,Prepared remarks,Q2_2024,2024-07-12
"Please standby. For our first question, we'll go to the line of Steven Chubak from Wolfe Research. Please go ahead.",quarter,Operator,Host,3,Q and A,Q2_2024,2024-07-12
"Hi. Good morning, Jeremy.",quarter,Steven Chubak,Analyst,4,Q and A,Q2_2024,2024-07-12
"Good morning, Steve.",quarter,Jeremy Barnum,CFO,4,Q and A,Q2_2024,2024-07-12
"So, wanted to start off with a question on capital just given some indications that the Fed is considering favorable revisions to both Basel III Endgame and the GSIB surcharge calculations, which I know you've been pushing for some time. As you evaluate just different capital scenarios, are these revisions material enough where they could support a higher normalized ROTCE at the Firm versus the 17% target? And if so, just how that might impact or inform your appetite for buybacks going forward?",quarter,Steven Chubak,Analyst,4,Q and A,Q2_2024,2024-07-12
"Right. Okay. Thanks, Steve. And actually, before answering the question, I just want to remind everyone that Jamie is not able to join because he has a travel conflict overseas, so it's just going to be me today.",quarter,Jeremy Barnum,CFO,4,Q and A,Q2_2024,2024-07-12
"Okay. Good question on the capital and the ROTCE. So, let me start with the ROTCE point first. In short, my answer to that question would be no. It's hard to imagine a scenario coming out of the whole potential range of outcomes on capital that involves an upward revision on ROTCE.",quarter,Jeremy Barnum,CFO,4,Q and A,Q2_2024,2024-07-12
"If you think about the way we've been talking about this, we've said that before the Basel III Endgame proposal, we had a 17% through the cycle target, and that while you can imagine a range of different outcomes, the vast majority of them involve expansions of the denominator. And while we had ideas about changing the perimeter and repricing, all of which are still sort of in effect, most of those would be thought of as mitigants rather than things that would actually, like increase the ROTCE. And I don't really think that answer has particularly changed.",quarter,Jeremy Barnum,CFO,4,Q and A,Q2_2024,2024-07-12
"So, as of now, that's what I would say, which is a good pivot to the next point, which is, yeah, we've been reading the same press coverage you've been reading and it's fun and interesting to speculate about the potential outcomes here. But in reality, we don't know anything you don't know. We don't know how reliable the press coverage is.",quarter,Jeremy Barnum,CFO,4,Q and A,Q2_2024,2024-07-12
"And so, in that sense, I feel like on the overall capital return and buyback trajectory, not much has actually changed relative to what I laid out at Investor Day, the comments that I made then, the comments that Jamie made then, as well as the comments that Jamie made the subsequent week at an industry conference.",quarter,Jeremy Barnum,CFO,4,Q and A,Q2_2024,2024-07-12
"So, maybe I'll just briefly summarize for everyone's benefit what we think that is, which is, one, we do recognize that our current practice on capital return and buybacks does lead to an ever-expanding CET1 ratio. But obviously, we're going to run the company over the cycle over time at a reasonable CET1 ratio with reasonable buffers relative to our requirement. So, after all the uncertainty is sorted out, the question of the deployment of the capital, one way or another, is a matter of when, not if.",quarter,Jeremy Barnum,CFO,4,Q and A,Q2_2024,2024-07-12
"On the capital hierarchy, it's also worth noting that's another thing that remains unchanged, so I'll review it quickly. Growing the business organically and inorganically, sustainable dividend, and in that context it's worth noting that the board's announced intention to increase it to $1.25 is a 19% increase prior to last year. So, that's a testament to our performance and that is a return of capital.",quarter,Jeremy Barnum,CFO,4,Q and A,Q2_2024,2024-07-12
"And then, finally buybacks. But that hierarchy does not commit us to return 100% of the capital generation in any given quarter. And so, as we sit here today, when you look at the relationship between the opportunity cost of not deploying the capital and the opportunities to deploy the capital outside the Firm, it's kind of hard to imagine an environment where that relationship argues more strongly for patience.",quarter,Jeremy Barnum,CFO,4,Q and A,Q2_2024,2024-07-12
"So, given all that, putting it all together, and sorry for the long answer, we remain comfortable with the current amount of excess capital. And as Jamie has said, we really continue to think about it as earnings in store as much as anything else.",quarter,Jeremy Barnum,CFO,4,Q and A,Q2_2024,2024-07-12
"No need to apologize, Jeremy. That was a really helpful perspective. Maybe just for my follow-up on NII, you've been very consistent just in flagging the risk related to NII overearning, especially in light of potential deposit attrition as well as repricing headwinds. In the second quarter, we did see at least some moderation in repricing pressures, deposit balances were also more resilient in with a seasonally weak quarter for deposit growth.",quarter,Steven Chubak,Analyst,4,Q and A,Q2_2024,2024-07-12
"So, just given the evidence that some deposit pressures appear to be abating, do you see the potential for NII normalizing higher? And where do you think that level could ultimately be in terms of stabilization?",quarter,Steven Chubak,Analyst,5,Q and A,Q2_2024,2024-07-12
"Yeah. Interesting question, Steve. So, let's talk about deposit balances. So, yeah, I see your point about how balance pressures are slightly abating. When you look at the system as a whole, just to go through it, QT is still a bit of a headwind, loan growth is modest and not enough to offset that.",quarter,Jeremy Barnum,CFO,5,Q and A,Q2_2024,2024-07-12
"And our PE seems to have settled in roughly at its current levels, and there are reasons to believe that it might not go down that much more, although that could always change and that could supply extra reserves into the system. But on balance net across all those various effects, we still think that there are net headwinds to deposit balances.",quarter,Jeremy Barnum,CFO,5,Q and A,Q2_2024,2024-07-12
"So, when we think of our balance outlook, we see it as flat to slightly down maybe with our sort of market share and growth ambitions offsetting those system-wide headwinds.",quarter,Jeremy Barnum,CFO,5,Q and A,Q2_2024,2024-07-12
"So, in terms of normalizing higher, I guess it depends on relative to what, but I think it's definitely too early to be sort of calling the end of the overearning narrative or the normalization narrative.",quarter,Jeremy Barnum,CFO,5,Q and A,Q2_2024,2024-07-12
"Clearly, the main difference in our current guidance relative to what we had earlier in the year, which implied a lot more sequential decline, is just the change in the Fed outlook. So, two cuts versus six cuts is the main difference there.",quarter,Jeremy Barnum,CFO,5,Q and A,Q2_2024,2024-07-12
"But obviously, based on the latest inflation data and so on, you could easily get back to a situation with a lot more cuts in the yield curve. So, we'll see how it goes and in the end, we're kind of focused on, on just running the place, recognizing, and trying not to be distracted by what remains some amount of overearning, whatever it is.",quarter,Jeremy Barnum,CFO,5,Q and A,Q2_2024,2024-07-12
"Understood, Jeremy. Thanks so much for taking my questions.",quarter,Steven Chubak,Analyst,5,Q and A,Q2_2024,2024-07-12
"Thanks, Steve.",quarter,Jeremy Barnum,CFO,5,Q and A,Q2_2024,2024-07-12
"Next, we'll go to the line of Saul Martinez from HSBC. Please go ahead.",quarter,Operator,Host,5,Q and A,Q2_2024,2024-07-12
"Hi, good morning. Thanks for taking my question. Jeremy, can you give an update on the stress capital buffer? You noted obviously that you think there is an error in the Fed's calculation due to OCI. Can you just give us a sense of what the dialogue with the Fed looks like? Is there a process to modify the SCB higher and if you could give us a sense of what that process looks like?",quarter,Saul Martinez,Analyst,5,Q and A,Q2_2024,2024-07-12
"Yeah. So, I'm not going to comment about any conversations with the Fed – not to confirm or deny that they even exist. That stuff is private.",quarter,Jeremy Barnum,CFO,5,Q and A,Q2_2024,2024-07-12
"And so, then if you talk about, like the timing here, right, so you know that the stress capital buffer that's been released at 3.3% is a preliminary number. By rule, the Fed has to release that by August 31. It may come sooner.",quarter,Jeremy Barnum,CFO,5,Q and A,Q2_2024,2024-07-12
"You talked about an error in the calculation. We haven't used that word. What we know, what we believe rather is that the amount of OCI gain that came through the Fed's disclosed results looked non-intuitively high to us. And if you adjust that in ways that we think are reasonable, you would get a slightly higher stress capital buffer. Whether the Fed agrees and whether they decide to make that change or not is up to them, and we'll see what happens.",quarter,Jeremy Barnum,CFO,5,Q and A,Q2_2024,2024-07-12
"I think the larger point is that if you look at the industry as a whole and if you sort of put us into that with some higher pro forma’d SCB, whatever it might suitably be, you actually see once again quite a bit of volatility in the year-on-year change in the stress capital buffer for many firms.",quarter,Jeremy Barnum,CFO,5,Q and A,Q2_2024,2024-07-12
"And just sort of reiterating and another example of what we've said a lot over the years that it's volatile, it's untransparent, it makes it very hard to manage capital of a bank. It leads to excessively high management buffers, and we think it's really not a great way to do things. So, I'll leave it at that.",quarter,Jeremy Barnum,CFO,5,Q and A,Q2_2024,2024-07-12
"Okay, got it. That's helpful. Just following up on capital returns on Steve's question, I think you highlighted in response it's a matter of when, not if, and obviously, Jamie’s not there, you can’t speak for Jamie, but seems to have shown limited enthusiasm for a special dividend or buybacks at current valuations. Can you just give us a sense of how you’re thinking about the various options? Any updated thoughts on a special dividend?",quarter,Saul Martinez,Analyst,6,Q and A,Q2_2024,2024-07-12
"And can you do other things like, for example, have a material increase in your dividend payout, sort of a step function increase, where keep that flat and grow into that, grow your earnings into that over time? Can you just maybe give us a sense of how you're thinking about what options you have available to deploy that capital?",quarter,Saul Martinez,Analyst,6,Q and A,Q2_2024,2024-07-12
"Sure. Yeah. I mean, I would direct you to read, I'm sure you have, Jamie's comments at the industry conference, where he participated the week after Investor Day because he went into just good amount of detail on this stuff, addressing some of these points.",quarter,Jeremy Barnum,CFO,6,Q and A,Q2_2024,2024-07-12
"And I think this comment there about the special dividend was that it's not really our preference. We hear from people that many of our investors wouldn't find that particularly appealing, and he said as much that it wouldn't be sort of our first choice.",quarter,Jeremy Barnum,CFO,6,Q and A,Q2_2024,2024-07-12
"So, I think the larger point is just that, a little bit to your question, there are a number of tools in the toolkit and they're really the same tools that are part of our capital hierarchy. So, first and foremost, we're looking to deploy the capital into organic or inorganic growth.",quarter,Jeremy Barnum,CFO,6,Q and A,Q2_2024,2024-07-12
"And then, the dividend, I think we're always going to want to keep it in that sort of, like sustainable and also sustainable in a stressed environment so that continues to be the way we think about that.",quarter,Jeremy Barnum,CFO,6,Q and A,Q2_2024,2024-07-12
"And then, at the end of it, it's buybacks and Jamie's been on the record for over a decade, I think, over many shareholder letters, talking about how he thinks about price and buybacks and valuation and price is a factor. So, that's sort of the totality of the set of options, I guess.",quarter,Jeremy Barnum,CFO,6,Q and A,Q2_2024,2024-07-12
"Okay, great. Thanks a lot.",quarter,Saul Martinez,Analyst,6,Q and A,Q2_2024,2024-07-12
"Thanks, Saul.",quarter,Jeremy Barnum,CFO,6,Q and A,Q2_2024,2024-07-12
"Next, we'll go to the line of Ken Usdin from Jefferies. Please go ahead.",quarter,Operator,Host,6,Q and A,Q2_2024,2024-07-12
"Thanks a lot. Good morning, Jeremy. Jeremy, great to see the progress on Investment Banking fees up sequentially and 50% year-over-year, and I saw you on the tape earlier just talking about still regulatory concerns a little bit in the advisory space and we clearly didn't see the debt pull-forward play through because your DCM was great again. I'm just wondering just where you feel the environment is relative to the potential and just where the dialogue is across the three main bucket areas in terms of, like how does this feel in terms of a current environment versus a potential environment that we could still see ahead. Thanks.",quarter,Ken Usdin,Analyst,6,Q and A,Q2_2024,2024-07-12
"Yeah. Thanks, Ken. It's progress, right? I mean, we're happy to see the progress. People have been talking about depressed banking fee wallet for some time and it's nice to see not only the year-on-year pop from a low base, but also a nice sequential improvement. So, that's the first thing to say.",quarter,Jeremy Barnum,CFO,6,Q and A,Q2_2024,2024-07-12
"In terms of dialog and engagement, it's definitely elevated. So, the dialog on ECM is elevated, and the dialog on M&A is quite robust as well. So, all of those are good things that encourage us and make us hopeful that we could be seeing sort of a better trend in this space.",quarter,Jeremy Barnum,CFO,6,Q and A,Q2_2024,2024-07-12
"But there are some important caveats. So, on the DCM side, yeah, we made pull-forward comments in the first quarter, but we still feel that this second quarter still reflects a bunch of pull-forward and therefore, we're reasonably cautious about the second half of the year. Importantly, a lot of the activity is refinancing activity as opposed to, for example, acquisition finance.",quarter,Jeremy Barnum,CFO,6,Q and A,Q2_2024,2024-07-12
"So, the fact that M&A remains still relatively muted in terms of actual deals has knock-on effects on DCM as well. And when a higher percentage of the wallet is refied, then the pull-forward risk becomes a little bit higher.",quarter,Jeremy Barnum,CFO,7,Q and A,Q2_2024,2024-07-12
"On ECM, if you look at it kind of at a remove, you might ask the question, given the performance of the overall indices, you would think it would be a really booming environment for IPOs for example. And while it's improving, it's not quite as good as you would otherwise expect, and that's driven by a variety of factors, including the fact that, as has been widely discussed, the extent to which the performance of the large indices is driven by, like a few stocks, the sort of mid-cap tech growth space and other spaces that would typically be driving IPOs have had much more muted performance.",quarter,Jeremy Barnum,CFO,7,Q and A,Q2_2024,2024-07-12
"Also, a lot of the private capital that was raised a couple years ago was raised at pretty high valuations. And so, in some cases, people looking at IPOs could be looking at down-rounds, that's an issue.",quarter,Jeremy Barnum,CFO,7,Q and A,Q2_2024,2024-07-12
"And while secondary market performance of IPOs has improved meaningfully, in some cases people still have concerns about that. So, those are a little bit of overhang on that space. I think we can hope that over time that fades away and the trend gets a bit more robust.",quarter,Jeremy Barnum,CFO,7,Q and A,Q2_2024,2024-07-12
"And, yeah, on the advisory side, the regulatory overhang is there, remains there, and so, we'll just have to see how that plays out.",quarter,Jeremy Barnum,CFO,7,Q and A,Q2_2024,2024-07-12
"Great. Thank you for all that, Jeremy. And just one on the Consumer side, just anything you're noticing in terms of people just have been waiting for this delinquency stabilization on the Credit Card side. Obviously, your loss rates are coming in as you expected, and we did see 30 days pretty flat and 90 days come down a little bit. Is that seasonal? Is it just a good rate of change trend? Any thoughts there? Thanks.",quarter,Ken Usdin,Analyst,7,Q and A,Q2_2024,2024-07-12
"Yeah. I still feel like when it comes to Card charge-offs and delinquencies, there's just not much to see there. It's still – it's normalization, not deterioration. It's in line with expectations.",quarter,Jeremy Barnum,CFO,7,Q and A,Q2_2024,2024-07-12
"As I say, we always look quite closely inside the cohort, inside the income cohorts. And when you look in there, specifically, for example, on spend patterns, you can see a little bit of evidence of behavior that's consistent with a little bit of weakness in the lower income segments where you see a little bit of rotation on the spend out of discretionary into non-discretionary.",quarter,Jeremy Barnum,CFO,7,Q and A,Q2_2024,2024-07-12
"But the effects are really quite subtle and in my mind definitely entirely consistent with the type of economic environment that we're seeing, which while very strong and certainly a lot stronger than anyone would have thought given the tightness of monetary conditions, say, like they've been predicting it a couple of years ago or whatever, you are seeing slightly higher unemployment, you are seeing moderating GDP growth.",quarter,Jeremy Barnum,CFO,7,Q and A,Q2_2024,2024-07-12
"And so, it's not entirely surprising that you're seeing a tiny bit of weakness in some pockets of spend. So, it all kind of hangs together in what is in some sense actually not a very interesting story.",quarter,Jeremy Barnum,CFO,7,Q and A,Q2_2024,2024-07-12
Thank you.,quarter,Ken Usdin,Analyst,7,Q and A,Q2_2024,2024-07-12
"Thanks, Ken.",quarter,Jeremy Barnum,CFO,7,Q and A,Q2_2024,2024-07-12
"Next, we'll go to the line of Glenn Schorr from Evercore ISI. Please go ahead.",quarter,Operator,Host,7,Q and A,Q2_2024,2024-07-12
"Hi, thanks very much. So, Jeremy, the discussions so far around private credit and you all, your recent comments have been the ability to add on balance sheet and compete when you need to compete on the private credit front. And I do think that most of the discussion has been about the direct lending component. So, I'm curious if you're showing more progress and activity on that front. And then, very importantly, do you see the same trend happening on the asset-backed finance side because that's a bigger part of the world and it's a bigger part of your business? So, I'd appreciate your thoughts there. Thanks.",quarter,Glenn Schorr,Analyst,7,Q and A,Q2_2024,2024-07-12
